accuracy,balanced_accuracy,corpus_version,dataset,dataset_display,fn,fp,fpr,inference_seconds,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,partition_seed,pr_auc,precision,recall,repetition,roc_auc,scenario,scenario_key,selected_candidate,selected_params_json,threshold,tn,total_run_seconds,tp,tuning_seconds,validation_macro_f1,validation_roc_auc,feature_set,n_features,feature_names_json,shap_setup_seconds,shap_explain_seconds,shap_cohort_size,shap_background_size,shap_seconds_per_sample,model_output_scale
0.9927315016717546,0.9839603694923812,,iscx_url2016_binary,,47,3,0.0005567928730512249,0.0011805999999978667,1.716237825262199e-07,0.9891802740305187,lr,20261006,5388,1491,6879,20260907,0.9900696318512512,0.9979267449896337,0.9684775318578136,r05,0.9944386686364163,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.77,5385,3.626557899999966,1444,3.489762999999982,0.7500680260339171,0.8041455678838948,f_single,15,"[""subdomain_depth"", ""dot_count"", ""token_count"", ""special_char_count"", ""char_type_transition_count"", ""hyphen_count"", ""registrable_domain_length"", ""path_length"", ""slash_count"", ""special_char_ratio"", ""question_mark_count"", ""equals_sign_count"", ""digit_ratio"", ""url_length"", ""domain_hyphen_ratio""]",0.0006698000000255888,0.004637500000001182,200,200,2.318750000000591e-05,raw_log_odds
0.9927315016717546,0.9837178228987884,,iscx_url2016_binary,,48,2,0.0003711952487008166,0.0011680999999725827,1.6980665794048303e-07,0.9891749045868317,lr,20261006,5388,1491,6879,20260907,0.9897418496742217,0.9986159169550173,0.9678068410462777,r05,0.9942334033899014,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.8,5386,3.934050500000012,1443,3.7784068000000275,0.7491093467926397,0.8014472782176051,f_stable,12,"[""subdomain_depth"", ""token_count"", ""dot_count"", ""special_char_count"", ""char_type_transition_count"", ""registrable_domain_length"", ""hyphen_count"", ""slash_count"", ""equals_sign_count"", ""path_length"", ""question_mark_count"", ""special_char_ratio""]",0.0007507999999916137,0.004525999999998476,200,200,2.262999999999238e-05,raw_log_odds
0.9978194505015264,0.9949698189134808,master,iscx_url2016_binary,ISCX-URL2016-binary,15,0,0.0,0.0455216000000291,6.617473469985338e-06,0.996777170504687,rf,20261006,5388,1491,6879,20260907,0.9986189075498244,1.0,0.9899396378269618,r05,0.9993608022796516,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.6,5388,7.806702600000335,1476,7.741184699999849,0.9995710595019596,0.999845105660518,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0105110999998032,2.964737299999797,200,200,0.014823686499998984,positive_class_probability
0.9975287105683965,0.994299128101945,,iscx_url2016_binary,,17,0,0.0,0.03077950000005103,4.474414885891995e-06,0.9963456734261433,rf,20261006,5388,1491,6879,20260907,0.9990383461509015,1.0,0.98859825620389,r05,0.9995838679690118,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.69,5388,10.130156399999976,1474,6.91694369999999,0.9984976243009411,0.9992984345959282,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""longest_repeated_char_run"", ""token_count"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""digit_ratio"", ""token_mean_length"", ""digit_count"", ""question_mark_count""]",0.0149316999999769,3.021060499999976,200,200,0.01510530249999988,positive_class_probability
0.9972379706352668,0.9936284372904092,,iscx_url2016_binary,,19,0,0.0,0.03417539999998098,4.968076755339582e-06,0.9959137530234323,rf,20261006,5388,1491,6879,20260907,0.999068739675337,1.0,0.9872568745808182,r05,0.9995895939855913,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.71,5388,9.558657299999993,1472,6.300082799999984,0.9984969003188677,0.9992749734011859,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""token_mean_length"", ""digit_count""]",0.010495099999957347,3.0655669999999873,200,200,0.015327834999999936,positive_class_probability
0.9979648204680912,0.9953051643192488,master,iscx_url2016_binary,ISCX-URL2016-binary,14,0,0.0,0.0080228000001625,1.166274167780569e-06,0.9969927605924422,xgb,20261006,5388,1491,6879,20260907,0.9995791137082864,1.0,0.9906103286384976,r05,0.9998583433289666,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.76,5388,4.543962199999896,1477,4.516707199999928,0.9995710595019596,0.9998177342666515,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0416642000000138,0.0261279000001195,200,200,0.0001306395000005975,raw_margin
0.9979648204680913,0.9953051643192488,,iscx_url2016_binary,,14,0,0.0,0.005468199999995704,7.949120511696037e-07,0.9969927605924422,xgb,20261006,5388,1491,6879,20260907,0.9989193665088152,1.0,0.9906103286384976,r05,0.999453414373895,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.63,5388,4.461924399999987,1477,4.226010599999995,0.9997855812912327,0.9998752520344072,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""digit_ratio"", ""longest_repeated_char_run"", ""tld_length"", ""slash_count"", ""registrable_domain_length"", ""token_mean_length"", ""token_count"", ""url_char_entropy""]",0.041538400000035836,0.015402199999982713,200,200,7.701099999991356e-05,raw_margin
0.9979648204680913,0.9953051643192488,,iscx_url2016_binary,,14,0,0.0,0.005709899999999379,8.300479720888761e-07,0.9969927605924422,xgb,20261006,5388,1491,6879,20260907,0.9992223554479708,1.0,0.9906103286384976,r05,0.9997341136649145,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.6,5388,4.414100399999995,1477,4.166099099999997,0.9997855812912327,0.9997996968965002,f_stable,14,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""longest_repeated_char_run"", ""digit_ratio"", ""token_mean_length"", ""tld_length"", ""slash_count"", ""registrable_domain_length"", ""token_count""]",0.0484295999999631,0.01309609999998429,200,200,6.548049999992145e-05,raw_margin
0.7789055604589585,0.8558861425696441,master,iscx_url2016_binary,ISCX-URL2016-binary,10,1493,0.2815387516500094,0.003400000000056,5.00147102097091e-07,0.749617732703356,lr,20261007,5303,1495,6798,20260908,0.5063441750119412,0.4986568166554734,0.9933110367892976,r06,0.8000378406366812,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.67,3810,3.626881400000002,1485,3.606010800000149,0.991583536834485,0.9952749160142742,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0007339000003412,0.0047068000003491,200,200,2.35340000017455e-05,raw_log_odds
0.7774345395704619,0.8520613371493513,,iscx_url2016_binary,,22,1491,0.2811616066377522,0.0014392000000498228,2.1170932627976212e-07,0.7475478980684325,lr,20261007,5303,1495,6798,20260908,0.5037294029859235,0.49696356275303644,0.9852842809364548,r06,0.7978089010006957,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.65,3812,3.655810600000052,1473,3.4864592999999786,0.991143183148876,0.9950138843454193,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""registrable_domain_length"", ""hostname_length"", ""token_count"", ""path_length"", ""special_char_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""token_mean_length"", ""equals_sign_count"", ""char_type_transition_count"", ""special_char_ratio""]",0.0006395999999995183,0.004394800000000032,200,200,2.197400000000016e-05,raw_log_odds
0.7768461312150633,0.85048338259974,,iscx_url2016_binary,,27,1490,0.2809730341316236,0.0011622999999758576,1.7097675786641036e-07,0.7467057528607206,lr,20261007,5303,1495,6798,20260908,0.48535185710795126,0.49628127112914133,0.9819397993311036,r06,0.790273442747432,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.76,3813,3.7869577000000163,1468,3.6492083999999636,0.9904786411468564,0.9945117375871164,f_stable,12,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""registrable_domain_length"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count""]",0.0008402000000273802,0.004418999999984408,200,200,2.2094999999922037e-05,raw_log_odds
0.9741100323624596,0.9824449718307994,master,iscx_url2016_binary,ISCX-URL2016-binary,4,172,0.0324344710541203,0.0487260999998397,7.167711091473932e-06,0.9637035283341996,rf,20261007,5303,1495,6798,20260908,0.9986570125719167,0.8965724594107035,0.9973244147157192,r06,0.9992392770672496,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.5,5131,8.019276899999568,1491,7.946669500000098,0.9989288597508844,0.9997202965379508,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0093965000000935,3.0850854999998774,200,200,0.015425427499999388,positive_class_probability
0.9479258605472197,0.9656620187853534,,iscx_url2016_binary,,4,350,0.06600037714501225,0.033063700000013796,4.8637393351005875e-06,0.9296909840548614,rf,20261007,5303,1495,6798,20260908,0.9985887920036822,0.8098859315589354,0.9973244147157191,r06,0.9991572890211069,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.56,4953,9.925044300000025,1491,6.78315379999998,0.9991428795707794,0.9996685134314922,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""special_char_count"", ""longest_repeated_char_run"", ""token_max_length"", ""token_mean_length"", ""char_type_transition_count"", ""digit_ratio"", ""registrable_domain_length"", ""digit_count""]",0.015851700000041546,2.931238800000017,200,200,0.014656194000000084,positive_class_probability
0.9529273315681083,0.9688677513895397,,iscx_url2016_binary,,4,316,0.059588911936639635,0.03523530000001074,5.183186231246063e-06,0.936001483696112,rf,20261007,5303,1495,6798,20260908,0.9984138774408077,0.8251245157719977,0.9973244147157191,r06,0.9990953565124051,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.69,4987,9.034787900000026,1491,6.298460700000021,0.9991428795707794,0.9997140726068862,f_stable,13,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""token_mean_length"", ""digit_count""]",0.010359400000027108,2.5381338000000255,200,200,0.012690669000000128,positive_class_probability
0.939541041482789,0.960527864268159,master,iscx_url2016_binary,ISCX-URL2016-binary,3,408,0.0769375825004714,0.0068221999999877,1.0035598705483657e-06,0.9193247247266612,xgb,20261007,5303,1495,6798,20260908,0.9989076517431468,0.7852631578947369,0.9979933110367892,r06,0.9993097867869328,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.5,4895,4.88024919999998,1492,4.852216099999623,0.9993573158505308,0.9999692537805402,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0356292999999823,0.0284979999996721,200,200,0.0001424899999983605,raw_margin
0.9930862018240659,0.9946078984760944,,iscx_url2016_binary,,4,43,0.008108617763530078,0.006469799999990755,9.517210944381812e-07,0.9900177593067963,xgb,20261007,5303,1495,6798,20260908,0.9990074186355287,0.9719687092568449,0.9973244147157191,r06,0.9993878646339518,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.67,5260,4.664232300000037,1491,4.3337166000000025,0.9993573158505307,0.999956432482547,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_mean_length"", ""path_length"", ""token_max_length"", ""longest_repeated_char_run"", ""digit_ratio"", ""special_char_ratio"", ""token_count"", ""tld_length"", ""registrable_domain_length"", ""slash_count""]",0.11450309999997899,0.024636999999984255,200,200,0.00012318499999992128,raw_margin
0.9976463665784054,0.9975307723210879,,iscx_url2016_binary,,4,12,0.0022628700735432775,0.008378800000002684,1.23253898205394e-06,0.9965766949621444,xgb,20261007,5303,1495,6798,20260908,0.9988752783693506,0.9920159680638723,0.9973244147157191,r06,0.9993210128424814,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.5,5291,4.630584999999996,1491,4.359354600000017,0.9991428795707794,0.999967511079842,f_stable,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""path_length"", ""token_mean_length"", ""token_max_length"", ""longest_repeated_char_run"", ""tld_length"", ""digit_ratio"", ""registrable_domain_length"", ""slash_count"", ""special_char_ratio"", ""token_count""]",0.04751809999999068,0.030703700000003664,200,200,0.00015351850000001833,raw_margin
0.7764048249485143,0.8492398762106639,master,iscx_url2016_binary,ISCX-URL2016-binary,31,1489,0.280784461625495,0.0023915000001579,3.517946455072044e-07,0.7460584221734987,lr,20261008,5303,1495,6798,20260909,0.5040205056727303,0.495767016593295,0.9792642140468228,r07,0.8007387753634752,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.68,3814,3.733797599999889,1464,3.713876400000117,0.990492774061,0.9951640055627006,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0007005999996181,0.0044023000000379,200,200,2.20115000001895e-05,raw_log_odds
0.774786701971168,0.8486830512418981,,iscx_url2016_binary,,29,1502,0.28323590420516687,0.0012636000000156855,1.8587819947273986e-07,0.7446616742122334,lr,20261008,5303,1495,6798,20260909,0.4662767642139819,0.4939353099730458,0.9806020066889632,r07,0.7855060270674075,S3-domain,s3,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.85,3801,3.6956366000000003,1466,3.539135500000043,0.9918094354080851,0.9966063393476424,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""hostname_length"", ""token_count"", ""registrable_domain_length"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""letter_count"", ""slash_count"", ""domain_hyphen_ratio"", ""digit_ratio"", ""url_length""]",0.0006807999999978165,0.00725500000004331,200,200,3.627500000021655e-05,raw_log_odds
0.77390408943807,0.8459558765562749,,iscx_url2016_binary,,38,1499,0.28267018668678107,0.0010640999999509404,1.565313327377082e-07,0.743307178500012,lr,20261008,5303,1495,6798,20260909,0.4562470125197422,0.4928958051420839,0.974581939799331,r07,0.7809650245301927,S3-domain,s3,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.88,3804,3.6221556999999507,1457,3.4824407000000406,0.9894097892316474,0.9950939240989116,f_stable,12,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count""]",0.0008437000000185435,0.0045124999999757165,200,200,2.2562499999878582e-05,raw_log_odds
0.9905854663136217,0.9932451940814722,master,iscx_url2016_binary,ISCX-URL2016-binary,3,61,0.0115029228738449,0.0473790999999437,6.969564577808726e-06,0.9864675618619344,rf,20261008,5303,1495,6798,20260909,0.9989929136741568,0.960721184803606,0.9979933110367892,r07,0.9994450039953406,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.5,5242,8.887730999999803,1492,8.821961099999953,0.9993573158505308,0.9999584241404876,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0114705999999387,3.0664584999999533,200,200,0.015332292499999766,positive_class_probability
0.8217122683142101,0.8850045755636521,,iscx_url2016_binary,,3,1209,0.2279841599094852,0.03858650000000807,5.676154751398658e-06,0.791108654645762,rf,20261008,5303,1495,6798,20260909,0.9989761527629888,0.552388004442799,0.9979933110367893,r07,0.9994115780996053,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.45,4094,9.732930699999997,1492,6.309799399999974,0.9995716479380692,0.9999976349061955,f_single,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""special_char_count"", ""token_count"", ""token_mean_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""digit_count"", ""slash_count""]",0.011321100000031947,3.1860585000000015,200,200,0.01593029250000001,positive_class_probability
0.7975875257428655,0.8693014681536355,,iscx_url2016_binary,,4,1372,0.25872147840844806,0.04412819999998874,6.491350397173983e-06,0.7676544225762636,rf,20261008,5303,1495,6798,20260909,0.998033044474515,0.5207823960880196,0.9973244147157191,r07,0.9988819353215224,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.59,3931,8.8021746,1491,6.198996700000009,0.9995716479380692,0.9999952698123908,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""registrable_domain_length"", ""token_mean_length"", ""char_type_transition_count""]",0.009982199999967634,2.40259709999998,200,200,0.0120129854999999,positive_class_probability
0.8303912915563401,0.8905674644944459,master,iscx_url2016_binary,ISCX-URL2016-binary,3,1150,0.2168583820478974,0.0071538000001964,1.0523389232416148e-06,0.7997005664153702,xgb,20261008,5303,1495,6798,20260909,0.9983171877379252,0.5647236941710825,0.9979933110367892,r07,0.9990875361141576,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.5,4153,4.626402599999892,1492,4.597340799999984,1.0,1.0,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0492339000002175,0.0308751000002303,200,200,0.0001543755000011515,raw_margin
0.9716092968520152,0.9808421055287062,,iscx_url2016_binary,,4,189,0.03564020365830662,0.007619599999998172,1.1208590761986133e-06,0.9603461514340743,xgb,20261008,5303,1495,6798,20260909,0.9986541117784808,0.8875,0.9973244147157191,r07,0.9992492417682425,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.38,5114,4.439080600000011,1491,4.165215799999999,0.9997858759493059,0.9999982572993019,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""path_length"", ""longest_repeated_char_run"", ""digit_ratio"", ""tld_length"", ""registrable_domain_length"", ""url_char_entropy"", ""path_segment_count"", ""slash_count""]",0.044663500000012846,0.02835460000000012,200,200,0.00014177300000000058,raw_margin
0.9610179464548396,0.9740534953080764,,iscx_url2016_binary,,4,261,0.04921742409956628,0.006459699999993518,9.502353633412059e-07,0.9463899319359527,xgb,20261008,5303,1495,6798,20260909,0.998753149645859,0.851027397260274,0.9973244147157191,r07,0.9993049936396197,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.5,5042,4.332466699999998,1491,4.084255100000007,0.9997859797942401,0.9999997510427575,f_stable,13,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_mean_length"", ""path_length"", ""token_max_length"", ""longest_repeated_char_run"", ""digit_ratio"", ""tld_length"", ""registrable_domain_length"", ""slash_count""]",0.035638699999992696,0.023742200000015146,200,200,0.00011871100000007573,raw_margin
