accuracy,balanced_accuracy,cohort,corpus_version,fn,fp,fpr,inference_seconds_all_target,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,pr_auc,precision,recall,repetition,roc_auc,scenario,selected_candidate,selected_params_json,source_dataset,target_dataset,threshold,tn,tp
0.42090308024411244,0.4915893961008084,unfiltered,master,1698,134849,1.0,0.1534985000002962,6.509883669163045e-07,0.29622223084476734,xgb,20261010,134849,100944,235793,0.41249416815072143,0.42395608620431874,0.9831787922016167,r09,0.3949243666481237,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.76,0,99246
0.2600953585676754,0.5316890034239891,primary_domain_filtered,master,26,30390,0.9335831899729663,0.022162600000001476,4.887766579185646e-07,0.2419034641894995,lr,20261001,32552,8556,41108,0.22807048405494593,0.21916752312435767,0.9969611968209444,r00,0.5547280893886213,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.92,2162,8530
0.26681075358930817,0.5291006197648579,unfiltered,master,29,33216,0.9388885748205099,0.022162600000001476,4.887766579185646e-07,0.2446062031160529,lr,20261001,35378,9965,45343,0.23587505334576778,0.23025583982202447,0.9970898143502258,r00,0.5434018442694039,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.92,2162,9936
0.2078427556679965,0.4992987377279102,primary_domain_filtered,master,12,32552,1.0,0.06909230000019306,1.523769931415942e-06,0.17207766051719972,rf,20261001,32552,8556,41108,0.19445480065368323,0.20790344559081175,0.9985974754558204,r00,0.4576542422259961,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.8,0,8544
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.06909230000019306,1.523769931415942e-06,0.179980106700425,rf,20261001,35378,9965,45343,0.20496247356461098,0.21954555482020738,0.9986954340190667,r00,0.45591414316663814,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.8,0,9952
0.20789140799844313,0.4994156147732585,primary_domain_filtered,master,10,32552,1.0,0.028165599999965707,6.21167545155056e-07,0.17211100817658195,xgb,20261001,32552,8556,41108,0.11602330281786047,0.20794199231106136,0.998831229546517,r00,0.07229698171421428,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.89,0,8546
0.21943850208411442,0.4992473657802308,unfiltered,master,15,35378,1.0,0.028165599999965707,6.21167545155056e-07,0.17995044580688332,xgb,20261001,35378,9965,45343,0.12564993647168346,0.2195111189551712,0.9984947315604616,r00,0.09643385803616973,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.89,0,9950
0.2568089603731869,0.5313113830324082,primary_domain_filtered,master,24,30565,0.9345380052589739,0.020010899999988396,4.4132280616607627e-07,0.2390485755665255,lr,20261002,32706,8453,41159,0.22442565608499268,0.21616146073754935,0.9971607713237903,r01,0.5530012122598987,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,2141,8429
0.26641377941468364,0.5289183094530898,unfiltered,master,27,33236,0.9394538979026513,0.020010899999988396,4.4132280616607627e-07,0.24406744951447423,lr,20261002,35378,9965,45343,0.2354844820110902,0.23018483346458515,0.997290516808831,r01,0.5424504463683835,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,2142,9938
0.20508272795743338,0.4992901928309476,primary_domain_filtered,master,12,32706,1.0,0.19482510000011644,4.29669629270486e-06,0.17018145161290324,rf,20261002,32706,8453,41159,0.19201101373701607,0.20514253773057575,0.9985803856618952,r01,0.4586887387918517,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.86,0,8441
0.21941644796330195,0.4991971901655795,unfiltered,master,16,35378,1.0,0.19482510000011644,4.29669629270486e-06,0.17993561455545107,rf,20261002,35378,9965,45343,0.2052803570465328,0.2194938998830719,0.998394380331159,r01,0.4573180987886911,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.86,0,9949
0.205277096139362,0.49976339761031585,primary_domain_filtered,master,4,32706,1.0,0.0594068000000334,1.3101647442832059e-06,0.17031527173036606,xgb,20261002,32706,8453,41159,0.11495433873101357,0.20529704774632487,0.9995267952206317,r01,0.07829544443316629,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.8,0,8449
0.21961493505061422,0.49964877069744107,unfiltered,master,7,35378,1.0,0.0594068000000334,1.3101647442832059e-06,0.18006907650856224,xgb,20261002,35378,9965,45343,0.12592369995267155,0.21964884418563613,0.9992975413948821,r01,0.08030854613341279,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.8,0,9958
0.25647492482297024,0.5314733796608863,primary_domain_filtered,master,20,30640,0.9346877764558739,0.07990220000010595,1.7621727719847815e-06,0.23873982966428947,lr,20261003,32781,8455,41236,0.2241842300761869,0.21586692258477289,0.9976345357776464,r02,0.5532995135666472,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.84,2141,8435
0.26650199589793355,0.5291190119116949,unfiltered,master,23,33236,0.9394538979026513,0.07990220000010595,1.7621727719847815e-06,0.24413471967557626,lr,20261003,35378,9965,45343,0.23567963102919684,0.23025614896475058,0.9976919217260412,r02,0.5429457777442941,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.84,2142,9942
0.2047482782035115,0.4992903607332939,primary_domain_filtered,master,12,32781,1.0,0.19509289999996327,4.302602386255062e-06,0.16995108597193986,rf,20261003,32781,8455,41236,0.19067075390935012,0.20480787890549196,0.9985807214665878,r02,0.4550735341618303,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.81,0,8443
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.19509289999996327,4.302602386255062e-06,0.179980106700425,rf,20261003,35378,9965,45343,0.20459174476650838,0.21954555482020738,0.9986954340190667,r02,0.45490843538908876,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.81,0,9952
0.20477252885827918,0.49934949733885275,primary_domain_filtered,master,11,32781,1.0,0.03432480000014948,7.570032860672977e-07,0.16996779388083735,xgb,20261003,32781,8455,41236,0.11560758373218102,0.2048271679805943,0.9986989946777055,r02,0.09264857001027428,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.91,0,8444
0.21939439384248946,0.49914701455092825,unfiltered,master,17,35378,1.0,0.03432480000014948,7.570032860672977e-07,0.17992078276753903,xgb,20261003,35378,9965,45343,0.12915561291363462,0.21947668005118476,0.9982940291018565,r02,0.13576901681749654,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.91,0,9948
0.25554050130649375,0.5295801311845914,primary_domain_filtered,master,23,30747,0.9381521938121682,0.07004360000019005,1.5447500165447821e-06,0.23661417432486112,lr,20261004,32774,8558,41332,0.22477192993788414,0.2172750878264854,0.9973124561813508,r03,0.5493407277837942,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,2027,8535
0.26392166376287407,0.527357314283638,unfiltered,master,26,33350,0.9426762394708575,0.07004360000019005,1.5447500165447821e-06,0.24081211109283127,lr,20261004,35378,9965,45343,0.23401856166636745,0.22959643327404192,0.9973908680381335,r03,0.5387396038205627,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,2028,9939
0.20676473434626924,0.49929890161252627,primary_domain_filtered,master,12,32774,1.0,0.09200240000018312,2.029032044641579e-06,0.17133806487830305,rf,20261004,32774,8558,41332,0.18893738592169063,0.2068247821878025,0.9985978032250525,r03,0.4429696675011555,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.8,0,8546
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.09200240000018312,2.029032044641579e-06,0.179980106700425,rf,20261004,35378,9965,45343,0.2009292146019049,0.21954555482020738,0.9986954340190667,r03,0.4433198383839736,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.8,0,9952
0.2070066776347624,0.4998831502687544,primary_domain_filtered,master,2,32774,1.0,0.03348740000001271,7.385351652959158e-07,0.17150416933932008,xgb,20261004,32774,8558,41332,0.11481852599471082,0.20701669489474958,0.9997663005375088,r03,0.06411879608111086,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.74,0,8556
0.21972520565467657,0.4998996487706974,unfiltered,master,2,35378,1.0,0.03348740000001271,7.385351652959158e-07,0.18014320326908473,xgb,20261004,35378,9965,45343,0.12507436283074969,0.21973489777464106,0.9997992975413948,r03,0.07029848973640769,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.74,0,9963
0.2380790603994273,0.519910962394582,primary_domain_filtered,master,15,31383,0.9584058634906093,0.04923700000017561,1.085878746447646e-06,0.21485762115975574,lr,20261005,32745,8464,41209,0.22318502251976655,0.2121158867242418,0.9982277882797732,r04,0.5496971463629854,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.81,1362,8449
0.24941005226826632,0.5183460898831932,unfiltered,master,18,34016,0.9615014981061677,0.04923700000017561,1.085878746447646e-06,0.22150279504854997,lr,20261005,35378,9965,45343,0.23412447817455864,0.22625844460114186,0.998193677872554,r04,0.5389291458995057,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.81,1362,9947
0.2051250940328569,0.4993501890359168,primary_domain_filtered,master,11,32745,1.0,0.2283162999999604,5.03531526365614e-06,0.17021062381700294,rf,20261005,32745,8464,41209,0.19411738098317177,0.2051798631001505,0.9987003780718336,r04,0.4647807797464569,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,8453
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.2283162999999604,5.03531526365614e-06,0.179980106700425,rf,20261005,35378,9965,45343,0.20715691229046201,0.21954555482020738,0.9986954340190667,r04,0.4625502915583592,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,9952
0.20514936057657307,0.49940926275992437,primary_domain_filtered,master,10,32745,1.0,0.05891010000004826,1.2992104624759777e-06,0.17022733221915712,xgb,20261005,32745,8464,41209,0.11492642232896949,0.20519915531930386,0.9988185255198487,r04,0.07640572912472242,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.9,0,8454
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.05891010000004826,1.2992104624759777e-06,0.179980106700425,xgb,20261005,35378,9965,45343,0.12611151385467495,0.21954555482020738,0.9986954340190667,r04,0.07772304825042435,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.9,0,9952
0.2542803250145096,0.5301427672850023,primary_domain_filtered,master,24,30813,0.9368785916263797,0.07405319999998028,1.6331782193498506e-06,0.2361955550246182,lr,20261006,32889,8463,41352,0.22383515999272832,0.21499541424640783,0.9971641261963843,r05,0.5533758154656012,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,2076,8439
0.26495820744106036,0.5279855263675565,unfiltered,master,27,33302,0.9413194640737181,0.07405319999998028,1.6331782193498506e-06,0.24217501939854522,lr,20261006,35378,9965,45343,0.2356914941635998,0.22983348751156338,0.997290516808831,r05,0.542915188461214,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,2076,9938
0.2043673824724318,0.49929103154909604,primary_domain_filtered,master,12,32889,1.0,0.14085629999999583,3.1064618573979626e-06,0.16968857297753148,rf,20261006,32889,8463,41352,0.18929598692390776,0.2044267053701016,0.9985820630981921,r05,0.45201512589618625,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.81,0,8451
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.14085629999999583,3.1064618573979626e-06,0.179980106700425,rf,20261006,35378,9965,45343,0.20385578120574327,0.21954555482020738,0.9986954340190667,r05,0.45285343776426834,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.81,0,9952
0.2045124782356355,0.499645515774548,primary_domain_filtered,master,6,32889,1.0,0.027798300000085874,6.130670665832846e-07,0.16978859242305608,xgb,20261006,32889,8463,41352,0.11468216576870821,0.20454215643593093,0.999291031549096,r05,0.07946695850583711,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.8,0,8457
0.21957082680898926,0.4995484194681385,unfiltered,master,9,35378,1.0,0.027798300000085874,6.130670665832846e-07,0.18003942205103166,xgb,20261006,35378,9965,45343,0.12791861742152638,0.2196144174350377,0.999096838936277,r05,0.12359362693390914,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.8,0,9956
0.25291633865311675,0.5295764136678525,primary_domain_filtered,master,25,31292,0.9379252465305877,0.04460449999987759,9.837130317772884e-07,0.23474232275273124,lr,20261007,33363,8556,41919,0.22149928518125928,0.21422293649398588,0.9970780738662927,r06,0.5489368021367014,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,2071,8531
0.2648258827161855,0.5278646853676374,unfiltered,master,28,33307,0.9414607948442535,0.04460449999987759,9.837130317772884e-07,0.24201468035353388,lr,20261007,35378,9965,45343,0.23434740900865558,0.22978910369068542,0.9971901655795283,r06,0.5395585890432217,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,2071,9937
0.20382165605095542,0.4992987377279102,primary_domain_filtered,master,12,33363,1.0,0.06937130000005709,1.5299230311196235e-06,0.1693121693121693,rf,20261007,33363,8556,41919,0.1952900784950475,0.203880020044384,0.9985974754558204,r06,0.47314027612199344,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,8544
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.06937130000005709,1.5299230311196235e-06,0.179980106700425,rf,20261007,35378,9965,45343,0.20975260395315956,0.21954555482020738,0.9986954340190667,r06,0.47100568962367206,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,9952
0.20408406689090866,0.4999415614773259,primary_domain_filtered,master,1,33363,1.0,0.028669499999978143,6.322806166327359e-07,0.16949320442207869,xgb,20261007,33363,8556,41919,0.11613499079383016,0.20408893554081778,0.9998831229546518,r06,0.0983882023820679,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.71,0,8555
0.21974725977548906,0.49994982438534874,unfiltered,master,1,35378,1.0,0.028669499999978143,6.322806166327359e-07,0.18015802701285552,xgb,20261007,35378,9965,45343,0.13000314232549998,0.2197521062149883,0.9998996487706975,r06,0.13882263795294383,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.71,0,9964
0.2518613731719739,0.528360248183309,primary_domain_filtered,master,23,30825,0.9405608275104507,0.022024899999905756,4.857398054805759e-07,0.23286200433833132,lr,20261008,32773,8460,41233,0.22324915647009475,0.21488971524629413,0.9972813238770686,r07,0.5505019556042031,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,1948,8437
0.26217938821868864,0.5262768437340063,unfiltered,master,25,33430,0.9449375317994234,0.022024899999905756,4.857398054805759e-07,0.23852306742532714,lr,20261008,35378,9965,45343,0.23461056745143,0.22919068480516486,0.997491219267436,r07,0.5402191703411485,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.86,1948,9940
0.20488443722261296,0.49929078014184397,primary_domain_filtered,master,12,32773,1.0,0.07313040000008186,1.61282667666634e-06,0.17004488637507298,rf,20261008,32773,8460,41233,0.1910741940374944,0.20494408190000243,0.9985815602836879,r07,0.45607207512901804,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.85,0,8448
0.21948261032573937,0.49934771700953334,unfiltered,master,13,35378,1.0,0.07313040000008186,1.61282667666634e-06,0.179980106700425,rf,20261008,35378,9965,45343,0.20142955135398985,0.21954555482020738,0.9986954340190667,r07,0.4451884112909514,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.85,0,9952
0.20493294206097057,0.49940898345153667,primary_domain_filtered,master,10,32773,1.0,0.029646100000263687,6.538186710244952e-07,0.17007829639917074,xgb,20261008,32773,8460,41233,0.1140840515406379,0.20498265531378115,0.9988179669030733,r07,0.05919541175096636,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.88,0,8450
0.21950466444655184,0.49939789262418466,unfiltered,master,12,35378,1.0,0.029646100000263687,6.538186710244952e-07,0.1799949363425926,xgb,20261008,35378,9965,45343,0.125679267343773,0.2195627716132448,0.9987957852483693,r07,0.09417052197814742,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.88,0,9953
0.2477658303464755,0.5253856017402594,primary_domain_filtered,master,22,31459,0.9466762962294243,0.02888359999997192,6.370024038985493e-07,0.2272128756809191,lr,20261009,33231,8619,41850,0.22114894007874233,0.2146245256640703,0.9974474997099432,r08,0.5429465395764651,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.95,1772,8597
0.25831991707650576,0.5238035552496375,unfiltered,master,25,33605,0.949884108768161,0.02888359999997192,6.370024038985493e-07,0.23345173048267284,lr,20261009,35378,9965,45343,0.23208825614857126,0.22826960615455277,0.997491219267436,r08,0.5337605229020096,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.95,1773,9940
0.20571087216248507,0.49941988629771433,primary_domain_filtered,master,10,33231,1.0,0.2200793000001795,4.853655470528626e-06,0.1706137656315028,rf,20261009,33231,8619,41850,0.18363457664399035,0.2057600382409178,0.9988397725954287,r08,0.4289785862577227,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,8609
0.2195267185673643,0.4994480682388359,unfiltered,master,11,35378,1.0,0.2200793000001795,4.853655470528626e-06,0.18000976544839684,rf,20261009,35378,9965,45343,0.19737295041551944,0.21957998764669548,0.9988961364776718,r08,0.4323130192487546,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,9954
0.20592592592592593,0.49994198862977146,primary_domain_filtered,master,1,33231,1.0,0.0627172999998038,1.3831749112278367e-06,0.17076167076167076,xgb,20261009,33231,8619,41850,0.11515673758913711,0.20593084661521183,0.9998839772595429,r08,0.07731450135975922,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.67,0,8618
0.21974725977548906,0.49994982438534874,unfiltered,master,1,35378,1.0,0.0627172999998038,1.3831749112278367e-06,0.18015802701285552,xgb,20261009,35378,9965,45343,0.12624233049304295,0.2197521062149883,0.9998996487706975,r08,0.09855528892363591,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.67,0,9964
0.24830726970434447,0.5254065641727045,primary_domain_filtered,master,24,31172,0.9463841156111482,0.022745000000213622,5.01620977884428e-07,0.22773844663511197,lr,20261010,32938,8563,41501,0.2244200260345227,0.21502858150134724,0.9971972439565573,r09,0.5503481384986775,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,1766,8539
0.25816553823081845,0.523668581172665,unfiltered,master,26,33611,0.9500537056928035,0.022745000000213622,5.01620977884428e-07,0.23326068734864833,lr,20261010,35378,9965,45343,0.23450994297549588,0.22822043628013777,0.9973908680381335,r09,0.539943425710945,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.95,1767,9939
0.20609141948386786,0.4994160924909494,primary_domain_filtered,master,10,32938,1.0,0.08420169999999416,1.8569944644155474e-06,0.17087545450913014,rf,20261010,32938,8563,41501,0.18749585587978246,0.20614109083897714,0.9988321849818989,r09,0.4404222352234722,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,8553
0.2195267185673643,0.4994480682388359,unfiltered,master,11,35378,1.0,0.08420169999999416,1.8569944644155474e-06,0.18000976544839684,rf,20261010,35378,9965,45343,0.20035081858436585,0.21957998764669548,0.9988961364776718,r09,0.4415160960926701,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.79,0,9954
0.2062118985084697,0.4997080462454747,primary_domain_filtered,master,5,32938,1.0,0.028125100000124803,6.202743532656595e-07,0.1709582692422941,xgb,20261010,32938,8563,41501,0.11492715756052391,0.2062367457104299,0.9994160924909494,r09,0.06554857449240553,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542448103078024, ""subsample"": 0.9}",phiusiil,iscx_url2016_binary,0.83,0,8558
