accuracy,balanced_accuracy,corpus_version,dataset,dataset_display,fn,fp,fpr,inference_seconds,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,partition_seed,pr_auc,precision,recall,repetition,roc_auc,scenario,scenario_key,selected_candidate,selected_params_json,threshold,tn,total_run_seconds,tp,tuning_seconds,validation_macro_f1,validation_roc_auc
0.9970596883269627,0.9940317357084383,master,iscx_url2016_binary,ISCX-URL2016-binary,17,3,0.0005652911249293386,0.010384599999724742,1.5266980299507118e-06,0.9956988741445806,xgb,20261007,5307,1495,6802,20260908,0.9996928140774489,0.9979743416610398,0.988628762541806,r06,0.9999013103788585,S1-url,s1,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.62,5304,5.752500399999917,1478,5.720010000000002,0.9972089904809425,0.9999608014403895
0.980005880623346,0.9720520571996474,master,iscx_url2016_binary,ISCX-URL2016-binary,63,73,0.013755417373280572,0.002558099999987462,3.7608056453799795e-07,0.9709206588708663,lr,20261008,5307,1495,6802,20260909,0.9881844716120591,0.9514950166112957,0.9578595317725752,r07,0.994140130439194,S1-url,s1,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.32,5234,4.788412100000187,1432,4.762084899999991,0.9753340737872656,0.9950156069506231
0.9969126727433107,0.9951386853861846,master,iscx_url2016_binary,ISCX-URL2016-binary,12,9,0.0016958733747880158,0.04515929999979562,6.639120846779715e-06,0.9954957873872399,rf,20261008,5307,1495,6802,20260909,0.9997313512071235,0.9939678284182306,0.9919732441471572,r07,0.9999203424769331,S1-url,s1,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.41,5298,11.121268200000031,1483,11.052959300000111,0.9972089904809425,0.9999375469894308
0.9976477506615701,0.9958499942966725,master,iscx_url2016_binary,ISCX-URL2016-binary,11,5,0.000942151874882231,0.007053599999835569,1.036989120822636e-06,0.996565739183997,xgb,20261008,5307,1495,6802,20260909,0.9998390344285439,0.9966420416386836,0.9926421404682274,r07,0.9999531129769289,S1-url,s1,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.550394265232975, ""subsample"": 0.9}",0.26,5302,4.880361799999719,1484,4.849254100000053,0.9978566832598833,0.9999313079903932
0.9832402234636871,0.9719626945669662,master,iscx_url2016_binary,ISCX-URL2016-binary,72,42,0.00791407574901074,0.002169299999877694,3.189209055980144e-07,0.9753881135927359,lr,20261009,5307,1495,6802,20260910,0.9879382093516056,0.9713310580204778,0.9518394648829431,r08,0.995322893408277,S1-url,s1,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.48,5265,3.907807600000069,1423,3.880018399999699,0.9744746841948329,0.9947042872006618
0.9980887974125258,0.9963728728321841,master,iscx_url2016_binary,ISCX-URL2016-binary,10,3,0.0005652911249293386,0.045344999999997526,6.66642164069355e-06,0.9972089904809425,rf,20261009,5307,1495,6802,20260910,0.9998009899793965,0.9979838709677419,0.9933110367892977,r08,0.9999371058480848,S1-url,s1,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.45,5304,8.4718498000002,1485,8.403771499999948,0.9978515151208862,0.9999784470942334
0.9982358129961776,0.9974280199118599,master,iscx_url2016_binary,ISCX-URL2016-binary,6,6,0.0011305822498586771,0.007145500000206084,1.050499853014714e-06,0.9974280199118599,xgb,20261009,5307,1495,6802,20260910,0.9999219201982037,0.9959866220735786,0.9959866220735786,r08,0.9999775648115412,S1-url,s1,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.550394265232975, ""subsample"": 0.9}",0.36,5301,5.465298699999948,1489,5.433838500000093,0.9980696231659599,0.9999779429326952
0.9830932078800353,0.9723489453255718,master,iscx_url2016_binary,ISCX-URL2016-binary,70,45,0.008479366873940079,0.0038022999997338047,5.589973536803594e-07,0.9752024393371488,lr,20261010,5307,1495,6802,20260911,0.9897485805312951,0.9693877551020408,0.9531772575250836,r09,0.996223388936049,S1-url,s1,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.47,5262,4.4228094000000056,1425,4.3924144999996315,0.9736352300558453,0.992232383177894
0.9975007350779183,0.9962362450552782,master,iscx_url2016_binary,ISCX-URL2016-binary,9,8,0.0015074429998115696,0.04456490000029589,6.551734783930593e-06,0.9963554858945037,rf,20261010,5307,1495,6802,20260911,0.9997106494415641,0.9946452476572959,0.9939799331103679,r09,0.9999083056202037,S1-url,s1,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.35,5299,8.568233000000419,1486,8.49621849999994,0.9972076437665098,0.9998440880442502
0.9980887974125258,0.9975740376974187,master,iscx_url2016_binary,ISCX-URL2016-binary,5,8,0.0015074429998115696,0.007243699999889941,1.0649367832828494e-06,0.9972156940945012,xgb,20261010,5307,1495,6802,20260911,0.9998877856267254,0.9946595460614153,0.9966555183946488,r09,0.9999668513788503,S1-url,s1,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.550394265232975, ""subsample"": 0.9}",0.18,5299,5.021036500000264,1490,4.98271509999995,0.9976395143940187,0.999866523232709
0.9787655719139298,0.9498883291242188,master,iscx_url2016_binary,ISCX-URL2016-binary,148,2,0.00035829451809387314,0.00258880000001227,3.6647791619652747e-07,0.9667540799671682,lr,20261001,5582,1482,7064,20260902,0.9722613415685567,0.9985029940119761,0.9001349527665317,r00,0.9875745298532831,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.88,5580,4.173157600000195,1334,4.144980500000202,0.7454080985528619,0.8138839175021975
0.9954699886749717,0.9892037786774629,master,iscx_url2016_binary,ISCX-URL2016-binary,32,0,0.0,0.09514949999993405,1.3469634767827584e-05,0.993113892264193,rf,20261001,5582,1482,7064,20260902,0.9960521534750271,1.0,0.9784075573549258,r00,0.9982658255207238,S2-host,s2,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.58,5582,8.745154600000205,1450,8.619130799999766,0.9976415866090893,0.9996474645344067
0.9954699886749717,0.9892037786774629,master,iscx_url2016_binary,ISCX-URL2016-binary,32,0,0.0,0.007671599999866885,1.086013590015131e-06,0.993113892264193,xgb,20261001,5582,1482,7064,20260902,0.9976099157166537,1.0,0.9784075573549258,r00,0.9990204924156159,S2-host,s2,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",0.94,5582,5.291978299999755,1450,5.256842100000085,0.9991430173499247,0.9997914561316026
0.771724842996933,0.8366457864255581,master,iscx_url2016_binary,ISCX-URL2016-binary,72,1491,0.27848337691445646,0.0026505999999244523,3.8711844602372604e-07,0.7384561994591873,lr,20261002,5354,1493,6847,20260903,0.45296759210819837,0.4879807692307692,0.9517749497655726,r01,0.79016458577333,S2-host,s2,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.65,3863,4.064572799999951,1421,4.043649100000039,0.979927789359895,0.9881038725303184
0.9953264203300716,0.9950795156377876,master,iscx_url2016_binary,ISCX-URL2016-binary,8,24,0.0044826298094882335,0.03732369999988805,5.451102672687023e-06,0.9931737739125407,rf,20261002,5354,1493,6847,20260903,0.9977584798816952,0.9840954274353877,0.9946416610850636,r01,0.9988617032642182,S2-host,s2,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.5,5330,8.59486599999991,1485,8.531811299999845,0.9933341156426709,0.9979383559358668
0.9631955600993136,0.9757416693167292,master,iscx_url2016_binary,ISCX-URL2016-binary,3,249,0.04650728427344042,0.008375199999591132,1.223192639052305e-06,0.94897126517278,xgb,20261002,5354,1493,6847,20260903,0.9990298361109428,0.8568142610695803,0.9979906229068989,r01,0.999537250288421,S2-host,s2,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.5,5105,4.892496400000255,1490,4.863240700000006,0.993980714134074,0.9984255107630997
0.9784824462061155,0.9492135652915603,master,iscx_url2016_binary,ISCX-URL2016-binary,150,2,0.00035829451809387314,0.002512600000045495,3.5569082673350725e-07,0.966292834640607,lr,20261003,5582,1482,7064,20260904,0.9703473727230418,0.9985007496251874,0.8987854251012146,r02,0.9864373920220719,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.88,5580,4.0555004000002555,1332,4.029659899999842,0.7515558631503799,0.8242675756693985
0.9920724801812004,0.9811066126855601,master,iscx_url2016_binary,ISCX-URL2016-binary,56,0,0.0,0.044399000000339583,6.285249150670949e-06,0.9878758455989624,rf,20261003,5582,1482,7064,20260904,0.9950314349148053,1.0,0.9622132253711201,r02,0.9979543123718952,S2-host,s2,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.73,5582,8.410725300000195,1426,8.348449000000073,0.9974228136385992,0.9993898809561041
0.9946206115515289,0.9871794871794872,master,iscx_url2016_binary,ISCX-URL2016-binary,38,0,0.0,0.006758600000011938,9.56766704418451e-07,0.9918103678146528,xgb,20261003,5582,1482,7064,20260904,0.9981118827487862,1.0,0.9743589743589743,r02,0.9992372340050026,S2-host,s2,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",0.94,5582,4.984338599999774,1444,4.955123199999889,0.9978533875281659,0.9989048632129868
0.867638731596829,0.9033626254816547,master,iscx_url2016_binary,ISCX-URL2016-binary,52,883,0.158187029738445,0.005979300000035437,8.464467723719474e-07,0.8315681992546744,lr,20261004,5582,1482,7064,20260905,0.9808111485698946,0.6182447038478167,0.9649122807017544,r03,0.9906266817720928,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.4,4699,4.483420099999876,1430,4.449124400000073,0.7454925733603769,0.8176055560990512
0.9958946772366931,0.9902159244264508,master,iscx_url2016_binary,ISCX-URL2016-binary,29,0,0.0,0.04708589999972901,6.665614382747595e-06,0.9937641726979825,rf,20261004,5582,1482,7064,20260905,0.9950564395181782,1.0,0.9804318488529015,r03,0.9979775217333912,S2-host,s2,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.6,5582,9.34162379999998,1453,9.264398400000118,0.9963463218209361,0.9983295223307074
0.9956115515288788,0.9895411605937922,master,iscx_url2016_binary,ISCX-URL2016-binary,31,0,0.0,0.015092799999820272,2.1365798414241607e-06,0.993330761885169,xgb,20261004,5582,1482,7064,20260905,0.9975870382860333,1.0,0.9790823211875843,r03,0.9990841972776385,S2-host,s2,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",0.95,5582,8.52882690000024,1451,8.491658800000096,0.9972087261996878,0.9982824842416146
0.9820215175537939,0.9576481131997925,master,iscx_url2016_binary,ISCX-URL2016-binary,125,2,0.00035829451809387314,0.003009999999903812,4.26104190246859e-07,0.9720227738926583,lr,20261005,5582,1482,7064,20260906,0.9744752905758438,0.9985283296541575,0.9156545209176788,r04,0.9881579068250512,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.86,5580,4.555198699999892,1357,4.528149100000064,0.7508527757687493,0.8210372586037631
0.9960362400906002,0.99055330634278,master,iscx_url2016_binary,ISCX-URL2016-binary,28,0,0.0,0.04948229999990872,7.004855605876092e-06,0.993980714134074,rf,20261005,5582,1482,7064,20260906,0.9963647708897869,1.0,0.9811066126855601,r04,0.9984820835817461,S2-host,s2,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.63,5582,15.398415999999997,1454,15.321528999999828,0.9974244636342715,0.9982131162314112
0.9953284258210645,0.9888663967611335,master,iscx_url2016_binary,ISCX-URL2016-binary,33,0,0.0,0.008789700000306766,1.2442950170309691e-06,0.99289691300373,xgb,20261005,5582,1482,7064,20260906,0.9950072055907514,1.0,0.9777327935222672,r04,0.9977483292886186,S2-host,s2,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.84,5582,15.121114999999918,1449,15.079747800000405,0.9978526806170189,0.9990813933902998
0.9834371460928653,0.9612697406498911,master,iscx_url2016_binary,ISCX-URL2016-binary,114,3,0.0005374417771408098,0.005470699999932549,7.744479048602136e-07,0.9743067980722824,lr,20261006,5582,1482,7064,20260907,0.9779519260317634,0.9978118161925602,0.9230769230769231,r05,0.9898899054266872,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.87,5579,6.938205299999936,1368,6.8964937999999165,0.7464720373271692,0.8159470881546331
0.9956115515288788,0.9895411605937922,master,iscx_url2016_binary,ISCX-URL2016-binary,31,0,0.0,0.05994730000020354,8.486310872055994e-06,0.993330761885169,rf,20261006,5582,1482,7064,20260907,0.9960876147295916,1.0,0.9790823211875843,r05,0.9983732896997337,S2-host,s2,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.62,5582,15.051330300000245,1451,14.946941000000152,0.9969932825783657,0.9989529021124856
0.9956115515288788,0.9895411605937922,master,iscx_url2016_binary,ISCX-URL2016-binary,31,0,0.0,0.011887099999967177,1.682771800674855e-06,0.993330761885169,xgb,20261006,5582,1482,7064,20260907,0.9955687577931088,1.0,0.9790823211875843,r05,0.9980211601682872,S2-host,s2,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.82,5582,9.930425000000014,1451,9.881552700000157,0.9967761663125907,0.9983231421643677
0.9797565118912798,0.962905758871174,master,iscx_url2016_binary,ISCX-URL2016-binary,98,45,0.008061626657112147,0.006736299999829498,9.536098527504952e-07,0.9690637404511304,lr,20261007,5582,1482,7064,20260908,0.9760796972862485,0.9685094471658502,0.9338731443994602,r06,0.9890356316887083,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.79,5537,6.923726999999872,1384,6.842731999999614,0.7482641926940925,0.8157478017824934
0.9951868629671574,0.9885290148448043,master,iscx_url2016_binary,ISCX-URL2016-binary,34,0,0.0,0.0625635000001239,8.856667610436564e-06,0.9926798239812449,rf,20261007,5582,1482,7064,20260908,0.9959334222996746,1.0,0.9770580296896086,r06,0.9983059583749772,S2-host,s2,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.64,5582,14.387683999999808,1448,14.275728900000104,0.9976392991974896,0.9986814322897967
0.9941959229898075,0.9861673414304993,master,iscx_url2016_binary,ISCX-URL2016-binary,41,0,0.0,0.009515400000054797,1.3470271800757073e-06,0.9911571171598623,xgb,20261007,5582,1482,7064,20260908,0.9949028413714173,1.0,0.9723346828609987,r06,0.9976013366658109,S2-host,s2,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.86,5582,10.1347295999999,1441,10.082127199999832,0.9980685175252189,0.9992009779919291
0.7733313860084708,0.8388805960626617,master,iscx_url2016_binary,ISCX-URL2016-binary,67,1485,0.2773627194620844,0.007341399999859277,1.0722068058798418e-06,0.7402658704436421,lr,20261008,5354,1493,6847,20260909,0.4607965781152557,0.4898660254208176,0.955123911587408,r07,0.7913810708220981,S2-host,s2,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.64,3869,8.027846399999817,1426,7.9779819999998836,0.9799174011778218,0.9891435793960828
0.8023952095808383,0.8719553158169828,master,iscx_url2016_binary,ISCX-URL2016-binary,7,1346,0.2514008218154651,0.049948000000313186,7.294873667345288e-06,0.7713776030532373,rf,20261008,5354,1493,6847,20260909,0.9970782896786146,0.5247175141242938,0.9953114534494307,r07,0.998418844659463,S2-host,s2,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.35,4008,12.953066500000205,1486,12.876007800000025,0.9944218643092617,0.9988427957416623
0.7793194099605667,0.8586490410609992,master,iscx_url2016_binary,ISCX-URL2016-binary,1,1510,0.28203212551363466,0.008049499999742693,1.17562436099645e-06,0.7497958681730289,xgb,20261008,5354,1493,6847,20260909,0.9967077921401787,0.49700199866755496,0.999330207635633,r07,0.9983142599720123,S2-host,s2,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",0.12,3844,6.347994199999903,1492,6.306096299999808,0.9955002098925312,0.9984737427174585
0.9835787089467724,0.9613593142794146,master,iscx_url2016_binary,ISCX-URL2016-binary,114,2,0.00035829451809387314,0.0034219000003758993,4.844139298380379e-07,0.9745197261420326,lr,20261009,5582,1482,7064,20260910,0.976307713175989,0.9985401459854014,0.9230769230769231,r08,0.98885418766993,S2-host,s2,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.86,5580,5.245903999999882,1368,5.214611099999729,0.7475088542894202,0.8194600577817888
0.9960362400906002,0.99055330634278,master,iscx_url2016_binary,ISCX-URL2016-binary,28,0,0.0,0.04806330000019443,6.803977916222314e-06,0.993980714134074,rf,20261009,5582,1482,7064,20260910,0.9962699615065053,1.0,0.9811066126855601,r08,0.9985310408286515,S2-host,s2,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.66,5582,8.550015000000258,1454,8.477482299999792,0.9956984137594469,0.9969607889988917
0.9960362400906002,0.99055330634278,master,iscx_url2016_binary,ISCX-URL2016-binary,28,0,0.0,0.006884100000206672,9.745328426113635e-07,0.993980714134074,xgb,20261009,5582,1482,7064,20260910,0.9973294994869979,1.0,0.9811066126855601,r08,0.998798794660493,S2-host,s2,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",0.91,5582,6.569095399999696,1454,6.5393967999998495,0.9967761663125907,0.9986308913642823
0.7728932379144151,0.8386004316995688,master,iscx_url2016_binary,ISCX-URL2016-binary,67,1488,0.27792304818827046,0.0033636000002843502,4.912516430968819e-07,0.739856951541188,lr,20261010,5354,1493,6847,20260911,0.46987995673087746,0.48936170212765956,0.955123911587408,r09,0.7956032397233659,S2-host,s2,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.69,3866,4.469913500000075,1426,4.444416799999999,0.9763265488505105,0.9867421357737975
0.7926099021469256,0.8666643439525156,master,iscx_url2016_binary,ISCX-URL2016-binary,3,1417,0.26466193500186774,0.04035409999960393,5.8936906673877515e-06,0.7622429915683628,rf,20261010,5354,1493,6847,20260911,0.9981456611690026,0.5125558995528036,0.9979906229068989,r09,0.9990094479004374,S2-host,s2,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.33,3937,9.403253400000267,1490,9.340814000000137,0.9933805484842992,0.9985571513603344
0.890316927121367,0.9286579807999528,master,iscx_url2016_binary,ISCX-URL2016-binary,5,746,0.13933507657825925,0.011764700000185258,1.7182269607397777e-06,0.861574400243099,xgb,20261010,5354,1493,6847,20260911,0.9979269383466737,0.666069829901522,0.9966510381781648,r09,0.9988789672437256,S2-host,s2,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.31,4608,5.377584000000297,1488,5.342639899999995,0.9946323766106935,0.9984883694504845
0.9909870620729757,0.9799362246231659,master,iscx_url2016_binary,ISCX-URL2016-binary,59,3,0.0005567928730512249,0.007662099999834027,1.1138392207928516e-06,0.9865434408163554,lr,20261001,5388,1491,6879,20260902,0.9905646626289779,0.9979094076655052,0.960429242119383,r00,0.9949268737891342,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.86,5385,5.062369100000069,1432,5.027677399999902,0.7506881356534181,0.807189342563085
0.9986916703009159,0.9969818913480886,master,iscx_url2016_binary,ISCX-URL2016-binary,9,0,0.0,0.04809740000018792,6.9919174298863085e-06,0.9980691312213257,rf,20261001,5388,1491,6879,20260902,0.9999791813144294,1.0,0.993963782696177,r00,0.9999941495047991,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.73,5388,8.816732299999785,1482,8.749395999999706,0.998066511046646,0.9991497208937706
0.9997092600668702,0.9993293091884641,master,iscx_url2016_binary,ISCX-URL2016-binary,2,0,0.0,0.007708900000125141,1.1206425352704086e-06,0.9995716479380692,xgb,20261001,5388,1491,6879,20260902,0.9999991006491626,1.0,0.9986586183769283,r00,0.9999997510427574,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.91,5388,5.082260000000133,1489,5.046843099999933,0.9989268745006723,0.9991869308531739
0.7762577228596647,0.8510668852173662,master,iscx_url2016_binary,ISCX-URL2016-binary,23,1498,0.2824816141806525,0.003775099999984377,5.553250956140596e-07,0.746387550722144,lr,20261002,5303,1495,6798,20260903,0.49369154086124045,0.49562289562289563,0.9846153846153847,r01,0.7957819042291326,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.66,3805,6.699763300000086,1472,6.672647600000346,0.98501293229816,0.9930059197053143
0.9410120623712857,0.9605100791689187,master,iscx_url2016_binary,ISCX-URL2016-binary,7,394,0.07429756741467095,0.036543499999879714,5.3756251838599165e-06,0.9210074610333374,rf,20261002,5303,1495,6798,20260903,0.9983479128726319,0.7906482465462275,0.9953177257525083,r01,0.9992216181034652,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.56,4909,9.20740479999995,1488,9.149899300000016,0.9987143193561692,0.9999764735405754
0.7878787878787878,0.863799061173804,master,iscx_url2016_binary,ISCX-URL2016-binary,1,1441,0.2717329813313219,0.007000999999945634,1.029861724028484e-06,0.7585857834602212,xgb,20261002,5303,1495,6798,20260903,0.9977912168998239,0.5090289608177172,0.9993311036789297,r01,0.9988365265575049,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.3,3862,5.402076300000317,1494,5.371670699999868,0.9995716479380692,0.9999982572993018
0.776551927037364,0.8495743243711991,master,iscx_url2016_binary,ISCX-URL2016-binary,30,1489,0.28078446162549503,0.0029073000000607863,4.2766990292156314e-07,0.7462547920195509,lr,20261003,5303,1495,6798,20260904,0.5146871482940398,0.495937711577522,0.979933110367893,r02,0.8027061100645372,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.67,3814,4.26879289999988,1465,4.247698000000128,0.9913656007239892,0.9941434053467053
0.875257428655487,0.9188444478641168,master,iscx_url2016_binary,ISCX-URL2016-binary,5,843,0.15896662266641523,0.05088320000004387,7.485025007361558e-06,0.8458301561749837,rf,20261003,5303,1495,6798,20260904,0.9978094564530846,0.6386626660951564,0.9966555183946488,r02,0.99879792910809,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.42,4460,9.325061000000005,1490,9.254474100000152,0.9991432958761385,0.9999924068041011
0.7749338040600177,0.8552617089966744,master,iscx_url2016_binary,ISCX-URL2016-binary,2,1528,0.28813878936451065,0.007937699999729375,1.16765225062215e-06,0.7463512016013547,xgb,20261003,5303,1495,6798,20260904,0.9965491984629335,0.49420721615359153,0.9986622073578595,r02,0.9981395020298348,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.16,3775,5.909859599999891,1493,5.878750500000024,0.9995718557820568,0.9999935271116928
0.9921500218054949,0.9823764412757167,master,iscx_url2016_binary,ISCX-URL2016-binary,52,2,0.0003711952487008166,0.004314000000249507,6.271260357972826e-07,0.9882972728228163,lr,20261004,5388,1491,6879,20260905,0.9916237739629098,0.9986120749479528,0.9651240778001341,r03,0.9953681505016241,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.88,5386,4.370213299999705,1439,4.343910300000061,0.7469620073232079,0.8056343446663938
0.9997092600668702,0.9993293091884641,master,iscx_url2016_binary,ISCX-URL2016-binary,2,0,0.0,0.044303600000148435,6.440412850726622e-06,0.9995716479380692,rf,20261004,5388,1491,6879,20260905,0.9999880551434466,1.0,0.9986586183769283,r03,0.999996639077225,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.64,5388,8.385132800000065,1489,8.321253699999943,0.9987119392381936,0.9992415475054506
