accuracy,balanced_accuracy,corpus_version,dataset,dataset_display,fn,fp,fpr,inference_seconds,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,partition_seed,pr_auc,precision,recall,repetition,roc_auc,scenario,scenario_key,selected_candidate,selected_params_json,threshold,tn,total_run_seconds,tp,tuning_seconds,validation_macro_f1,validation_roc_auc,feature_set,n_features,feature_names_json,shap_setup_seconds,shap_explain_seconds,shap_cohort_size,shap_background_size,shap_seconds_per_sample,model_output_scale,f_all,macro_f1_delta
0.7772874374816122,0.8512465651738745,master,iscx_url2016_binary,ISCX-URL2016-binary,25,1489,0.280784461625495,0.002842899999905,4.181965283767369e-07,0.7472357751770031,lr,20261005,5303,1495,6798,20260906.0,0.4878883614382716,0.4967894558972626,0.9832775919732442,r04,0.7943971891975072,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.68,3814,3.559244800000215,1470,3.5358704000000216,0.9939707760498836,0.9959568099017266,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0010683000000426,0.0069545999999718,200.0,200.0,3.4772999999859e-05,raw_log_odds,0.7472357751770031,0.0
0.7715504560164754,0.8449276203221878,,iscx_url2016_binary,,36,1517,0.286064491797096,0.0038118000002214,5.607237423097102e-07,0.7412293164778803,lr,20261005,5303,1495,6798,,0.4632909574590949,0.490255376344086,0.9759197324414716,r04,0.7786578809117323,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.62,3786,,1459,4.603353100000277,0.9944041814550242,0.9973386470767192,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.7472357751770031,-0.006006458699122863
0.7750809061488673,0.8476708142106727,,iscx_url2016_binary,,34,1495,0.2819158966622666,0.0017147000003205,2.522359517976744e-07,0.7446432504401552,lr,20261005,5303,1495,6798,,0.4752262549132459,0.4942489851150203,0.977257525083612,r04,0.7864833245774304,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.64,3808,,1461,4.38141910000013,0.9943986842510746,0.9959822035404708,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""hostname_length"", ""slash_count"", ""path_length"", ""token_count"", ""special_char_count"", ""registrable_domain_length"", ""special_char_ratio"", ""letter_count"", ""domain_hyphen_ratio"", ""token_max_length"", ""digit_count""]",,,,,,,0.7472357751770031,-0.002592524736847901
0.774786701971168,0.8460412702597192,,iscx_url2016_binary,,40,1491,0.2811616066377522,0.0012388999999757,1.822447778722755e-07,0.7440134017571974,lr,20261005,5303,1495,6798,20260906.0,0.46175347470555,0.4938900203665988,0.9732441471571908,r04,0.7789445868023211,S3-domain,s3,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.89,3812,3.869607999999971,1455,3.712684300000035,0.9924616193524336,0.9966135591076776,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""path_length"", ""question_mark_count"", ""letter_count"", ""slash_count"", ""digit_ratio"", ""domain_hyphen_ratio"", ""equals_sign_count""]",0.0006844000000114,0.0049412999999844,200.0,200.0,2.470649999992247e-05,raw_log_odds,0.7472357751770031,-0.003222373419805691
0.7737569873492204,0.8432198093210318,,iscx_url2016_binary,,49,1489,0.280784461625495,0.0012140000000044,1.7858193586414966e-07,0.7425138245227603,lr,20261005,5303,1495,6798,20260906.0,0.4658138740971549,0.4926746166950596,0.9672240802675586,r04,0.7818923723997964,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.76,3814,3.791575800000032,1446,3.6343694000000255,0.9926679923378912,0.9952420536582524,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.0006822000000283,0.0047606999999629,200.0,200.0,2.3803499999814903e-05,raw_log_odds,0.7472357751770031,-0.004721950654242857
0.8967343336275375,0.9321299169965634,master,iscx_url2016_binary,ISCX-URL2016-binary,7,695,0.1310578917593814,0.0346737999998367,5.100588408331388e-06,0.8691775001998443,rf,20261005,5303,1495,6798,20260906.0,0.9975554196842292,0.6816307833256986,0.9953177257525084,r04,0.9984230545340336,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.43,4608,7.7988743999999315,1488,7.748035900000104,0.9989288597508844,0.9994700945091484,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0098809000000983,2.988170600000103,200.0,200.0,0.0149408530000005,positive_class_probability,0.8691775001998443,0.0
0.933068549573404,0.9542178119660922,,iscx_url2016_binary,,12,443,0.0835376202149726,0.0549394999998185,8.081715210329289e-06,0.9111402545486148,rf,20261005,5303,1495,6798,,0.995917095255094,0.7699896157840083,0.9919732441471572,r04,0.9974973464253528,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.61,4860,,1483,12.240765399999871,0.9978561566170618,0.9999031556326328,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.8691775001998443,0.041962754348770503
0.9910267725801708,0.9928075671182526,,iscx_url2016_binary,,6,55,0.0103714878370733,0.0463836000003539,6.823124448419228e-06,0.9870747255462076,rf,20261005,5303,1495,6798,,0.9979625422865578,0.9643782383419688,0.9959866220735786,r04,0.9986246189920894,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.5,5248,,1489,10.841155699999945,0.9987136939702372,0.9993290602312216,f_permutation,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_max_length"", ""token_count"", ""path_length"", ""hyphen_count"", ""question_mark_count"", ""slash_count"", ""special_char_count"", ""special_char_ratio"", ""path_segment_count"", ""token_mean_length"", ""registrable_domain_length""]",,,,,,,0.8691775001998443,0.11789722534636327
0.8264195351573992,0.8865807642168848,,iscx_url2016_binary,,9,1171,0.2208184046765981,0.0393721000000368,5.791718152403189e-06,0.7954262791557413,rf,20261005,5303,1495,6798,20260906.0,0.9959254674026796,0.5592773805043282,0.993979933110368,r04,0.9973842029216756,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.61,4132,9.39899760000003,1486,6.574836600000026,0.9980700713931124,0.9996406302203222,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""digit_count"", ""token_mean_length"", ""special_char_ratio"", ""char_type_transition_count"", ""question_mark_count""]",0.0096573000000148,2.6320719999999937,200.0,200.0,0.0131603599999999,positive_class_probability,0.8691775001998443,-0.07375122104410303
0.7794939688143572,0.856743611396843,,iscx_url2016_binary,,8,1491,0.2811616066377522,0.0397280999999907,5.844086496026878e-06,0.7502840860428015,rf,20261005,5303,1495,6798,20260906.0,0.995684231674368,0.4993284083277367,0.9946488294314382,r04,0.9972350477454232,S3-domain,s3,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.6,3812,9.214626699999997,1487,6.883670800000004,0.9987136939702372,0.999772328601652,f_stable,11,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count""]",0.0107589999999504,2.135308500000008,200.0,200.0,0.0106765425,positive_class_probability,0.8691775001998443,-0.1188934141570428
0.7889085025007355,0.8642189030377831,master,iscx_url2016_binary,ISCX-URL2016-binary,2,1433,0.270224401282293,0.0070934000000306,1.0434539570507017e-06,0.7595047663892975,xgb,20261005,5303,1495,6798,20260906.0,0.9974520704310144,0.5102529049897471,0.9986622073578596,r04,0.9985416218623018,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.32,3870,4.580456700000013,1493,4.552219200000309,0.9989288597508844,0.9998867244546218,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0390625,0.0280906000002687,200.0,200.0,0.0001404530000013,raw_margin,0.7595047663892975,0.0
0.7790526625478081,0.8567009145451208,,iscx_url2016_binary,,7,1495,0.2819158966622666,0.0090915999999197,1.337393350973773e-06,0.7499266477990274,xgb,20261005,5303,1495,6798,,0.993021928335492,0.4988266845457593,0.9953177257525084,r04,0.9964417187973994,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.46,3808,,1488,6.288923500000237,0.998071947551592,0.9996513353817535,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.7595047663892975,-0.009578118590270135
0.7803765813474551,0.8587503003600536,,iscx_url2016_binary,,2,1491,0.2811616066377522,0.0088252000000466,1.29820535452289e-06,0.7514533289459252,xgb,20261005,5303,1495,6798,,0.9972581377850436,0.5003351206434317,0.9986622073578596,r04,0.99846821102714,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.26,3812,,1493,5.870882400000028,0.998928338982753,0.9994067348909096,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""path_segment_count"", ""token_mean_length"", ""token_count"", ""slash_count"", ""percent_sign_count"", ""special_char_ratio"", ""query_length"", ""question_mark_count""]",,,,,,,0.7595047663892975,-0.008051437443372333
0.8570167696381289,0.9076332762990847,,iscx_url2016_binary,,3,969,0.1827267584386196,0.0063781000000062,9.382318328929496e-07,0.826733697225497,xgb,20261005,5303,1495,6798,20260906.0,0.998493359413293,0.6062576188541243,0.9979933110367892,r04,0.9991547663119948,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.5,4334,4.438388900000007,1492,4.19856980000003,0.998928338982753,0.9998012076417924,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""query_length"", ""registrable_domain_length"", ""path_segment_count""]",0.0354263999999489,0.0237955000000056,200.0,200.0,0.0001189775,raw_margin,0.7595047663892975,0.06722893083619952
0.9189467490438364,0.9468474650242148,,iscx_url2016_binary,,5,546,0.1029605883462191,0.0056991999999809,8.38364224769185e-07,0.8946046956465219,xgb,20261005,5303,1495,6798,20260906.0,0.9980438801831488,0.731827111984283,0.9966555183946488,r04,0.9988242914183112,S3-domain,s3,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",0.71,4757,4.542413500000009,1490,4.242603200000019,0.9987136939702372,0.999141719906173,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""path_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count""]",0.1030501000000185,0.0232737000000042,200.0,200.0,0.0001163685,raw_margin,0.7595047663892975,0.13509992925722436
0.9911324320395406,0.980029023435341,master,iscx_url2016_binary,ISCX-URL2016-binary,59,2,0.0003711952487008,0.0028753999999935,4.1799680185979546e-07,0.9867571783273804,lr,20261006,5388,1491,6879,20260907.0,0.9901725503944492,0.99860529986053,0.960429242119383,r05,0.9946706967865095,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.86,5386,3.7085830000000897,1432,3.687842299999829,0.74998129040865,0.8098646755764548,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0006851999996797,0.0051275999999234,200.0,200.0,2.5637999999617e-05,raw_log_odds,0.9867571783273804,0.0
0.993749091437709,0.986065240739164,,iscx_url2016_binary,,41,2,0.0003711952487008,0.0022312999999485,3.243640063887968e-07,0.9907065497338944,lr,20261006,5388,1491,6879,,0.9944495528540496,0.9986225895316804,0.9725016767270288,r05,0.9966663380431064,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.7,5386,,1450,5.319162499999948,0.742971577963203,0.7834503975474222,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.9867571783273804,0.0039493714065139685
0.9885157726413722,0.9788437380033728,,iscx_url2016_binary,,57,22,0.0040831477357089,0.004319900000155,6.279837185862815e-07,0.982942852792577,lr,20261006,5388,1491,6879,,0.9868261368053312,0.98489010989011,0.9617706237424548,r05,0.9931120999692788,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.85,5366,,1434,5.412757799999781,0.7492901102636551,0.802584389349879,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""char_type_transition_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""special_char_ratio"", ""slash_count"", ""registrable_domain_length"", ""equals_sign_count"", ""path_length"", ""tld_length"", ""digit_ratio"", ""query_length"", ""url_length""]",,,,,,,0.9867571783273804,-0.003814325534803431
0.9927315016717546,0.9839603694923812,,iscx_url2016_binary,,47,3,0.0005567928730512,0.0011805999999978,1.716237825262199e-07,0.9891802740305188,lr,20261006,5388,1491,6879,20260907.0,0.9900696318512512,0.9979267449896336,0.9684775318578136,r05,0.9944386686364164,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.77,5385,3.626557899999966,1444,3.489762999999982,0.7500680260339171,0.8041455678838948,f_single,15,"[""subdomain_depth"", ""dot_count"", ""token_count"", ""special_char_count"", ""char_type_transition_count"", ""hyphen_count"", ""registrable_domain_length"", ""path_length"", ""slash_count"", ""special_char_ratio"", ""question_mark_count"", ""equals_sign_count"", ""digit_ratio"", ""url_length"", ""domain_hyphen_ratio""]",0.0006698000000255,0.0046375000000011,200.0,200.0,2.318750000000591e-05,raw_log_odds,0.9867571783273804,0.002423095703138367
0.9927315016717546,0.9837178228987884,,iscx_url2016_binary,,48,2,0.0003711952487008,0.0011680999999725,1.6980665794048305e-07,0.9891749045868315,lr,20261006,5388,1491,6879,20260907.0,0.9897418496742216,0.9986159169550172,0.9678068410462776,r05,0.9942334033899014,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.8,5386,3.934050500000012,1443,3.778406800000028,0.7491093467926397,0.8014472782176051,f_stable,12,"[""subdomain_depth"", ""token_count"", ""dot_count"", ""special_char_count"", ""char_type_transition_count"", ""registrable_domain_length"", ""hyphen_count"", ""slash_count"", ""equals_sign_count"", ""path_length"", ""question_mark_count"", ""special_char_ratio""]",0.0007507999999916,0.0045259999999984,200.0,200.0,2.262999999999238e-05,raw_log_odds,0.9867571783273804,0.002417726259451136
0.9978194505015264,0.9949698189134808,master,iscx_url2016_binary,ISCX-URL2016-binary,15,0,0.0,0.0455216000000291,6.617473469985338e-06,0.996777170504687,rf,20261006,5388,1491,6879,20260907.0,0.9986189075498244,1.0,0.9899396378269618,r05,0.9993608022796516,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.6,5388,7.806702600000335,1476,7.741184699999849,0.9995710595019596,0.999845105660518,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0105110999998032,2.964737299999797,200.0,200.0,0.0148236864999989,positive_class_probability,0.996777170504687,0.0
0.99229539177206,0.9822266934942993,,iscx_url2016_binary,,53,0,0.0,0.0471176000000923,6.84948393663212e-06,0.9885054108309816,rf,20261006,5388,1491,6879,,0.9993036773467512,1.0,0.9644533869885984,r05,0.9997506693215468,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.77,5388,,1438,11.699698200000055,0.9972058340757916,0.998804866558148,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.996777170504687,-0.008271759673705303
0.9976740805349614,0.994634473507713,,iscx_url2016_binary,,16,0,0.0,0.0621519000001171,9.03501962496252e-06,0.996561474821888,rf,20261006,5388,1491,6879,,0.9979070952958596,1.0,0.989268947015426,r05,0.9990604353664676,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.59,5388,,1475,10.595776699999988,0.999356434517212,0.9997719470962672,f_permutation,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""path_length"", ""token_max_length"", ""hyphen_count"", ""token_count"", ""question_mark_count"", ""token_mean_length"", ""special_char_count"", ""path_segment_count"", ""tld_length"", ""registrable_domain_length"", ""slash_count""]",,,,,,,0.996777170504687,-0.00021569568279899975
0.9975287105683964,0.994299128101945,,iscx_url2016_binary,,17,0,0.0,0.030779500000051,4.474414885891995e-06,0.9963456734261432,rf,20261006,5388,1491,6879,20260907.0,0.9990383461509016,1.0,0.98859825620389,r05,0.9995838679690118,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.69,5388,10.130156399999976,1474,6.91694369999999,0.9984976243009412,0.9992984345959282,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""longest_repeated_char_run"", ""token_count"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""digit_ratio"", ""token_mean_length"", ""digit_count"", ""question_mark_count""]",0.0149316999999769,3.021060499999976,200.0,200.0,0.0151053024999998,positive_class_probability,0.996777170504687,-0.00043149707854373
0.9972379706352668,0.9936284372904092,,iscx_url2016_binary,,19,0,0.0,0.0341753999999809,4.968076755339582e-06,0.9959137530234324,rf,20261006,5388,1491,6879,20260907.0,0.999068739675337,1.0,0.9872568745808182,r05,0.9995895939855912,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.71,5388,9.558657299999991,1472,6.300082799999984,0.9984969003188676,0.999274973401186,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""token_mean_length"", ""digit_count""]",0.0104950999999573,3.065566999999988,200.0,200.0,0.0153278349999999,positive_class_probability,0.996777170504687,-0.0008634174812545137
0.9979648204680912,0.9953051643192488,master,iscx_url2016_binary,ISCX-URL2016-binary,14,0,0.0,0.0080228000001625,1.166274167780569e-06,0.9969927605924422,xgb,20261006,5388,1491,6879,20260907.0,0.9995791137082864,1.0,0.9906103286384976,r05,0.9998583433289666,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.76,5388,4.543962199999896,1477,4.516707199999928,0.9995710595019596,0.9998177342666515,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0416642000000138,0.0261279000001195,200.0,200.0,0.0001306395000005,raw_margin,0.9969927605924422,0.0
0.9928768716383196,0.9835680751173708,,iscx_url2016_binary,,49,0,0.0,0.0064528999996582,9.380578571970136e-07,0.989383498597232,xgb,20261006,5388,1491,6879,,0.9996428141943596,1.0,0.9671361502347418,r05,0.9998933218215506,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.93,5388,,1442,5.6336653999997,0.995706464127312,0.999070507827651,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.9969927605924422,-0.007609261995210281
0.9956389010030527,0.9899396378269618,,iscx_url2016_binary,,30,0,0.0,0.0106907999997929,1.5541212385220154e-06,0.9935305814746098,xgb,20261006,5388,1491,6879,,0.9986328572224716,1.0,0.9798792756539236,r05,0.9992990608834896,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.72,5388,,1461,5.895742000000155,0.9991421190039192,0.9996228549877428,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""token_max_length"", ""hyphen_count"", ""path_length"", ""percent_sign_count"", ""special_char_ratio"", ""tld_length"", ""token_count"", ""underscore_count"", ""equals_sign_count"", ""slash_count"", ""question_mark_count""]",,,,,,,0.9969927605924422,-0.00346217911783242
