accuracy,balanced_accuracy,corpus_version,dataset,dataset_display,fn,fp,fpr,inference_seconds,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,partition_seed,pr_auc,precision,recall,repetition,roc_auc,scenario,scenario_key,selected_candidate,selected_params_json,threshold,tn,total_run_seconds,tp,tuning_seconds,validation_macro_f1,validation_roc_auc,feature_set,n_features,feature_names_json,shap_setup_seconds,shap_explain_seconds,shap_cohort_size,shap_background_size,shap_seconds_per_sample,model_output_scale,brier_score,ece_15,inverted_roc_auc,log_loss,model_classes_json,persisted_roc_auc,persisted_pr_auc,roc_auc_persistence_difference,pr_auc_persistence_difference,threshold_prediction_mismatches_after_persistence,prediction_path
0.9991277802006104,0.9979879275653925,,iscx_url2016_binary,,6,0,0.0,0.0359910000001946,5.2320104666658845e-06,0.9987136939702372,rf,20261004,5388,1491,6879,,0.9995335780684648,1.0,0.9959758551307848,r03,0.999813655503922,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.63,5388,,1485,6.385712199999944,0.9982825856509248,0.9991386209736774,f_dcss_15,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_count"", ""hyphen_count"", ""path_length"", ""special_char_count"", ""longest_repeated_char_run"", ""token_max_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""letter_count"", ""token_mean_length"", ""slash_count""]",,,,,,,0.009319303811354925,0.04123412069752637,0.0001863444960781766,0.047905530054962106,"[0, 1]",0.9998136555039219,0.9995335780684648,-1.1102230246251565e-16,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r03\rf\f_dcss_15.parquet
0.9985463003343508,0.9966465459423206,,iscx_url2016_binary,,10,0,0.0,0.0386911999999028,5.62453845034204e-06,0.997854067345662,rf,20261004,5388,1491,6879,,0.9997882207332922,1.0,0.9932930918846412,r03,0.999929420621726,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.71,5388,,1481,7.414400900000146,0.9982817576269754,0.9992868301340128,f_dcss_20,20,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_count"", ""hyphen_count"", ""path_length"", ""special_char_count"", ""longest_repeated_char_run"", ""token_max_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""letter_count"", ""slash_count"", ""token_mean_length"", ""digit_count"", ""digit_ratio"", ""question_mark_count"", ""special_char_ratio"", ""path_segment_count""]",,,,,,,0.011071679337861262,0.0466002385869754,7.057937827409895e-05,0.05424693092423799,"[0, 1]",0.9999294206217261,0.9997882207332922,1.1102230246251565e-16,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r03\rf\f_dcss_20.parquet
0.9934583515045792,0.9849094567404426,,iscx_url2016_binary,,45,0,0.0,0.055569899999682,8.07819450496905e-06,0.9902598312836832,rf,20261004,5388,1491,6879,,0.9999293897931252,1.0,0.9698189134808852,r03,0.9999799589419716,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.8,5388,,1446,11.591473599999972,0.9963496150601074,0.998713039946468,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""path_length"", ""special_char_count"", ""hostname_length"", ""dot_count"", ""char_type_transition_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.002658274712001346,0.015448551590071849,2.004105802844821e-05,0.018997972157126588,,0.9999799589419716,0.9999293897931252,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r03\rf\f_mi.parquet
0.9997092600668702,0.999329309188464,,iscx_url2016_binary,,2,0,0.0,0.0471167999999124,6.849367640632719e-06,0.9995716479380692,rf,20261004,5388,1491,6879,,0.9999772146923512,1.0,0.9986586183769284,r03,0.9999935271116926,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.6,5388,,1489,9.498153099999854,0.9984969003188676,0.9993078947550986,f_permutation,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_max_length"", ""path_length"", ""token_count"", ""token_mean_length"", ""hyphen_count"", ""special_char_count"", ""equals_sign_count"", ""question_mark_count"", ""char_type_transition_count"", ""tld_length"", ""path_segment_count""]",,,,,,,0.009720548917105195,0.04239547345108121,6.472888307324755e-06,0.04871302425068719,,0.9999935271116926,0.9999772146923513,0.0,1.1102230246251565e-16,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r03\rf\f_permutation.parquet
0.9992731501671754,0.9983232729711604,,iscx_url2016_binary,,5,0,0.0,0.0460990999999921,6.701424625671199e-06,0.998928338982753,rf,20261004,5388,1491,6879,20260905.0,0.9997733619974828,1.0,0.9966465459423206,r03,0.9999148566230344,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.6,5388,11.36593780000004,1486,7.617055300000004,0.9984976243009412,0.9993493933199924,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""token_mean_length"", ""char_type_transition_count"", ""digit_count"", ""registrable_domain_length"", ""slash_count""]",0.0113584999999716,3.5053176999999778,200.0,200.0,0.0175265884999998,positive_class_probability,0.00920091463622742,0.04208035281837895,8.514337696557965e-05,0.04866915472668486,,0.9999148566230345,0.9997733619974827,1.1102230246251565e-16,-1.1102230246251565e-16,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r03\rf\f_single.parquet
0.9985463003343508,0.9966465459423206,,iscx_url2016_binary,,10,0,0.0,0.0476927999999929,6.93310074138581e-06,0.997854067345662,rf,20261004,5388,1491,6879,20260905.0,0.9999389689688194,1.0,0.9932930918846412,r03,0.9999824485143972,S3-domain,s3,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.73,5388,12.301975200000015,1481,8.840699799999982,0.9976379862153636,0.9986392507049396,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""digit_count"", ""registrable_domain_length""]",0.0124921999999969,3.2013565000000312,200.0,200.0,0.0160067825000001,positive_class_probability,0.002101182480187291,0.017989948707062553,1.7551485602553694e-05,0.020095592235669847,,0.9999824485143974,0.9999389689688193,2.220446049250313e-16,-1.1102230246251565e-16,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r03\rf\f_stable.parquet
0.9997092600668702,0.999329309188464,master,iscx_url2016_binary,ISCX-URL2016-binary,2,0,0.0,0.0090688999998747,1.318345689762277e-06,0.9995716479380692,xgb,20261004,5388,1491,6879,20260905.0,0.9999995504753274,1.0,0.9986586183769284,r03,0.9999998755213786,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.65,5388,5.765168399999766,1489,5.72094369999968,0.999356434517212,0.9994415983380392,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0388347000002795,0.0255465000000185,200.0,200.0,0.0001277325,raw_margin,0.00027590988867329973,0.0032704984437518137,1.2447862129472973e-07,0.0034699709551796656,,0.9999998755213786,0.9999995504753274,0.0,0.0,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\internal\iscx_url2016_binary\s3\r03\xgb.parquet
0.9992731501671754,0.9983232729711604,,iscx_url2016_binary,,5,0,0.0,0.0064760000000205,9.414159034773334e-07,0.998928338982753,xgb,20261004,5388,1491,6879,,0.99971346982337,1.0,0.9966465459423206,r03,0.9998620776876056,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.71,5388,,1486,4.534665499999846,0.9982817576269754,0.9989607699812753,f_dcss_10,10,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_count"", ""slash_count"", ""path_length"", ""tld_length""]",,,,,,,0.0010579864889195161,0.010554743403792623,0.0001379223123945354,0.012057631340664478,"[0, 1]",0.9998620776876055,0.99971346982337,-1.1102230246251565e-16,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r03\xgb\f_dcss_10.parquet
0.9997092600668702,0.999329309188464,,iscx_url2016_binary,,2,0,0.0,0.0066947000000254,9.73208315165791e-07,0.9995716479380692,xgb,20261004,5388,1491,6879,,0.9999291525162752,1.0,0.9986586183769284,r03,0.9999789631130012,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.65,5388,,1489,4.2704820000003565,0.9987119392381936,0.9995296408860512,f_dcss_15,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_count"", ""slash_count"", ""path_length"", ""tld_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""registrable_domain_length"", ""digit_ratio"", ""percent_sign_count""]",,,,,,,0.0012840265722212413,0.00661382746335422,2.1036886998805453e-05,0.008150908820706432,"[0, 1]",0.9999789631130012,0.9999291525162752,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r03\xgb\f_dcss_15.parquet
0.9997092600668702,0.999329309188464,,iscx_url2016_binary,,2,0,0.0,0.0090095999998993,1.309725250748563e-06,0.9995716479380692,xgb,20261004,5388,1491,6879,,0.9999761397188652,1.0,0.9986586183769284,r03,0.9999931536758287,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.59,5388,,1489,4.631966100000227,0.9989268745006724,0.9996533797679992,f_dcss_20,20,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_count"", ""slash_count"", ""path_length"", ""tld_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""registrable_domain_length"", ""digit_ratio"", ""path_segment_count"", ""percent_sign_count"", ""char_type_transition_count"", ""url_char_entropy"", ""special_char_ratio"", ""digit_count""]",,,,,,,0.0010086999522376948,0.010006114918176828,6.8463241712088695e-06,0.011134882730138684,"[0, 1]",0.9999931536758289,0.9999761397188651,1.1102230246251565e-16,-1.1102230246251565e-16,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r03\xgb\f_dcss_20.parquet
0.997092600668702,0.9932930918846412,,iscx_url2016_binary,,20,0,0.0,0.0109517999999297,1.5920627998153497e-06,0.9956976337798856,xgb,20261004,5388,1491,6879,,0.9999414393024382,1.0,0.9865861837692824,r03,0.9999833198647464,S3-domain,s3,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.95,5388,,1471,8.812842000000273,0.9914458286145716,0.9985205572412158,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""path_length"", ""special_char_count"", ""hostname_length"", ""dot_count"", ""char_type_transition_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.0009627505227051433,0.0022875417766387808,1.668013525349058e-05,0.004249702793696054,,0.9999833198647465,0.9999414393024382,1.1102230246251565e-16,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r03\xgb\f_mi.parquet
0.9995638901003052,0.998993963782696,,iscx_url2016_binary,,3,0,0.0,0.0080079999997906,1.1641226922213445e-06,0.9993573158505308,xgb,20261004,5388,1491,6879,,0.9999919490257086,1.0,0.9979879275653925,r03,0.9999977593848166,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.72,5388,,1488,7.484218900000087,0.998066511046646,0.9993872339566736,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""token_max_length"", ""path_length"", ""hyphen_count"", ""question_mark_count"", ""tld_length"", ""slash_count"", ""equals_sign_count"", ""token_mean_length"", ""special_char_ratio"", ""token_count"", ""path_segment_count""]",,,,,,,0.001684926794798429,0.015799896897381226,2.240615183304688e-06,0.017210077778431393,,0.9999977593848166,0.9999919490257086,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r03\xgb\f_permutation.parquet
0.9997092600668702,0.999329309188464,,iscx_url2016_binary,,2,0,0.0,0.0062290999999845,9.055240587272212e-07,0.9995716479380692,xgb,20261004,5388,1491,6879,20260905.0,0.9999435294929744,1.0,0.9986586183769284,r03,0.9999831953861252,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.56,5388,6.049816000000021,1489,5.733459499999981,0.9987125593328086,0.9995872847892624,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""token_count"", ""registrable_domain_length"", ""slash_count"", ""digit_ratio"", ""tld_length"", ""percent_sign_count""]",0.0508517000000097,0.0160420000000272,200.0,200.0,8.0210000000136e-05,raw_margin,0.0009047400947799252,0.006109708939293575,1.680461387478546e-05,0.007351608035497324,,0.9999831953861252,0.9999435294929744,0.0,0.0,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r03\xgb\f_single.parquet
0.9997092600668702,0.999329309188464,,iscx_url2016_binary,,2,0,0.0,0.0059969999999793,8.717836894867539e-07,0.9995716479380692,xgb,20261004,5388,1491,6879,20260905.0,0.9999479174096508,1.0,0.9986586183769284,r03,0.9999846891295808,S3-domain,s3,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",0.58,5388,5.2155888000000346,1489,4.927359800000033,0.9987119392381936,0.9994007304504232,f_stable,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""tld_length"", ""registrable_domain_length"", ""token_count"", ""slash_count"", ""digit_ratio"", ""percent_sign_count""]",0.0552984999999921,0.0163848000000257,200.0,200.0,8.192400000012868e-05,raw_margin,0.0010638763810808525,0.006201234275772662,1.5310870419249e-05,0.007514967723733603,,0.9999846891295807,0.9999479174096509,-1.1102230246251565e-16,1.1102230246251565e-16,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r03\xgb\f_stable.parquet
0.7772874374816122,0.8512465651738745,master,iscx_url2016_binary,ISCX-URL2016-binary,25,1489,0.280784461625495,0.002842899999905,4.181965283767369e-07,0.7472357751770031,lr,20261005,5303,1495,6798,20260906.0,0.4878883614382716,0.4967894558972626,0.9832775919732442,r04,0.7943971891975072,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.68,3814,3.559244800000215,1470,3.5358704000000216,0.9939707760498836,0.9959568099017266,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0010683000000426,0.0069545999999718,200.0,200.0,3.4772999999859e-05,raw_log_odds,0.2166603072023263,0.2210414538995054,0.20561397379031368,1.1187383666937165,,0.7943860262096863,0.487223735083559,-1.1162987820889647e-05,-0.0006646263547125941,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\internal\iscx_url2016_binary\s3\r04\lr.parquet
0.7715504560164754,0.8422858393400088,,iscx_url2016_binary,,47,1506,0.2839901942296813,0.0020460000000639,3.009708737958136e-07,0.7405751757777239,lr,20261005,5303,1495,6798,,0.4420516097832335,0.4901828029790115,0.968561872909699,r04,0.7667981208339824,S3-domain,s3,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.89,3797,,1448,3.692489399999886,0.9922328720721624,0.9961197524170012,f_dcss_10,10,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""hostname_length"", ""special_char_count"", ""slash_count"", ""registrable_domain_length"", ""letter_count""]",,,,,,,0.23688053456668345,0.2572291942767536,0.2332018791660176,2.0196860646896675,"[0, 1]",0.7667981208339824,0.4420516097832335,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r04\lr\f_dcss_10.parquet
0.7689026184171815,0.8305018866710772,,iscx_url2016_binary,,89,1482,0.2794644540825947,0.0019646999999167,2.890114739506877e-07,0.7355248918050432,lr,20261005,5303,1495,6798,,0.4715931098854548,0.4868421052631579,0.9404682274247492,r04,0.782683620112803,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.86,3821,,1406,3.5033312999999,0.9891909888012422,0.9956530820657676,f_dcss_15,15,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""hostname_length"", ""special_char_count"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""digit_ratio"", ""url_length"", ""tld_length"", ""percent_sign_count""]",,,,,,,0.22300497262573604,0.23326566810067026,0.2173163798871971,1.488247261485886,"[0, 1]",0.782683620112803,0.4715931098854548,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r04\lr\f_dcss_15.parquet
0.7750809061488673,0.8464700046733187,,iscx_url2016_binary,,39,1490,0.2809730341316236,0.0039075999998203,5.74816122362515e-07,0.7443478061964435,lr,20261005,5303,1495,6798,,0.4756731129394266,0.4942294636795655,0.9739130434782608,r04,0.7864599895181436,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.73,3813,,1456,3.957939300000362,0.990492774061,0.9956080208048588,f_dcss_20,20,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""hostname_length"", ""special_char_count"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""digit_ratio"", ""tld_length"", ""special_char_ratio"", ""url_length"", ""percent_sign_count"", ""digit_count"", ""equals_sign_count"", ""token_max_length"", ""question_mark_count""]",,,,,,,0.22019111635183058,0.23156176811790646,0.21354001048185636,1.2332562921001917,"[0, 1]",0.7864599895181436,0.47567311293942666,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\internal\iscx_url2016_binary\s3\r04\lr\f_dcss_20.parquet
0.7715504560164754,0.8449276203221878,,iscx_url2016_binary,,36,1517,0.286064491797096,0.0038118000002214,5.607237423097102e-07,0.7412293164778803,lr,20261005,5303,1495,6798,,0.4632909574590949,0.490255376344086,0.9759197324414716,r04,0.7786578809117323,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.62,3786,,1459,4.603353100000277,0.9944041814550242,0.9973386470767192,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",,,,,,,0.2260150136980015,0.23439615363359295,0.22134211908826773,1.5557378862914446,,0.7786578809117323,0.46329095745909493,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r04\lr\f_mi.parquet
0.7750809061488673,0.8476708142106727,,iscx_url2016_binary,,34,1495,0.2819158966622666,0.0017147000003205,2.522359517976744e-07,0.7446432504401552,lr,20261005,5303,1495,6798,,0.4752262549132459,0.4942489851150203,0.977257525083612,r04,0.7864833245774304,S3-domain,s3,lr_c01,"{""C"": 0.1, ""class_weight"": null}",0.64,3808,,1461,4.38141910000013,0.9943986842510746,0.9959822035404708,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""hostname_length"", ""slash_count"", ""path_length"", ""token_count"", ""special_char_count"", ""registrable_domain_length"", ""special_char_ratio"", ""letter_count"", ""domain_hyphen_ratio"", ""token_max_length"", ""digit_count""]",,,,,,,0.2210213010882593,0.24154616944917415,0.21351667542256952,1.1877012335786683,,0.7864833245774304,0.47522625491324594,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\internal\iscx_url2016_binary\s3\r04\lr\f_permutation.parquet
0.774786701971168,0.8460412702597192,,iscx_url2016_binary,,40,1491,0.2811616066377522,0.0012388999999757,1.822447778722755e-07,0.7440134017571974,lr,20261005,5303,1495,6798,20260906.0,0.46175347470555,0.4938900203665988,0.9732441471571908,r04,0.7789445868023211,S3-domain,s3,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.89,3812,3.869607999999971,1455,3.712684300000035,0.9924616193524336,0.9966135591076776,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""path_length"", ""question_mark_count"", ""letter_count"", ""slash_count"", ""digit_ratio"", ""domain_hyphen_ratio"", ""equals_sign_count""]",0.0006844000000114,0.0049412999999844,200.0,200.0,2.470649999992247e-05,raw_log_odds,0.22784384171224903,0.24050596673322058,0.22111141733996723,1.7788236803001665,,0.7788885826600327,0.4584924854333184,-5.600414228845718e-05,-0.003260989272231618,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r04\lr\f_single.parquet
0.7737569873492204,0.8432198093210318,,iscx_url2016_binary,,49,1489,0.280784461625495,0.0012140000000044,1.7858193586414966e-07,0.7425138245227603,lr,20261005,5303,1495,6798,20260906.0,0.4658138740971549,0.4926746166950596,0.9672240802675586,r04,0.7818923723997964,S3-domain,s3,lr_c1,"{""C"": 1.0, ""class_weight"": null}",0.76,3814,3.791575800000032,1446,3.6343694000000255,0.9926679923378912,0.9952420536582524,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.0006822000000283,0.0047606999999629,200.0,200.0,2.3803499999814903e-05,raw_log_odds,0.22153258093998496,0.2309814115785952,0.21811879058802455,1.4264372679739312,,0.7818812094119754,0.4651448720928507,-1.116298782100067e-05,-0.0006690020043041978,0,${EXPERIMENT_ROOT}\part6_stable_feature_selection\predictions\iscx_url2016_binary\s3\r04\lr\f_stable.parquet
0.8967343336275375,0.9321299169965634,master,iscx_url2016_binary,ISCX-URL2016-binary,7,695,0.1310578917593814,0.0346737999998367,5.100588408331388e-06,0.8691775001998443,rf,20261005,5303,1495,6798,20260906.0,0.9975554196842292,0.6816307833256986,0.9953177257525084,r04,0.9984230545340336,S3-domain,s3,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.43,4608,7.7988743999999315,1488,7.748035900000104,0.9989288597508844,0.9994700945091484,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.0098809000000983,2.988170600000103,200.0,200.0,0.0149408530000005,positive_class_probability,0.043527563347891166,0.11083209158468457,0.0015769454659664466,0.14530463494734422,,0.9984230545340335,0.9975554196842292,-1.1102230246251565e-16,0.0,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\internal\iscx_url2016_binary\s3\r04\rf.parquet
