accuracy,balanced_accuracy,cohort,corpus_version,fn,fp,fpr,inference_seconds_all_target,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,pr_auc,precision,recall,repetition,roc_auc,scenario,selected_candidate,selected_params_json,source_dataset,target_dataset,threshold,tn,tp,feature_set,n_features,feature_names_json,source_validation_threshold,brier_score,ece_15,inverted_roc_auc,log_loss,model_classes_json,persisted_roc_auc,persisted_pr_auc,roc_auc_persistence_difference,pr_auc_persistence_difference,threshold_prediction_mismatches_after_persistence,prediction_path
0.41910065184293,0.4894842685053098,unfiltered,master,2123,134849,1.0,0.1235230000000022,5.238620315276631e-07,0.2953283484851202,xgb,20261001,134849,100944,235793,0.42836071978191,0.4229083750588436,0.9789685370106196,r00,0.4472969241873741,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.87,0,98821,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""hostname_length"", ""path_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""token_max_length"", ""url_char_entropy"", ""special_char_ratio"", ""slash_count"", ""registrable_domain_length"", ""token_count"", ""digit_ratio""]",0.87,0.5767184400182734,0.577848055502933,0.5527030758126258,6.4712958148122075,,0.44729692418737416,0.42836071978191,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r00\xgb\f_single.parquet
0.4185816316952667,0.4922975020824343,primary_domain_filtered,master,1535,134739,1.0,0.141066600000002,5.982645795252702e-07,0.2950705284369455,xgb,20261001,134739,99643,234382,0.4411394542662846,0.4213410522789643,0.9845950041648686,r00,0.4444669624352569,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.79,0,98108,f_stable,14,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""path_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""token_max_length"", ""digit_ratio"", ""tld_length"", ""registrable_domain_length"", ""slash_count"", ""token_count""]",0.79,0.5786283638232536,0.5794270130404564,0.5555330375647429,5.032076380435554,,0.44446696243525696,0.44113945426628465,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r00\xgb\f_stable.parquet
0.4215689185005492,0.4923670550007925,unfiltered,master,1541,134849,1.0,0.141066600000002,5.982645795252702e-07,0.2965518681607179,xgb,20261001,134849,100944,235793,0.4434581371050399,0.4243421614329867,0.9847341100015852,r00,0.4435173272731872,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.79,0,99403,f_stable,14,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""path_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""token_max_length"", ""digit_ratio"", ""tld_length"", ""registrable_domain_length"", ""slash_count"", ""token_count""]",0.79,0.5756420899676775,0.5764362445936998,0.5564826727268127,5.005953009808177,,0.44351732727318727,0.44345813710503995,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r00\xgb\f_stable.parquet
0.406569336808175,0.4811954052468363,primary_domain_filtered,master,3711,134734,0.9999554697936768,0.1743071000000782,7.392378060420717e-07,0.2890859544072465,lr,20261002,134740,98556,233296,0.5052404781822695,0.4131257649872157,0.9623462802873494,r01,0.4321349279815467,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.66,6,94845,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.66,0.5848260426891637,0.5892436314827846,0.5678737479896963,5.111553902419998,,0.4321262520103038,0.5044640341418591,-8.675971242877445e-06,-0.000776444040410329,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\iscx_url2016_binary\r01\lr\s4_predictions.parquet
0.4105083696292935,0.4794415290841488,unfiltered,master,4155,134843,0.9999555057879554,0.1743071000000782,7.392378060420717e-07,0.291071378469415,lr,20261002,134849,100944,235793,0.5105736606231761,0.4178567728120467,0.958838563956253,r01,0.4303176981478543,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.66,6,96789,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.66,0.5800616774603692,0.5848525899266577,0.5696916992694555,5.065836173779174,,0.43030830073054444,0.5097868461176511,-9.397417309875422e-06,-0.0007868145055249798,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\iscx_url2016_binary\r01\lr\s4_predictions.parquet
0.3881592483368767,0.4594139372539469,primary_domain_filtered,,8000,134740,1.0,0.0451490999998895,1.914776944179411e-07,0.2796215555253634,lr,20261002,134740,98556,233296,0.448174978116424,0.4019423336410766,0.918827874507894,r01,0.3575394204032517,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.89,0,90556,f_dcss_10,10,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count""]",0.89,0.5852018537577712,0.590769262692257,0.6424605795967482,5.410818297555235,"[0, 1]",0.35753942040325176,0.44817497811642404,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_10.parquet
0.3921914560652776,0.4580559518148676,unfiltered,,8468,134849,1.0,0.0451490999998895,1.914776944179411e-07,0.281707989484234,lr,20261002,134849,100944,235793,0.4544143519042798,0.4068008358077642,0.9161119036297352,r01,0.3567469133251162,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.89,0,92476,f_dcss_10,10,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count""]",0.89,0.5798848857637078,0.5857859762280522,0.6432530866748838,5.360497902979664,"[0, 1]",0.3567469133251162,0.45441435190427987,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_10.parquet
0.3897709347781359,0.4612833347981546,primary_domain_filtered,,7652,134712,0.9997921923704912,0.0601514999998471,2.5510299287869933e-07,0.2806156384085194,lr,20261002,134740,98556,233296,0.5042758785248589,0.4029146869016382,0.9223588619668006,r01,0.4383384431364049,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.77,28,90904,f_dcss_15,15,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""tld_length"", ""digit_ratio"", ""url_length"", ""percent_sign_count""]",0.77,0.5892805895484224,0.5971064229284486,0.5616615568635951,4.424908971066654,"[0, 1]",0.4383384431364049,0.5042758785248589,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_15.parquet
0.3936249167702179,0.4596927856965404,unfiltered,,8160,134819,0.9997775289397772,0.0601514999998471,2.5510299287869933e-07,0.2826168163191158,lr,20261002,134849,100944,235793,0.509586436903625,0.4076571925677605,0.919163100332858,r01,0.4368048325202019,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.77,30,92784,f_dcss_15,15,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""tld_length"", ""digit_ratio"", ""url_length"", ""percent_sign_count""]",0.77,0.5844351530750119,0.5926158360581312,0.563195167479798,4.3854841298370655,"[0, 1]",0.43680483252020197,0.509586436903625,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_15.parquet
0.3945374117001577,0.466924797519856,primary_domain_filtered,,6540,134712,0.9997921923704912,0.0862873999999465,3.659455539390334e-07,0.2830771098787168,lr,20261002,134740,98556,233296,0.4531272714932419,0.4058431248015243,0.9336417874102032,r01,0.3563758457490569,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.93,28,92016,f_dcss_20,20,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""url_length"", ""tld_length"", ""digit_ratio"", ""percent_sign_count"", ""domain_hyphen_ratio"", ""special_char_ratio"", ""token_max_length"", ""question_mark_count"", ""digit_count""]",0.93,0.5832319576599344,0.5865467301362239,0.6436241542509431,6.200835376707089,"[0, 1]",0.35637584574905695,0.4531272714932419,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_20.parquet
0.3984554248853867,0.4653345276524763,unfiltered,,7021,134819,0.9997775289397772,0.0862873999999465,3.659455539390334e-07,0.2850976415652544,lr,20261002,134849,100944,235793,0.4589004053587096,0.4106067097428544,0.9304465842447296,r01,0.3550064391601932,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.93,30,93923,f_dcss_20,20,"[""subdomain_depth"", ""hyphen_count"", ""dot_count"", ""token_count"", ""char_type_transition_count"", ""special_char_count"", ""hostname_length"", ""slash_count"", ""registrable_domain_length"", ""letter_count"", ""path_length"", ""url_length"", ""tld_length"", ""digit_ratio"", ""percent_sign_count"", ""domain_hyphen_ratio"", ""special_char_ratio"", ""token_max_length"", ""question_mark_count"", ""digit_count""]",0.93,0.5777793552390708,0.5813565550961709,0.6449935608398069,6.14254371132022,"[0, 1]",0.3550064391601932,0.45890040535870963,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\lr\f_dcss_20.parquet
0.4088111240655648,0.4838568935427574,primary_domain_filtered,,3182,134740,1.0,0.0630169000000933,2.672551772109151e-07,0.290181641159826,lr,20261002,134740,98556,233296,0.56817942708935,0.4144641351677864,0.9677137870855148,r01,0.5136779786174405,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.45,0,95374,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""special_char_ratio"", ""token_mean_length"", ""digit_ratio"", ""longest_repeated_char_run"", ""letter_ratio"", ""letter_count""]",0.45,0.5876089586418471,0.5930745332087876,0.4863220213825596,5.111477926096115,,0.5136779786174405,0.56817942708935,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r01\lr\f_mi.parquet
0.4134431471672187,0.4828766444761452,unfiltered,,3457,134849,1.0,0.0630169000000933,2.672551772109151e-07,0.2925078012481997,lr,20261002,134849,100944,235793,0.5728538854498639,0.419594897045658,0.9657532889522904,r01,0.5118087621061614,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.45,0,97487,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""special_char_ratio"", ""token_mean_length"", ""digit_ratio"", ""longest_repeated_char_run"", ""letter_ratio"", ""letter_count""]",0.45,0.5827293315045665,0.5885693008960323,0.48819123789383856,5.065481828971562,,0.5118087621061614,0.5728538854498639,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r01\lr\f_mi.parquet
0.3707564638913654,0.4379064223230261,primary_domain_filtered,,12728,134072,0.9950423036960072,0.0489542999998775,2.076155780700765e-07,0.2740222695095725,lr,20261002,134740,98556,233296,0.5165130672885354,0.3903046839472487,0.8708551483420593,r01,0.483504786744157,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.93,668,85828,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""slash_count"", ""hostname_length"", ""path_length"", ""tld_length"", ""registrable_domain_length"", ""equals_sign_count"", ""letter_count"", ""special_char_ratio"", ""digit_count"", ""question_mark_count"", ""host_is_ip""]",0.93,0.5877260721590376,0.5953454918185282,0.5164952132558431,4.330829616267562,,0.483504786744157,0.5165130672885354,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r01\lr\f_permutation.parquet
0.3747863592218599,0.4368921921477599,unfiltered,,13243,134178,0.995024063953014,0.0489542999998775,2.076155780700765e-07,0.2761795252561464,lr,20261002,134849,100944,235793,0.5226731205074393,0.3952649867720694,0.8688084482485339,r01,0.483460872961348,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.93,671,87701,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""slash_count"", ""hostname_length"", ""path_length"", ""tld_length"", ""registrable_domain_length"", ""equals_sign_count"", ""letter_count"", ""special_char_ratio"", ""digit_count"", ""question_mark_count"", ""host_is_ip""]",0.93,0.5828054069456742,0.5907095603236655,0.5165391270386519,4.292162564115979,,0.483460872961348,0.5226731205074393,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r01\lr\f_permutation.parquet
0.3963034085453673,0.4690531271561345,primary_domain_filtered,master,6100,134740,1.0,0.0583774999999988,2.475794446824073e-07,0.28382327660306,lr,20261002,134740,98556,233296,0.4767525381065954,0.4069437842215532,0.9381062543122692,r01,0.393032009009865,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.71,0,92456,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""hostname_length"", ""char_type_transition_count"", ""path_length"", ""special_char_count"", ""token_count"", ""registrable_domain_length"", ""letter_count"", ""question_mark_count"", ""slash_count"", ""url_length"", ""equals_sign_count"", ""digit_ratio""]",0.71,0.5891191857634074,0.5965751153994032,0.6069679909901351,4.540500665814435,,0.393032009009865,0.4767525381065954,0.0,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r01\lr\f_single.parquet
0.4000670079264439,0.4672541210968458,unfiltered,master,6611,134849,1.0,0.0583774999999988,2.475794446824073e-07,0.2857484717956174,lr,20261002,134849,100944,235793,0.4824931004948115,0.4116073688160501,0.9345082421936916,r01,0.3919220964685953,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.71,0,94333,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""hostname_length"", ""char_type_transition_count"", ""path_length"", ""special_char_count"", ""token_count"", ""registrable_domain_length"", ""letter_count"", ""question_mark_count"", ""slash_count"", ""url_length"", ""equals_sign_count"", ""digit_ratio""]",0.71,0.5843825201812826,0.592187100117184,0.6080779035314047,4.50019424150126,,0.3919220964685953,0.48249310049481153,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r01\lr\f_single.parquet
0.3915455044235649,0.4634218109501197,primary_domain_filtered,master,7210,134740,1.0,0.0504896000000023,2.141267976572772e-07,0.2813745602848676,lr,20261002,134740,98556,233296,0.4483124104464451,0.404032093981936,0.9268436219002396,r01,0.3551193335595598,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.9,0,91346,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.9,0.583842182177392,0.5885802005460824,0.6448806664404401,5.567131780908308,,0.3551193335595598,0.44831241044644515,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r01\lr\f_stable.parquet
0.3954231041633975,0.4618303217625614,unfiltered,master,7706,134849,1.0,0.0504896000000023,2.141267976572772e-07,0.2833714756360343,lr,20261002,134849,100944,235793,0.4544974993631177,0.4087826136518083,0.9236606435251228,r01,0.3541899377807556,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.9,0,93238,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.9,0.5785522831491454,0.5836468987795423,0.6458100622192443,5.515294183931773,,0.35418993778075564,0.4544974993631177,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r01\lr\f_stable.parquet
0.4154078938344421,0.4916646373635294,primary_domain_filtered,master,1643,134740,1.0,0.6012359000001197,2.549846263460407e-06,0.293489880651345,rf,20261002,134740,98556,233296,0.3404491918095385,0.4183541762895365,0.9833292747270588,r01,0.3293754724184268,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.56,0,96913,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.56,0.5810818131908937,0.5850503366526091,0.6706245276568775,18.286961606410586,,0.3293754723431224,0.3404492080933653,-7.530437384772881e-11,1.628382684248919e-08,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\iscx_url2016_binary\r01\rf\s4_predictions.parquet
0.4210939256042376,0.4918122919638611,unfiltered,master,1653,134849,1.0,0.6012359000001197,2.549846263460407e-06,0.296316744458106,rf,20261002,134849,100944,235793,0.3441209462403496,0.4240667976424361,0.9836245839277225,r01,0.3259011183785461,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.56,0,99291,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.56,0.5755092601123161,0.5797982119773933,0.6740988817316492,18.10680424160718,,0.3259011182683508,0.34412096274895776,-1.1019529733147237e-10,1.6508608147169923e-08,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\iscx_url2016_binary\r01\rf\s4_predictions.parquet
0.41448203141074,0.4905688136693859,primary_domain_filtered,,1859,134740,1.0,0.5356607999997323,2.2717417395755272e-06,0.2930274278545302,rf,20261002,134740,98556,233296,0.396994098622606,0.4178113266245242,0.981137627338772,r01,0.4462020765696045,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.57,0,96697,f_dcss_10,10,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""hostname_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length""]",0.57,0.5816442482842537,0.5847127089732486,0.5537979234303954,17.667852284319107,"[0, 1]",0.44620207656960453,0.39699409862260604,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\rf\f_dcss_10.parquet
0.4201863498916422,0.4907522983040101,unfiltered,,1867,134849,1.0,0.5356607999997323,2.2717417395755272e-06,0.2958670528861946,rf,20261002,134849,100944,235793,0.4005059017080603,0.423539922881595,0.9815045966080204,r01,0.4419420021231288,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.57,0,99077,f_dcss_10,10,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""hostname_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length""]",0.57,0.5759897519718451,0.5790849861557952,0.5580579978768713,17.495410156462906,"[0, 1]",0.4419420021231288,0.40050590170806033,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\rf\f_dcss_10.parquet
0.4121245113503874,0.4877785218555948,primary_domain_filtered,,2409,134740,1.0,0.4986588000001575,2.114815961458388e-06,0.2918471480650674,rf,20261002,134740,98556,233296,0.3754993091757185,0.416424484704639,0.9755570437111896,r01,0.401667511928504,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.63,0,96147,f_dcss_15,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""hostname_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""letter_count"", ""char_type_transition_count"", ""slash_count"", ""token_mean_length"", ""digit_count""]",0.63,0.5815804389728546,0.584868990141782,0.598332488071496,17.335327834669496,"[0, 1]",0.401667511928504,0.3754993091757185,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\rf\f_dcss_15.parquet
0.4178453134741065,0.4880181090505627,unfiltered,,2419,134849,1.0,0.4986588000001575,2.114815961458388e-06,0.294704443075156,rf,20261002,134849,100944,235793,0.3791977115768535,0.422176420680967,0.9760362181011254,r01,0.3979572196928613,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.63,0,98525,f_dcss_15,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""hostname_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""letter_count"", ""char_type_transition_count"", ""slash_count"", ""token_mean_length"", ""digit_count""]",0.63,0.5759523685880751,0.5793730155685535,0.6020427803071388,17.165458955377115,"[0, 1]",0.39795721969286135,0.37919771157685356,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r01\rf\f_dcss_15.parquet
