relative_path,bytes,sha256,source_path,source_sha256
code/part3_s0_s4_data_splits/results/seed_registry.csv,193,b23002c51fb316cc4b13be383d270ae1fca983d5dbcc6afc5d1710b2d73f9507,part3_s0_s4_data_splits/results/seed_registry.csv,04b76463400810adb45e2a8dd8de2755114d20ebaa6fbf184ab55efbae608926
code/part3_s0_s4_data_splits/scripts/__init__.py,39,619458414d2eafbdbf4cc5b5066b34923758e3a7d8b757e5744d59c8b8ac68ae,part3_s0_s4_data_splits/scripts/__init__.py,619458414d2eafbdbf4cc5b5066b34923758e3a7d8b757e5744d59c8b8ac68ae
code/part3_s0_s4_data_splits/scripts/generate_splits.py,25443,71e76149f53cf303ad1fc4d6a4a5191a8cb124ec7a22ff2ccf57b6516302b8b9,part3_s0_s4_data_splits/scripts/generate_splits.py,71e76149f53cf303ad1fc4d6a4a5191a8cb124ec7a22ff2ccf57b6516302b8b9
code/part3_s0_s4_data_splits/scripts/split_utils.py,4311,e3f0dde1698d4131c09d6cf4c021000ba3fdf8712911df39b2588f5fb871c2c3,part3_s0_s4_data_splits/scripts/split_utils.py,e3f0dde1698d4131c09d6cf4c021000ba3fdf8712911df39b2588f5fb871c2c3
code/part3_s0_s4_data_splits/scripts/validate_splits.py,5657,35e7562e014fd2c81988cb9d8789b2dad7fc23a28c97537c952450e7adf0fe93,part3_s0_s4_data_splits/scripts/validate_splits.py,35e7562e014fd2c81988cb9d8789b2dad7fc23a28c97537c952450e7adf0fe93
code/part4_baseline_models/results/internal_metrics.csv,122217,f49aba880012bd19d4c1cdc677e0d1c66eaa963e345d5d4470a3ecf8bf4d4328,part4_baseline_models/results/internal_metrics.csv,a58316de96f3466bef95345a20934b8766cf616bf37b25c1e052624129ccf02d
code/part4_baseline_models/results/s4_metrics.csv,52864,317aff4f2a32c2df361493b3e882d2adf8fec82911e846fe760cce53ef72fd40,part4_baseline_models/results/s4_metrics.csv,c793ff8fbc8659cf6f6a6b50158741cdcc60ed56f7e07fb5965dd82c5cbd105d
code/part4_baseline_models/results/threshold_instability_audit.csv,21863,075be439c11d7340796a119c207720c2aedfb9990147d49cc04cc00db3fa24f3,part4_baseline_models/results/threshold_instability_audit.csv,0ade2ccef037ca57fe09d047a960e09817654811a7068823c20ef0f74c6de328
code/part4_baseline_models/results/tuning_results.csv,265085,88c7264d2fe6ed652cf7d08bc4b01423fe8f809496f4845113e3ce0943b7e232,part4_baseline_models/results/tuning_results.csv,413e62507611b79f808f1446d25265cfa8f9d424c01cc5732f7892d8441e9253
code/part4_baseline_models/scripts/__init__.py,42,b1f6951fc2e9586cdd1ee7c39c4a41330f707c30fee02382005b33a3b88f69de,part4_baseline_models/scripts/__init__.py,b1f6951fc2e9586cdd1ee7c39c4a41330f707c30fee02382005b33a3b88f69de
code/part4_baseline_models/scripts/analyze_results.py,16232,c19666f285ab4aafe45b679764df3dfd0667a52c547dd4962791a026834ec577,part4_baseline_models/scripts/analyze_results.py,c19666f285ab4aafe45b679764df3dfd0667a52c547dd4962791a026834ec577
code/part4_baseline_models/scripts/model_utils.py,8404,5ccf2d6e57369ed433b10677b76330c03b632b15a1e1283854b84b5890c8d774,part4_baseline_models/scripts/model_utils.py,5ccf2d6e57369ed433b10677b76330c03b632b15a1e1283854b84b5890c8d774
code/part4_baseline_models/scripts/train_baselines.py,19876,c660463524f0c87894aaa8edf0470a908dbfbda075201ea0e1ce76653f4c8688,part4_baseline_models/scripts/train_baselines.py,c660463524f0c87894aaa8edf0470a908dbfbda075201ea0e1ce76653f4c8688
code/part4_baseline_models/scripts/validate_outputs.py,5308,2b4cbc6fcfaea9c48005f2f12be2bfa6eb09a4031802c2d126a51c59b7aa219c,part4_baseline_models/scripts/validate_outputs.py,2b4cbc6fcfaea9c48005f2f12be2bfa6eb09a4031802c2d126a51c59b7aa219c
code/part5_shap_stability/results/pairwise_stability.csv,267010,b035b7ce8f35bd3acf4d41d40eda51f3f62690ba681db1b24793fdbaf097a42e,part5_shap_stability/results/pairwise_stability.csv,e05ff2f7c0d7d467fae2b393fe4ea4207cf8976c36cb09a041ab3ff4318a06cb
code/part5_shap_stability/results/shap_run_timing.csv,54057,357401993622120600c8e1d85a8ee82f3fa8c640d38ab0ed3c41e0b37ec7c0ae,part5_shap_stability/results/shap_run_timing.csv,4e4a690eab65533f0e7be69b4aed69044661a2f681ef2c96714faf63cd715c62
code/part5_shap_stability/results/stability_summary.csv,55488,3522840eb7e0b32dc630567dfe53eff3f7663109387be2f57fcf7df2934505ba,part5_shap_stability/results/stability_summary.csv,8d843bfb02b2ebd2eda58457705df60dc85bff693f663a296ac11cd85c907a7d
code/part5_shap_stability/scripts/__init__.py,37,c3a7772948520d92887f9c494b90a3f3be122f4f78761b4596033b6da2a819f1,part5_shap_stability/scripts/__init__.py,c3a7772948520d92887f9c494b90a3f3be122f4f78761b4596033b6da2a819f1
code/part5_shap_stability/scripts/aggregate_results.py,9100,230b0f11f3a41a1494a2e0177ab9dfbbfbe8c8aded8671e221832fc05b98a560,part5_shap_stability/scripts/aggregate_results.py,230b0f11f3a41a1494a2e0177ab9dfbbfbe8c8aded8671e221832fc05b98a560
code/part5_shap_stability/scripts/benchmark_shap_scaling.py,4574,7755d23a1ccbc48037d466ca3c90e2eaaca3a79e7a8e90e59599165c9d59dd79,part5_shap_stability/scripts/benchmark_shap_scaling.py,7755d23a1ccbc48037d466ca3c90e2eaaca3a79e7a8e90e59599165c9d59dd79
code/part5_shap_stability/scripts/run_shap_stability.py,14842,527bc7c744fc707b524a7fe084b433e5ed567056214a047dc41d8fd5b511694f,part5_shap_stability/scripts/run_shap_stability.py,527bc7c744fc707b524a7fe084b433e5ed567056214a047dc41d8fd5b511694f
code/part5_shap_stability/scripts/shap_utils.py,6878,0e975a5573162556ea9353c52e34252161793883a21cce20cec930043cd57a4d,part5_shap_stability/scripts/shap_utils.py,0e975a5573162556ea9353c52e34252161793883a21cce20cec930043cd57a4d
code/part5_shap_stability/scripts/validate_outputs.py,4329,6e360171ecf755d89cfff2f6716ec713b677f3be1b3a2cdacc48736cbc220d34,part5_shap_stability/scripts/validate_outputs.py,6e360171ecf755d89cfff2f6716ec713b677f3be1b3a2cdacc48736cbc220d34
code/part6_stable_feature_selection/results/internal_metrics.csv,187467,f30d7590a2086c27052261668ac726f56161d6db46767770479503b80bb976d1,part6_stable_feature_selection/results/internal_metrics.csv,fed44b8b1ebc7d4c0708e745de9c0e26e658fcc87d870878dd394aec014a9634
code/part6_stable_feature_selection/results/paired_metric_deltas.csv,79872,1d7049ff4002927875178ab89a06f528a82772df9952af1c0e0c2173a17c5c54,part6_stable_feature_selection/results/paired_metric_deltas.csv,9eb9a5b00ea576031c316244bd482ca6565b11f752d3e11e6419d61b65ad16b9
code/part6_stable_feature_selection/scripts/__init__.py,48,64b141d0d163650adcf43a9c04692dbcddc408f1734992a7ba3318153de22c9a,part6_stable_feature_selection/scripts/__init__.py,64b141d0d163650adcf43a9c04692dbcddc408f1734992a7ba3318153de22c9a
code/part6_stable_feature_selection/scripts/aggregate_results.py,7248,4f9d5c0f24d39b26ca98151626c72ad0ac9c6149ad9ef95e63a2a4cf4e5394c8,part6_stable_feature_selection/scripts/aggregate_results.py,4f9d5c0f24d39b26ca98151626c72ad0ac9c6149ad9ef95e63a2a4cf4e5394c8
code/part6_stable_feature_selection/scripts/run_training_side_selection.py,15526,0e72d5f4f6586471b2553c5ec5ce1330fbbd7a91f90d26410d53abd3f2f2fb1e,part6_stable_feature_selection/scripts/run_training_side_selection.py,0e72d5f4f6586471b2553c5ec5ce1330fbbd7a91f90d26410d53abd3f2f2fb1e
code/part6_stable_feature_selection/scripts/selection_utils.py,3880,975ea7e03341511907cc5606df6969353d591f40855fcda42469f2a57e8f5fdd,part6_stable_feature_selection/scripts/selection_utils.py,975ea7e03341511907cc5606df6969353d591f40855fcda42469f2a57e8f5fdd
code/part6_stable_feature_selection/scripts/train_selected_feature_sets.py,10666,d905d3c4f7bf38534d6185a734fc09f861b0501a0f92e3deacff72edd0d01737,part6_stable_feature_selection/scripts/train_selected_feature_sets.py,d905d3c4f7bf38534d6185a734fc09f861b0501a0f92e3deacff72edd0d01737
code/part6_stable_feature_selection/scripts/validate_outputs.py,4719,ec93f556ebf75124fc59682c26ead31956e02ef67a79328920f53820f15f6faf,part6_stable_feature_selection/scripts/validate_outputs.py,ec93f556ebf75124fc59682c26ead31956e02ef67a79328920f53820f15f6faf
code/part7_external_transfer/results/external_metrics.csv,325428,d3dfcc91644069d7debb3d8d902e6969089c64f466e7b5338a93c72f39b270e9,part7_external_transfer/results/external_metrics.csv,0aa0aa925433db4df5575bb3f2b405ad97a9e4642cae12c5122aa2fca1aa4cfc
code/part7_external_transfer/results/paired_external_deltas.csv,224893,62f2a018f196cb5f066cde503d17f225edc622d438707b3a7a986b005a2c923a,part7_external_transfer/results/paired_external_deltas.csv,6f17a48cab59064797a59768a10d46f651afc98d9b93c971e130b2d17bfa2b8a
code/part7_external_transfer/scripts/__init__.py,44,0d4c7d03fb6fd38481aad91034fd8b2063e6a63ab3eb04c2fc2ff986d8508515,part7_external_transfer/scripts/__init__.py,0d4c7d03fb6fd38481aad91034fd8b2063e6a63ab3eb04c2fc2ff986d8508515
code/part7_external_transfer/scripts/aggregate_results.py,13181,4ebc566684c086e9cc9aeedb4c212c1af79edb2afc45aeac533bab2a9f72e7b9,part7_external_transfer/scripts/aggregate_results.py,4ebc566684c086e9cc9aeedb4c212c1af79edb2afc45aeac533bab2a9f72e7b9
code/part7_external_transfer/scripts/run_reduced_external_transfer.py,9486,99fe61cbf749ef40e95e79e5e4df7421b9a7023756956166df9ac5647b5f4c76,part7_external_transfer/scripts/run_reduced_external_transfer.py,99fe61cbf749ef40e95e79e5e4df7421b9a7023756956166df9ac5647b5f4c76
code/part7_external_transfer/scripts/transfer_utils.py,964,e77a5f4f75500c013de2e527d6cb3d408d23e5414a670481430266462bf21243,part7_external_transfer/scripts/transfer_utils.py,e77a5f4f75500c013de2e527d6cb3d408d23e5414a670481430266462bf21243
code/part7_external_transfer/scripts/validate_outputs.py,5907,b9e43249e058c736614e2c948c36de853caf2c8190aecf6d65b30324ea23b284,part7_external_transfer/scripts/validate_outputs.py,b9e43249e058c736614e2c948c36de853caf2c8190aecf6d65b30324ea23b284
code/part8_traditional_baselines_and_error_analysis/results/external_metrics_all_five.csv,508002,2a37c37ccc88d5e9c1da00e28309f8f7c344dc9f301be938fe9f06677d24815e,part8_traditional_baselines_and_error_analysis/results/external_metrics_all_five.csv,40933f5c8007aa20d838c847afcc17419bd021e7fce1335499122a8d63f17838
code/part8_traditional_baselines_and_error_analysis/results/internal_metrics_all_five.csv,282862,976c57c8e11c34de393625ce47d2f5ab31cfac4bc1ceb194d945df5633265c05,part8_traditional_baselines_and_error_analysis/results/internal_metrics_all_five.csv,1cc00753fce5bb6c75a5f58000ff4eedd39a703150e84a77aceff6eef5db8ef5
code/part8_traditional_baselines_and_error_analysis/scripts/__init__.py,54,a2c4f67fb0b41bedd828c3be3e18715c908e54789a1438efc4d956cfd5828e1e,part8_traditional_baselines_and_error_analysis/scripts/__init__.py,a2c4f67fb0b41bedd828c3be3e18715c908e54789a1438efc4d956cfd5828e1e
code/part8_traditional_baselines_and_error_analysis/scripts/aggregate_results.py,17537,4da63afbacebd1c23e244ec0c651a2f57c74b423d18491efa18387e380e88a27,part8_traditional_baselines_and_error_analysis/scripts/aggregate_results.py,4da63afbacebd1c23e244ec0c651a2f57c74b423d18491efa18387e380e88a27
code/part8_traditional_baselines_and_error_analysis/scripts/select_traditional_features.py,12115,e6866451d6c11b2f463bdc061949728f80eac67e9d3fb34a0049e612ecc9bd3f,part8_traditional_baselines_and_error_analysis/scripts/select_traditional_features.py,e6866451d6c11b2f463bdc061949728f80eac67e9d3fb34a0049e612ecc9bd3f
code/part8_traditional_baselines_and_error_analysis/scripts/selection_utils.py,795,cbbad65957d6628055f0778f392ecec8d24e4888304ee07a853982263b47a37f,part8_traditional_baselines_and_error_analysis/scripts/selection_utils.py,cbbad65957d6628055f0778f392ecec8d24e4888304ee07a853982263b47a37f
code/part8_traditional_baselines_and_error_analysis/scripts/train_and_evaluate_baselines.py,13394,08a3323fdf471585fce8c24ebde3a5dc03596fece7fea7ae4ed94dfd5a84e05c,part8_traditional_baselines_and_error_analysis/scripts/train_and_evaluate_baselines.py,08a3323fdf471585fce8c24ebde3a5dc03596fece7fea7ae4ed94dfd5a84e05c
code/part8_traditional_baselines_and_error_analysis/scripts/validate_outputs.py,9820,55c3cd331b28fa5b5c2028e1230630032161e2b063abaec5b3edba8ef2354564,part8_traditional_baselines_and_error_analysis/scripts/validate_outputs.py,55c3cd331b28fa5b5c2028e1230630032161e2b063abaec5b3edba8ef2354564
configs/model_candidates.json,1629,054846168ef4303d48504cbbd111b471130f1de8288c7742641630f3f1faba55,generated_in_part16,
configs/outer_seed_registry.csv,193,b23002c51fb316cc4b13be383d270ae1fca983d5dbcc6afc5d1710b2d73f9507,part3_s0_s4_data_splits/results/seed_registry.csv,04b76463400810adb45e2a8dd8de2755114d20ebaa6fbf184ab55efbae608926
configs/shap_config.json,734,433b30bc1198e82bfea358b68174631ebc16ad3184c373a1900a161e61deb033,generated_in_part16,
DATA_AVAILABILITY.md,724,2673afdd564ef6a34a62cd0fc73ecea36784b6e9f297454aacbb045efa2782d9,generated_in_part16,
data_metadata/original_input_manifest.csv,3997,f960869ddc1acb3ba13a8059455f2139386abaa3ab397cee8f72582403c95d0f,data/metadata/data_manifest.csv,f960869ddc1acb3ba13a8059455f2139386abaa3ab397cee8f72582403c95d0f
data_metadata/source_notes.md,3267,405863d8fdfeaad35a55a30a1257ca9522f74e480da41ed19bc53296462608a6,data/metadata/source_notes.md,405863d8fdfeaad35a55a30a1257ca9522f74e480da41ed19bc53296462608a6
environment/environment_notes.md,852,4f3f206ec172d55b491a3e2068efe293bcbd14ca38af665337425234831d7e76,env/environment_notes.md,9ba76680ceb558056768e5522228d4024cb01868043b8d1e3fbc9a37c68c6f22
environment/requirements.lock.txt,749,4e7e096c7163ee301a38d3ebc939fa35d84cef8760155e97f659d11269f82cd1,env/requirements.lock.txt,81cb461042176aacfd672aa3d1e8ed02acd278409576ad023a9db0cccaad7bfd
environment/requirements.txt,187,7f4c63e795677e2e8fee68c69a370648fcb2724eb660a37466f0a2636459b11f,env/requirements.txt,7f4c63e795677e2e8fee68c69a370648fcb2724eb660a37466f0a2636459b11f
features/FEATURE_DEFINITIONS.md,5164,028e8302bb0befaa3df1e3f1980feb7ed4ee1a314e842bcee7a82675b28a6346,generated_in_part16,
features/feature_dictionary.csv,3843,10257d8403c0ce8dece75906f3a7fff7a272dd36831c0bc06d70d5a67120c715,part2_url_normalization_leakage_audit/results/feature_dictionary.csv,b5f16fdf80a4bdcfaa27d77f9b9cb6a1c4ce5db1a1870607088220f5a8ce5115
features/feature_run_metadata.json,1392,4b8f44f126605df53a48ab5749fa885916cb6a0969adbc2ef363651906e2f6ad,part2_url_normalization_leakage_audit/results/feature_run_metadata.json,d6c6f744c534d0348925eb4c570f3fe9ece9a856a7857e7ed58899949623fa0e
issues/EXPERIMENT_ISSUES_PART1_TO_PART3.md,18518,0ee0519f60e3bee4f587507b8b7be4bea230c3db8bb21352a6a4c9f4a1ea7365,EXPERIMENT_ISSUES_PART1_TO_PART3.md,0ee0519f60e3bee4f587507b8b7be4bea230c3db8bb21352a6a4c9f4a1ea7365
issues/part10_robustness_extensions__PART10_ISSUES.md,2686,019b11d545529a7bca56fb902a52c557f74ba96a50ff40fd3d638308d8fccb0a,part10_robustness_extensions/PART10_ISSUES.md,019b11d545529a7bca56fb902a52c557f74ba96a50ff40fd3d638308d8fccb0a
issues/part11_dcss_innovation__issues__ISSUE_LOG.md,40911,dbfef83083b0cf7a1d613384d359d6a34940d23e2aa1badecbd18012178e9597,part11_dcss_innovation/issues/ISSUE_LOG.md,38aa6447d705fa055c34641dc914128352e941cca4e467ce496ccde35f1e300c
issues/part13_reverse_ranking_mechanism__logs__issues_and_resolutions.md,2152,5b57fe8865955fb1056deaf1747c6eb89f9df844eedaccfeeb3a2d4aea9de9b9,part13_reverse_ranking_mechanism/logs/issues_and_resolutions.md,b93862a28184d741779d5d0a85dea4d0e05101d1ade0668c512d93bb9cf63056
issues/part14_low_fpr_uncertainty__logs__issues_and_resolutions.md,1856,e52916bc93830dcabb781dc0c647e1dcd4c323bd1f31d30cf251955459a7f77c,part14_low_fpr_uncertainty/logs/issues_and_resolutions.md,7dcf127f270a78cfc7c92db316c692069e865f6156beedeae4a8cdc5a9ac2edf
issues/part15_statistical_inference_robustness__logs__issues_and_resolutions.md,1557,b63553473eeb892ade506f163920aa24d7f1ed06e81b7ce9163551e61f0328fb,part15_statistical_inference_robustness/logs/issues_and_resolutions.md,c337b5f74f906f3eb0ea4c95c490b6d7426b8020560567f2186602717d9a8d64
issues/part4_baseline_models__PART4_ISSUES.md,7545,51e7325ea7265f5cca59d035d93a20427a84e3e9406b77bf2d6ea67fe9c5650a,part4_baseline_models/PART4_ISSUES.md,51e7325ea7265f5cca59d035d93a20427a84e3e9406b77bf2d6ea67fe9c5650a
issues/part5_shap_stability__PART5_ISSUES.md,5285,959c9ca84fe8759cb69611f276534b85a0c991b96296d82dba99749987f6b78b,part5_shap_stability/PART5_ISSUES.md,959c9ca84fe8759cb69611f276534b85a0c991b96296d82dba99749987f6b78b
issues/part6_stable_feature_selection__PART6_ISSUES.md,4769,92f343544c7f641aec1f4909b551aa0a21840b35c0f9b3037c49b2edb1e5722a,part6_stable_feature_selection/PART6_ISSUES.md,92f343544c7f641aec1f4909b551aa0a21840b35c0f9b3037c49b2edb1e5722a
issues/part7_external_transfer__PART7_ISSUES.md,4024,2dfbe69676690d5593df2efeb9e13364abad883593c98383329dafa9efef1006,part7_external_transfer/PART7_ISSUES.md,2dfbe69676690d5593df2efeb9e13364abad883593c98383329dafa9efef1006
issues/part8_traditional_baselines_and_error_analysis__PART8_ISSUES.md,4146,4fd779af4a0a0fb542a0cd06a32056ec7fe38a86c7f6bc345abf3ac662170f3b,part8_traditional_baselines_and_error_analysis/PART8_ISSUES.md,4fd779af4a0a0fb542a0cd06a32056ec7fe38a86c7f6bc345abf3ac662170f3b
issues/part9_publication_artifacts__PART9_ISSUES.md,2765,34a950934cf35a6a156abb4c7e0365d89dd3410d201d17009c697618d52803fd,part9_publication_artifacts/PART9_ISSUES.md,34a950934cf35a6a156abb4c7e0365d89dd3410d201d17009c697618d52803fd
LICENSE_NOT_INCLUDED.md,169,e1de4ada4092048909b57822ebdcbdcd20f74e0fa07d23cdd6c2e378948f0d7d,generated_in_part16,
protocols/dcss_ablation_lock.md,4725,ea5e6d8e6e5c2263e7dcbc2ea8b6ffcbf59ecc8fa108250319d5c7403d46651c,part11_dcss_innovation/STAGE11E_ANALYSIS_LOCK.md,ea5e6d8e6e5c2263e7dcbc2ea8b6ffcbf59ecc8fa108250319d5c7403d46651c
protocols/dcss_analysis_lock.md,2969,9a22fcb77da7959b5c1160ccd24b38c9df318d260482a551776ba07255fbfd42,part11_dcss_innovation/STAGE11D_ANALYSIS_LOCK.md,9a22fcb77da7959b5c1160ccd24b38c9df318d260482a551776ba07255fbfd42
protocols/dcss_protocol_lock.md,10576,dc019976c5c19ed399c5a8666754bbe929aae5b84b2698177d12c3e0f7a218ba,part11_dcss_innovation/PROTOCOL_LOCK.md,dc019976c5c19ed399c5a8666754bbe929aae5b84b2698177d12c3e0f7a218ba
protocols/shap_protocol.md,2746,76e92b86a7fc7794c1d8e5d419cbfb74b5a82cf570412a853135bf8860bed1f7,part5_shap_stability/shap_protocol.md,76e92b86a7fc7794c1d8e5d419cbfb74b5a82cf570412a853135bf8860bed1f7
protocols/split_protocol.md,995,4ed9bbbacdd223a164137d1c9179b0f7cae7d81cd58257e9e08b605cac20b8d6,part3_s0_s4_data_splits/split_protocol.md,4ed9bbbacdd223a164137d1c9179b0f7cae7d81cd58257e9e08b605cac20b8d6
README.md,5463,aa6767bba64edd9b58d66d9eabbe24806b907c1f263e423d1428316f5a7bda33,generated_in_part16,
REPRODUCIBILITY_CHECKLIST.md,758,feaa23b50e5bc99d8547cfaaa4b3a65072e806707d788b597db5369f69f282cc,generated_in_part16,
resources/public_suffix_list_tldextract_5.1.3.dat,316061,91aeeed5dfc84a53265d95cfbb0e7bb52df8ed75a24a27568817cd69578a2f80,part2_url_normalization_leakage_audit/resources/public_suffix_list_tldextract_5.1.3.dat,91aeeed5dfc84a53265d95cfbb0e7bb52df8ed75a24a27568817cd69578a2f80
splits/iscx_url2016_binary_s3_hashed_assignments.parquet,5266410,efff62bcc88d9dcd2fb2e0d777537eaf7d8074eb31b661e587f4983da6b7952d,part3_s0_s4_data_splits/data/assignments/iscx_url2016_binary_master_s3_domain_assignments.parquet,00cd8e5b030d88f0ed1506ad26b300e6030170ad2640c71917fbab459a7fd7c4
splits/phiusiil_s3_hashed_assignments.parquet,39867801,097ea8b98597485c6c357c0666378377c95f8f42ae47ccf55adeb723776f8cae,part3_s0_s4_data_splits/data/assignments/phiusiil_master_s3_domain_assignments.parquet,aae95bb08ed6986c92767e6609fab6e9e4d3c1fa4e64a4b3ce173cc2e5dba69c
splits/s4_iscx_url2016_binary_to_phiusiil_roles.parquet,19923488,1eda61faee53fa8b2a39b877db3a7454478276930c0db3d2b3ec11855d16440b,part3_s0_s4_data_splits/data/assignments/s4_iscx_url2016_binary_to_phiusiil_master_assignments.parquet,b380369ccccfb5fd98bfb4b41344459a94502d5c3126d14cd10ae1d3395cd324
splits/s4_phiusiil_to_iscx_url2016_binary_roles.parquet,20296733,de16ee932c4b3a2d322bce2b576cc40640419a7effd4f0b3bdf1248b8c10f7e4,part3_s0_s4_data_splits/data/assignments/s4_phiusiil_to_iscx_url2016_binary_master_assignments.parquet,8111ccd2b957a739c33650425c4efa144bfaa759d5da5849d05cc8428041ffa4
