accuracy,balanced_accuracy,cohort,corpus_version,fn,fp,fpr,inference_seconds_all_target,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,pr_auc,precision,recall,repetition,roc_auc,scenario,selected_candidate,selected_params_json,source_dataset,target_dataset,threshold,tn,tp,feature_set,n_features,feature_names_json,source_validation_threshold
0.39529959408312937,0.4678520698051948,primary_domain_filtered,master,6337,134739,1.0,0.09992160000000183,4.2376830525079977e-07,0.2833080406239824,lr,20261005,134739,98560,233299,0.4495746750356175,0.40633674359584426,0.9357041396103896,r04,0.3572559797742808,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.76,0,92223,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.76
0.3990322019737651,0.4660455301949596,unfiltered,master,6855,134849,1.0,0.09992160000000183,4.2376830525079977e-07,0.28522016963641544,lr,20261005,134849,100944,235793,0.4556438845810891,0.4109802653993658,0.9320910603899192,r04,0.35624198853084865,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.76,0,94089,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.76
0.4180900903990158,0.494825487012987,primary_domain_filtered,master,1020,134739,1.0,0.9894808999997622,4.196396415499027e-06,0.2948261843373967,rf,20261005,134739,98560,233299,0.4092037107511094,0.4199260372224781,0.989650974025974,r04,0.4622324994568624,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.43,0,97540,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.43
0.4237487966139792,0.4949130210809954,unfiltered,master,1027,134849,1.0,0.9894808999997622,4.196396415499027e-06,0.2976289059009264,rf,20261005,134849,100944,235793,0.4136601745177756,0.4256025148445686,0.9898260421619908,r04,0.4598345747799149,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.43,0,99917,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.43
0.41370087312847464,0.4896306818181818,primary_domain_filtered,master,2044,134739,1.0,0.9091176000000019,3.855575017070065e-06,0.29263678122583875,rf,20261005,134739,98560,233299,0.37180888175032883,0.4173574625413505,0.9792613636363636,r04,0.39771637454556197,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,96516,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""digit_count"", ""token_mean_length"", ""special_char_ratio"", ""char_type_transition_count"", ""question_mark_count""]",0.61
0.4193890403871192,0.4898210889205896,unfiltered,master,2055,134849,1.0,0.9091176000000019,3.855575017070065e-06,0.29547152222109346,rf,20261005,134849,100944,235793,0.37515607662920586,0.4230762648777691,0.9796421778411792,r04,0.39340116225243216,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,98889,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""digit_count"", ""token_mean_length"", ""special_char_ratio"", ""char_type_transition_count"", ""question_mark_count""]",0.61
0.4137823136832991,0.4897270698051948,primary_domain_filtered,master,2025,134739,1.0,0.9202995999999999,3.902997968557166e-06,0.29267752869625324,rf,20261005,134739,98560,233299,0.37511511614493426,0.41740532874426006,0.9794541396103896,r04,0.4020986812177907,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,96535,f_stable,11,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count""]",0.6
0.4194823425631804,0.48993006023141544,unfiltered,master,2033,134849,1.0,0.9202995999999999,3.902997968557166e-06,0.29551783068024284,rf,20261005,134849,100944,235793,0.3786998852543643,0.42313056125941134,0.9798601204628309,r04,0.3981943506197696,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,98911,f_stable,11,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count""]",0.6
0.4179700727392745,0.4946834415584416,primary_domain_filtered,master,1048,134739,1.0,0.1333950999996886,5.657296866305984e-07,0.294766498091055,xgb,20261005,134739,98560,233299,0.4141553433984014,0.4198561039564953,0.9893668831168831,r04,0.4085058991786476,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.32,0,97512,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.32
0.4236512534299152,0.4947990965287684,unfiltered,master,1050,134849,1.0,0.1333950999996886,5.657296866305984e-07,0.2975807820976088,xgb,20261005,134849,100944,235793,0.4178707814568337,0.4255462356704992,0.9895981930575368,r04,0.4051817359267669,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.32,0,99894,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.32
0.417708605694838,0.4943739853896104,primary_domain_filtered,master,1109,134739,1.0,0.12132340000000141,5.1453351032474e-07,0.29463643235071807,xgb,20261005,134739,98560,233299,0.4428820372436838,0.4197036909427624,0.9887479707792208,r04,0.427170137194596,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.5,0,97451,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""query_length"", ""registrable_domain_length"", ""path_segment_count""]",0.5
0.4233925519417455,0.49449694880329687,unfiltered,master,1111,134849,1.0,0.12132340000000141,5.1453351032474e-07,0.29745311745812303,xgb,20261005,134849,100944,235793,0.4455132449935223,0.42539692008760793,0.9889938976065937,r04,0.4229990714292795,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.5,0,99833,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""query_length"", ""registrable_domain_length"", ""path_segment_count""]",0.5
0.4166627375170918,0.49313616071428573,primary_domain_filtered,master,1353,134739,1.0,0.14852429999999828,6.298927449076023e-07,0.29411568927644277,xgb,20261005,134739,98560,233299,0.3583754929148514,0.4190932372190079,0.9862723214285715,r04,0.3218939782647847,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.71,0,97207,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""path_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count""]",0.71
0.42235774598906667,0.4932883579014107,unfiltered,master,1355,134849,1.0,0.14852429999999828,6.298927449076023e-07,0.296941994501792,xgb,20261005,134849,100944,235793,0.36113987231479183,0.4247988807275271,0.9865767158028214,r04,0.31763052247631157,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.71,0,99589,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""path_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count""]",0.71
0.4014832948080417,0.47191973987135,primary_domain_filtered,master,5608,134731,0.999933204690515,0.1571483000002445,6.664671979246394e-07,0.2865226932877908,lr,20261006,134740,99738,234478,0.4598376584763397,0.4112976872424747,0.943772684433215,r05,0.3664683810160623,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.86,9,94130,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.86
0.4043037749212232,0.4721912007430404,unfiltered,master,5621,134840,0.9999332586819332,0.1571483000002445,6.664671979246394e-07,0.2879558960447069,lr,20261006,134849,100944,235793,0.4649480400291708,0.4141543167233656,0.944315660168014,r05,0.36796967133269,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.86,9,95323,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.86
0.40303141446105817,0.473751228217931,primary_domain_filtered,master,5236,134740,1.0,0.07901880000000006,3.3511936317023855e-07,0.2872575840476625,lr,20261006,134740,99738,234478,0.44886454982964263,0.4122368501408991,0.947502456435862,r05,0.34334204759262793,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.77,0,94502,f_single,15,"[""subdomain_depth"", ""dot_count"", ""token_count"", ""special_char_count"", ""char_type_transition_count"", ""hyphen_count"", ""registrable_domain_length"", ""path_length"", ""slash_count"", ""special_char_ratio"", ""question_mark_count"", ""equals_sign_count"", ""digit_ratio"", ""url_length"", ""domain_hyphen_ratio""]",0.77
0.40582629679422205,0.4739806229196386,unfiltered,master,5253,134849,1.0,0.07901880000000006,3.3511936317023855e-07,0.2886745664949138,lr,20261006,134849,100944,235793,0.45382743470245984,0.4150733061507764,0.9479612458392772,r05,0.3447879845021843,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.77,0,95691,f_single,15,"[""subdomain_depth"", ""dot_count"", ""token_count"", ""special_char_count"", ""char_type_transition_count"", ""hyphen_count"", ""registrable_domain_length"", ""path_length"", ""slash_count"", ""special_char_ratio"", ""question_mark_count"", ""equals_sign_count"", ""digit_ratio"", ""url_length"", ""domain_hyphen_ratio""]",0.77
0.4001782683236807,0.47039744129619604,primary_domain_filtered,master,5905,134740,1.0,0.049251099999999326,2.0887430924581868e-07,0.2858052273606428,lr,20261006,134740,99738,234478,0.4532998017865006,0.4105165526987002,0.9407948825923921,r05,0.3689758392682758,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.8,0,93833,f_stable,12,"[""subdomain_depth"", ""token_count"", ""dot_count"", ""special_char_count"", ""char_type_transition_count"", ""registrable_domain_length"", ""hyphen_count"", ""slash_count"", ""equals_sign_count"", ""path_length"", ""question_mark_count"", ""special_char_ratio""]",0.8
0.4029933034483636,0.4706718576636551,unfiltered,master,5921,134849,1.0,0.049251099999999326,2.0887430924581868e-07,0.2872382230605533,lr,20261006,134849,100944,235793,0.4583361656726125,0.4133735296164822,0.9413437153273102,r05,0.37015947853291264,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.8,0,95023,f_stable,12,"[""subdomain_depth"", ""token_count"", ""dot_count"", ""special_char_count"", ""char_type_transition_count"", ""registrable_domain_length"", ""hyphen_count"", ""slash_count"", ""equals_sign_count"", ""path_length"", ""question_mark_count"", ""special_char_ratio""]",0.8
0.4181330444647259,0.491502737171389,primary_domain_filtered,master,1695,134740,1.0,0.999584899999718,4.23924756035895e-06,0.2948475434634203,rf,20261006,134740,99738,234478,0.3735039140643298,0.4211776633173384,0.983005474342778,r05,0.3937943582960698,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,98043,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.6
0.420911562260118,0.4915993025836107,unfiltered,master,1696,134849,1.0,0.999584899999718,4.23924756035895e-06,0.2962264319889207,rf,20261006,134849,100944,235793,0.3755529307354178,0.4239610076165008,0.9831986051672216,r05,0.3925604400591939,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,99248,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.6
0.41351427426027176,0.4860735126030199,primary_domain_filtered,master,2778,134740,1.0,0.8742981999999984,3.707905663017979e-06,0.2925434017825355,rf,20261006,134740,99738,234478,0.3843829295735947,0.4184721622788088,0.9721470252060398,r05,0.41400973776022276,S4-external,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.69,0,96960,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""longest_repeated_char_run"", ""token_count"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""digit_ratio"", ""token_mean_length"", ""digit_count"", ""question_mark_count""]",0.69
0.4163143095851022,0.4862299889047393,unfiltered,master,2780,134849,1.0,0.8742981999999984,3.707905663017979e-06,0.29394203445353745,rf,20261006,134849,100944,235793,0.38646334744143107,0.4212812160694897,0.9724599778094786,r05,0.41277512364642854,S4-external,rf_depth16_leaf1,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.69,0,98164,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""longest_repeated_char_run"", ""token_count"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""digit_ratio"", ""token_mean_length"", ""digit_count"", ""question_mark_count""]",0.69
0.41394501829595953,0.48657983917864805,primary_domain_filtered,master,2677,134740,1.0,0.8685351000000026,3.6834643097971634e-06,0.29275892127321373,rf,20261006,134740,99738,234478,0.3865143708580712,0.41872554475606233,0.9731596783572961,r05,0.41929415566781103,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.71,0,97061,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""token_mean_length"", ""digit_count""]",0.71
0.4167426513933832,0.4867302662862577,unfiltered,master,2679,134849,1.0,0.8685351000000026,3.6834643097971634e-06,0.2941555059301079,rf,20261006,134849,100944,235793,0.38850564166194745,0.4215319543227777,0.9734605325725154,r05,0.4178812051387568,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.71,0,98265,f_stable,13,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count"", ""token_mean_length"", ""digit_count""]",0.71
0.4181330444647259,0.491502737171389,primary_domain_filtered,master,1695,134740,1.0,0.1596892000002299,6.772431751588465e-07,0.2948475434634203,xgb,20261006,134740,99738,234478,0.5134069665299795,0.4211776633173384,0.983005474342778,r05,0.4989371224152478,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.76,0,98043,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.76
0.4208988392361096,0.4915844428594072,unfiltered,master,1699,134849,1.0,0.1596892000002299,6.772431751588465e-07,0.2962201302538816,xgb,20261006,134849,100944,235793,0.5155529876798791,0.4239536254666928,0.9831688857188144,r05,0.4982552197338622,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.76,0,99245,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.76
0.41986455019234215,0.49353806974272596,primary_domain_filtered,master,1289,134740,1.0,0.140219799999997,5.94673293948493e-07,0.295707467402764,xgb,20261006,134740,99738,234478,0.4053660603388476,0.42218543756352145,0.9870761394854519,r05,0.39196967209648137,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.63,0,98449,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""digit_ratio"", ""longest_repeated_char_run"", ""tld_length"", ""slash_count"", ""registrable_domain_length"", ""token_mean_length"", ""token_count"", ""url_char_entropy""]",0.63
0.4226376525172503,0.4936152718338881,unfiltered,master,1289,134849,1.0,0.140219799999997,5.94673293948493e-07,0.2970803224344757,xgb,20261006,134849,100944,235793,0.40713580970142627,0.4249607682598165,0.9872305436677762,r05,0.3910618340798185,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.63,0,99655,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""digit_ratio"", ""longest_repeated_char_run"", ""tld_length"", ""slash_count"", ""registrable_domain_length"", ""token_mean_length"", ""token_count"", ""url_char_entropy""]",0.63
0.42000528834261636,0.49370350317832723,primary_domain_filtered,master,1256,134740,1.0,0.14215190000000177,6.028673455106886e-07,0.2957772705430082,xgb,20261006,134740,99738,234478,0.42039739508262447,0.42226719606212104,0.9874070063566545,r05,0.38902702049832194,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.6,0,98482,f_stable,14,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""longest_repeated_char_run"", ""digit_ratio"", ""token_mean_length"", ""tld_length"", ""slash_count"", ""registrable_domain_length"", ""token_count""]",0.6
