accuracy,balanced_accuracy,cohort,corpus_version,fn,fp,fpr,inference_seconds_all_target,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,pr_auc,precision,recall,repetition,roc_auc,scenario,selected_candidate,selected_params_json,source_dataset,target_dataset,threshold,tn,tp,feature_set,n_features,feature_names_json,source_validation_threshold
0.41040658543722675,0.4793301236329054,unfiltered,,4173,134849,1.0,0.13036659999988842,5.528857938950199e-07,0.29098459243935004,lr,20261005,134849,100944,235793,0.5655335801410727,0.4178007080562991,0.9586602472658108,r04,0.5025419918137279,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.62,0,96771,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.62
0.4029678652716043,0.47692775974025975,primary_domain_filtered,,4548,134739,1.0,0.08515579999993861,3.611464292830517e-07,0.28722529948581016,lr,20261005,134739,98560,233299,0.49345063407061124,0.41097962413279066,0.9538555194805195,r04,0.4120978852841443,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.64,0,94012,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""hostname_length"", ""slash_count"", ""path_length"", ""token_count"", ""special_char_count"", ""registrable_domain_length"", ""special_char_ratio"", ""letter_count"", ""domain_hyphen_ratio"", ""token_max_length"", ""digit_count""]",0.64
0.4068568617388981,0.47518426058012364,unfiltered,,5010,134849,1.0,0.08515579999993861,3.611464292830517e-07,0.289195633759085,lr,20261005,134849,100944,235793,0.4985770831465559,0.41568919721123304,0.9503685211602473,r04,0.41020402349062135,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.64,0,95934,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""char_type_transition_count"", ""hostname_length"", ""slash_count"", ""path_length"", ""token_count"", ""special_char_count"", ""registrable_domain_length"", ""special_char_ratio"", ""letter_count"", ""domain_hyphen_ratio"", ""token_max_length"", ""digit_count""]",0.64
0.3978285376276795,0.4708451704545454,primary_domain_filtered,master,5747,134739,1.0,0.0672880000000049,2.853689464912228e-07,0.28460467569424,lr,20261005,134739,98560,233299,0.4433941622536869,0.4078760019687807,0.9416903409090908,r04,0.3452229089138832,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.89,0,92813,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""path_length"", ""question_mark_count"", ""letter_count"", ""slash_count"", ""digit_ratio"", ""domain_hyphen_ratio"", ""equals_sign_count""]",0.89
0.4018015801995818,0.4692799968299255,unfiltered,master,6202,134849,1.0,0.0672880000000049,2.853689464912228e-07,0.2866322779735882,lr,20261005,134849,100944,235793,0.4494058338424751,0.412655548344665,0.938559993659851,r04,0.3441342389898403,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",iscx_url2016_binary,phiusiil,0.89,0,94742,f_single,15,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""hostname_length"", ""char_type_transition_count"", ""registrable_domain_length"", ""path_length"", ""question_mark_count"", ""letter_count"", ""slash_count"", ""digit_ratio"", ""domain_hyphen_ratio"", ""equals_sign_count""]",0.89
0.3952995940831293,0.4678520698051948,primary_domain_filtered,master,6337,134739,1.0,0.0999216000000018,4.237683052507998e-07,0.2833080406239824,lr,20261005,134739,98560,233299,0.4495746750356175,0.4063367435958442,0.9357041396103896,r04,0.3572559797742808,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.76,0,92223,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.76
0.3990322019737651,0.4660455301949596,unfiltered,master,6855,134849,1.0,0.0999216000000018,4.237683052507998e-07,0.2852201696364154,lr,20261005,134849,100944,235793,0.4556438845810891,0.4109802653993658,0.9320910603899192,r04,0.3562419885308486,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.76,0,94089,f_stable,13,"[""subdomain_depth"", ""dot_count"", ""hyphen_count"", ""token_count"", ""hostname_length"", ""special_char_count"", ""registrable_domain_length"", ""path_length"", ""char_type_transition_count"", ""question_mark_count"", ""slash_count"", ""letter_count"", ""equals_sign_count""]",0.76
0.4180900903990158,0.494825487012987,primary_domain_filtered,master,1020,134739,1.0,0.9894808999997622,4.196396415499027e-06,0.2948261843373967,rf,20261005,134739,98560,233299,0.4092037107511094,0.4199260372224781,0.989650974025974,r04,0.4622324994568624,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.43,0,97540,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.43
0.4237487966139792,0.4949130210809954,unfiltered,master,1027,134849,1.0,0.9894808999997622,4.196396415499027e-06,0.2976289059009264,rf,20261005,134849,100944,235793,0.4136601745177756,0.4256025148445686,0.9898260421619908,r04,0.4598345747799149,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.43,0,99917,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.43
0.4126035688108393,0.4883319805194805,primary_domain_filtered,,2300,134739,1.0,1.4295757999998386,6.0628424083829405e-06,0.292087304549413,rf,20261005,134739,98560,233299,0.3612932312905727,0.4167117606569725,0.976663961038961,r04,0.3724575848142869,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,96260,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.61
0.41828637830639587,0.4885332461562847,unfiltered,,2315,134849,1.0,1.4295757999998386,6.0628424083829405e-06,0.29492377893798855,rf,20261005,134849,100944,235793,0.3649090277489209,0.4224338053264119,0.9770664923125694,r04,0.36870578741772253,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,98629,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.61
0.41621695763805244,0.4926085633116883,primary_domain_filtered,,1457,134739,1.0,1.4357052000000294,6.088837242836002e-06,0.2938934994340228,rf,20261005,134739,98560,233299,0.3883877548080382,0.4188326532724873,0.9852171266233766,r04,0.4288513850292142,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.5,0,97103,f_permutation,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_max_length"", ""token_count"", ""path_length"", ""hyphen_count"", ""question_mark_count"", ""slash_count"", ""special_char_count"", ""special_char_ratio"", ""path_segment_count"", ""token_mean_length"", ""registrable_domain_length""]",0.5
0.42190819914077177,0.49276331431288634,unfiltered,,1461,134849,1.0,1.4357052000000294,6.088837242836002e-06,0.29671971748648873,rf,20261005,134849,100944,235793,0.3923365022530483,0.4245386886980865,0.9855266286257727,r04,0.4255897882194224,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.5,0,99483,f_permutation,15,"[""url_length"", ""subdomain_depth"", ""hostname_length"", ""dot_count"", ""token_max_length"", ""token_count"", ""path_length"", ""hyphen_count"", ""question_mark_count"", ""slash_count"", ""special_char_count"", ""special_char_ratio"", ""path_segment_count"", ""token_mean_length"", ""registrable_domain_length""]",0.5
0.4137008731284746,0.4896306818181818,primary_domain_filtered,master,2044,134739,1.0,0.909117600000002,3.855575017070065e-06,0.2926367812258387,rf,20261005,134739,98560,233299,0.3718088817503288,0.4173574625413505,0.9792613636363636,r04,0.3977163745455619,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,96516,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""digit_count"", ""token_mean_length"", ""special_char_ratio"", ""char_type_transition_count"", ""question_mark_count""]",0.61
0.4193890403871192,0.4898210889205896,unfiltered,master,2055,134849,1.0,0.909117600000002,3.855575017070065e-06,0.2954715222210934,rf,20261005,134849,100944,235793,0.3751560766292058,0.4230762648777691,0.9796421778411792,r04,0.3934011622524321,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.61,0,98889,f_single,15,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""path_length"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""digit_count"", ""token_mean_length"", ""special_char_ratio"", ""char_type_transition_count"", ""question_mark_count""]",0.61
0.4137823136832991,0.4897270698051948,primary_domain_filtered,master,2025,134739,1.0,0.9202996,3.902997968557166e-06,0.2926775286962532,rf,20261005,134739,98560,233299,0.3751151161449342,0.41740532874426,0.9794541396103896,r04,0.4020986812177907,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,96535,f_stable,11,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count""]",0.6
0.4194823425631804,0.4899300602314154,unfiltered,master,2033,134849,1.0,0.9202996,3.902997968557166e-06,0.2955178306802428,rf,20261005,134849,100944,235793,0.3786998852543643,0.4231305612594113,0.9798601204628308,r04,0.3981943506197696,S4-external,rf_unlimited_leaf5_balanced,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",iscx_url2016_binary,phiusiil,0.6,0,98911,f_stable,11,"[""subdomain_depth"", ""url_length"", ""hostname_length"", ""dot_count"", ""path_length"", ""hyphen_count"", ""token_count"", ""longest_repeated_char_run"", ""special_char_count"", ""token_max_length"", ""char_type_transition_count""]",0.6
0.4179700727392745,0.4946834415584416,primary_domain_filtered,master,1048,134739,1.0,0.1333950999996886,5.657296866305984e-07,0.294766498091055,xgb,20261005,134739,98560,233299,0.4141553433984014,0.4198561039564953,0.9893668831168831,r04,0.4085058991786476,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.32,0,97512,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.32
0.4236512534299152,0.4947990965287684,unfiltered,master,1050,134849,1.0,0.1333950999996886,5.657296866305984e-07,0.2975807820976088,xgb,20261005,134849,100944,235793,0.4178707814568337,0.4255462356704992,0.9895981930575368,r04,0.4051817359267669,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.32,0,99894,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.32
0.41468244613135935,0.4907924107142857,primary_domain_filtered,,1815,134739,1.0,0.16735719999996945,7.097632245230751e-07,0.2931275829889348,xgb,20261005,134739,98560,233299,0.34852410829296393,0.41793385287968066,0.9815848214285714,r04,0.328776091780087,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.46,0,96745,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.46
0.42036871323576186,0.49096528768426057,unfiltered,,1824,134849,1.0,0.16735719999996945,7.097632245230751e-07,0.2959574576083938,xgb,20261005,134849,100944,235793,0.3520271726601311,0.42364586761494044,0.9819305753685211,r04,0.32565247615814485,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.46,0,99120,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""hyphen_count"", ""dot_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.46
0.41825297150866486,0.495018262987013,primary_domain_filtered,,982,134739,1.0,0.17246960000011313,7.314449538371076e-07,0.2949071709426766,xgb,20261005,134739,98560,233299,0.5259480334375628,0.42002091969162825,0.990036525974026,r04,0.5210505931959075,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.26,0,97578,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""path_segment_count"", ""token_mean_length"", ""token_count"", ""slash_count"", ""percent_sign_count"", ""special_char_ratio"", ""query_length"", ""question_mark_count""]",0.26
0.42392267794209326,0.49511610397844347,unfiltered,,986,134849,1.0,0.17246960000011313,7.314449538371076e-07,0.2977146754588966,xgb,20261005,134849,100944,235793,0.529985186998101,0.42570281124497994,0.9902322079568869,r04,0.5178971693429716,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.26,0,99958,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""path_segment_count"", ""token_mean_length"", ""token_count"", ""slash_count"", ""percent_sign_count"", ""special_char_ratio"", ""query_length"", ""question_mark_count""]",0.26
0.417708605694838,0.4943739853896104,primary_domain_filtered,master,1109,134739,1.0,0.1213234000000014,5.1453351032474e-07,0.294636432350718,xgb,20261005,134739,98560,233299,0.4428820372436838,0.4197036909427624,0.9887479707792208,r04,0.427170137194596,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.5,0,97451,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""query_length"", ""registrable_domain_length"", ""path_segment_count""]",0.5
0.4233925519417455,0.4944969488032968,unfiltered,master,1111,134849,1.0,0.1213234000000014,5.1453351032474e-07,0.297453117458123,xgb,20261005,134849,100944,235793,0.4455132449935223,0.4253969200876079,0.9889938976065936,r04,0.4229990714292795,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.5,0,99833,f_single,15,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""query_length"", ""registrable_domain_length"", ""path_segment_count""]",0.5
0.4166627375170918,0.4931361607142857,primary_domain_filtered,master,1353,134739,1.0,0.1485242999999982,6.298927449076023e-07,0.2941156892764427,xgb,20261005,134739,98560,233299,0.3583754929148514,0.4190932372190079,0.9862723214285716,r04,0.3218939782647847,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.71,0,97207,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""path_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count""]",0.71
0.4223577459890666,0.4932883579014107,unfiltered,master,1355,134849,1.0,0.1485242999999982,6.298927449076023e-07,0.296941994501792,xgb,20261005,134849,100944,235793,0.3611398723147918,0.4247988807275271,0.9865767158028214,r04,0.3176305224763115,S4-external,xgb_d6_lr01_balanced,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.71,0,99589,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""token_mean_length"", ""longest_repeated_char_run"", ""path_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count""]",0.71
0.4014832948080417,0.47191973987135,primary_domain_filtered,master,5608,134731,0.999933204690515,0.1571483000002445,6.664671979246394e-07,0.2865226932877908,lr,20261006,134740,99738,234478,0.4598376584763397,0.4112976872424747,0.943772684433215,r05,0.3664683810160623,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.86,9,94130,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.86
0.4043037749212232,0.4721912007430404,unfiltered,master,5621,134840,0.9999332586819332,0.1571483000002445,6.664671979246394e-07,0.2879558960447069,lr,20261006,134849,100944,235793,0.4649480400291708,0.4141543167233656,0.944315660168014,r05,0.36796967133269,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.86,9,95323,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.86
0.4052363121486877,0.47634301870901763,primary_domain_filtered,,4719,134740,1.0,0.1175679000002674,4.986064047714198e-07,0.28837591844538796,lr,20261006,134740,99738,234478,0.5621137071149456,0.4135594253108692,0.9526860374180353,r05,0.4987374377451973,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.7,0,95019,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.7
0.40805282599568266,0.4765810746552544,unfiltered,,4728,134849,1.0,0.1175679000002674,4.986064047714198e-07,0.2897993729085657,lr,20261006,134849,100944,235793,0.5667055726340657,0.4164023110380196,0.9531621493105088,r05,0.5005800592098024,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.7,0,96216,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.7
0.39574714898625885,0.4651731672353393,primary_domain_filtered,,6956,134728,0.9999109395873534,0.1420812000001206,6.025675062453957e-07,0.283606658391431,lr,20261006,134740,99738,234478,0.4531829507953252,0.40781504109709465,0.930257274058032,r05,0.3519525600817648,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.85,12,92782,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""char_type_transition_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""special_char_ratio"", ""slash_count"", ""registrable_domain_length"", ""equals_sign_count"", ""path_length"", ""tld_length"", ""digit_ratio"", ""query_length"", ""url_length""]",0.85
0.39857417310946464,0.46549563543886346,unfiltered,,6975,134837,0.9999110115759108,0.1420812000001206,6.025675062453957e-07,0.28505503690035205,lr,20261006,134849,100944,235793,0.4581485167931749,0.41069290140992804,0.9309022824536377,r05,0.35337022556778874,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",iscx_url2016_binary,phiusiil,0.85,12,93969,f_permutation,15,"[""subdomain_depth"", ""dot_count"", ""char_type_transition_count"", ""hyphen_count"", ""token_count"", ""special_char_count"", ""special_char_ratio"", ""slash_count"", ""registrable_domain_length"", ""equals_sign_count"", ""path_length"", ""tld_length"", ""digit_ratio"", ""query_length"", ""url_length""]",0.85
