scope,source_dataset,target_dataset,repetition,model,feature_set,row_macro_f1,n_rows,n_domains,domain_equal_macro_f1,domain_equal_balanced_accuracy,domain_equal_recall,domain_equal_fpr,weighted_tn,weighted_fp,weighted_fn,weighted_tp
internal,iscx_url2016_binary,iscx_url2016_binary,r08,lr,f_single,0.9378319841736524,6879,190,0.7473503593773879,0.9443151045392795,0.9186070609304108,0.029976851851851852,8.730208333333334,0.26979166666666665,14.732121971595653,166.26787802840437
internal,iscx_url2016_binary,iscx_url2016_binary,r08,lr,f_stable,0.8376987374730487,6879,190,0.8397011652997572,0.9322843498936129,0.966603663855772,0.10203496406854613,8.081685323383084,0.9183146766169152,6.044736842105264,174.95526315789473
internal,iscx_url2016_binary,iscx_url2016_binary,r08,lr,f_mi,0.9909694544652563,6879,190,0.8271441417938066,0.975301403229081,0.9530903686472166,0.0024875621890547255,8.977611940298509,0.022388059701492533,8.490643274853799,172.50935672514618
internal,iscx_url2016_binary,iscx_url2016_binary,r08,lr,f_permutation,0.9788529701671188,6879,190,0.7118595537206667,0.9434652958512018,0.8933637039190979,0.006433112216694307,8.942101990049752,0.05789800995024876,19.301169590643276,161.6988304093567
internal,iscx_url2016_binary,iscx_url2016_binary,r08,rf,f_all,0.998928338982753,6879,190,0.9243931555909272,0.9917127071823204,0.9834254143646409,0.0,9.0,0.0,3.0,178.0
internal,iscx_url2016_binary,iscx_url2016_binary,r08,rf,f_single,0.998928338982753,6879,190,0.9068624142597836,0.9894106813996317,0.9788213627992634,0.0,9.0,0.0,3.8333333333333335,177.16666666666666
internal,iscx_url2016_binary,iscx_url2016_binary,r08,rf,f_stable,0.9972082452029016,6879,190,0.852541263211198,0.981079425082042,0.9621588501640842,0.0,9.0,0.0,6.849248120300752,174.15075187969924
internal,iscx_url2016_binary,iscx_url2016_binary,r08,rf,f_mi,0.9896027459995738,6879,190,0.8138494971858825,0.9737676478153361,0.9475352956306722,0.0,9.0,0.0,9.496111490848332,171.50388850915164
internal,iscx_url2016_binary,iscx_url2016_binary,r08,rf,f_permutation,0.998928338982753,6879,190,0.9393792066120725,0.9935543278084714,0.9871086556169428,0.0,9.0,0.0,2.333333333333333,178.66666666666666
internal,iscx_url2016_binary,iscx_url2016_binary,r08,xgb,f_all,0.9991428795707794,6879,190,0.9317732958285954,0.992633517495396,0.9852670349907919,0.0,9.0,0.0,2.6666666666666665,178.33333333333331
internal,iscx_url2016_binary,iscx_url2016_binary,r08,xgb,f_single,0.9997858759493059,6879,190,0.9722991689750693,0.9972375690607735,0.994475138121547,0.0,9.0,0.0,1.0,180.0
internal,iscx_url2016_binary,iscx_url2016_binary,r08,xgb,f_stable,0.9997858759493059,6879,190,0.9722991689750693,0.9972375690607735,0.994475138121547,0.0,9.0,0.0,1.0,180.0
internal,iscx_url2016_binary,iscx_url2016_binary,r08,xgb,f_mi,0.9956976337798855,6879,190,0.8294750280900313,0.9768808531457558,0.9537617062915115,0.0,9.0,0.0,8.369131161236425,172.63086883876358
internal,iscx_url2016_binary,iscx_url2016_binary,r08,xgb,f_permutation,0.9993573158505307,6879,190,0.9393792066120725,0.9935543278084714,0.9871086556169428,0.0,9.0,0.0,2.3333333333333335,178.66666666666663
internal,iscx_url2016_binary,iscx_url2016_binary,r09,lr,f_all,0.9771012327876742,6879,190,0.7846694700640717,0.9634585799177613,0.9354819746503374,0.008564814814814815,8.922916666666666,0.07708333333333332,11.677762588288905,169.3222374117111
internal,iscx_url2016_binary,iscx_url2016_binary,r09,lr,f_single,0.8683681730145535,6879,190,0.8035967766730057,0.9362062412164566,0.9510678168718296,0.07865533443891654,8.292101990049751,0.7078980099502488,8.85672514619883,172.14327485380116
internal,iscx_url2016_binary,iscx_url2016_binary,r09,lr,f_stable,0.8422082614751418,6879,190,0.786726734390877,0.924304380883457,0.9458983554650899,0.09728959369817577,8.124393656716418,0.875606343283582,9.792397660818713,171.20760233918128
internal,iscx_url2016_binary,iscx_url2016_binary,r09,lr,f_mi,0.9935590611341446,6879,190,0.8282447588466899,0.9757965105653279,0.9534586927724468,0.0018656716417910447,8.98320895522388,0.016791044776119403,8.423976608187134,172.57602339181284
internal,iscx_url2016_binary,iscx_url2016_binary,r09,lr,f_permutation,0.8312906157557003,6879,190,0.8631568557570721,0.9319008416810651,0.9747504119414558,0.11094872857932558,8.00146144278607,0.9985385572139303,4.570175438596491,176.42982456140348
internal,iscx_url2016_binary,iscx_url2016_binary,r09,rf,f_all,0.998928338982753,6879,190,0.9355473387835409,0.9930939226519337,0.9861878453038674,0.0,9.0,0.0,2.5000000000000004,178.5
internal,iscx_url2016_binary,iscx_url2016_binary,r09,rf,f_single,0.9943986842510746,6879,190,0.8987114516718642,0.9882817918729521,0.9765635837459042,0.0,9.0,0.0,4.2419913419913415,176.75800865800863
internal,iscx_url2016_binary,iscx_url2016_binary,r09,rf,f_stable,0.9974236244536578,6879,190,0.8984145659681979,0.9882399368587214,0.9764798737174427,0.0,9.0,0.0,4.257142857142857,176.74285714285713
internal,iscx_url2016_binary,iscx_url2016_binary,r09,rf,f_mi,0.9880657063231648,6879,190,0.8237492258792523,0.9757667754687238,0.9515335509374475,0.0,9.0,0.0,8.772427280322018,172.227572719678
internal,iscx_url2016_binary,iscx_url2016_binary,r09,rf,f_permutation,0.9976388984621496,6879,190,0.9012916179781241,0.9886433394720687,0.9772866789441375,0.0,9.0,0.0,4.111111111111112,176.88888888888889
internal,iscx_url2016_binary,iscx_url2016_binary,r09,xgb,f_all,0.998928338982753,6879,190,0.9355473387835409,0.9930939226519337,0.9861878453038674,0.0,9.0,0.0,2.5000000000000004,178.5
internal,iscx_url2016_binary,iscx_url2016_binary,r09,xgb,f_single,0.998928338982753,6879,190,0.934914354195616,0.9930171884591774,0.9860343769183548,0.0,9.0,0.0,2.527777777777778,178.4722222222222
internal,iscx_url2016_binary,iscx_url2016_binary,r09,xgb,f_stable,0.9987136939702371,6879,190,0.9280556844547565,0.9921731123388582,0.9843462246777164,0.0,9.0,0.0,2.8333333333333335,178.16666666666666
internal,iscx_url2016_binary,iscx_url2016_binary,r09,xgb,f_mi,0.996777170504687,6879,190,0.8776115623086655,0.9851705691484697,0.9703411382969394,0.0,9.0,0.0,5.368253968253969,175.63174603174605
internal,iscx_url2016_binary,iscx_url2016_binary,r09,xgb,f_permutation,0.9902598312836831,6879,190,0.8522642646404623,0.9810316012700426,0.9620632025400854,0.0,9.0,0.0,6.866560340244551,174.13343965975545
internal,phiusiil,phiusiil,r00,lr,f_all,0.9854696115222255,35674,18912,0.8995197548130449,0.9006584101185542,0.8032996733173082,0.0019828530801997207,18691.437147343422,37.13600897074335,36.08012007537914,147.34672361045773
internal,phiusiil,phiusiil,r00,lr,f_single,0.9755843318037315,35674,18912,0.7912663067956839,0.8521835312378154,0.7113254103613896,0.006958347885758692,18598.253228888647,130.31992742551566,52.95066882971448,130.47617485612238
internal,phiusiil,phiusiil,r00,lr,f_stable,0.9755559096810322,35674,18912,0.791214750545733,0.8521758845877454,0.7113139309434302,0.006962161767939273,18598.18180031722,130.3913559969442,52.95277446311814,130.47406922271873
internal,phiusiil,phiusiil,r00,lr,f_mi,0.9761848327287599,35674,18912,0.8676066260497352,0.8465395764370442,0.694933071009052,0.0018539181349634382,18693.851914897685,34.72124141648027,55.95746389774091,127.46937978809598
internal,phiusiil,phiusiil,r00,lr,f_permutation,0.9756708022347345,35674,18912,0.796780979964301,0.8562098343682905,0.7191262972956971,0.006706628559115985,18602.967572712532,125.60558360162958,51.51977676140439,131.90706692443248
internal,phiusiil,phiusiil,r00,rf,f_all,0.9914000311425488,35674,18912,0.9278375435806601,0.971996094140807,0.946556983079551,0.0025647947979371122,18680.538209310063,48.03494700409921,9.802883910766726,173.62395977507015
internal,phiusiil,phiusiil,r00,rf,f_single,0.9897798281290033,35674,18912,0.9218545520780572,0.9790124078912588,0.961085524020346,0.003060708237828363,18671.25045817186,57.3226981423019,7.137959502636262,176.28888418320062
internal,phiusiil,phiusiil,r00,rf,f_stable,0.989920673956537,35674,18912,0.9277364378098112,0.9791587210866222,0.96107631850234,0.0027588763290958157,18676.90333915547,51.66981715869446,7.139648041748586,176.2871956440883
internal,phiusiil,phiusiil,r00,rf,f_mi,0.9665868938684443,35674,18912,0.878310301937555,0.8711909431093288,0.7445118361596963,0.002129949941038864,18688.68223302413,39.890923290033406,46.86338749231687,136.56345619351998
internal,phiusiil,phiusiil,r00,rf,f_permutation,0.9902329721340439,35674,18912,0.9335104085838841,0.9784022883241367,0.9592518137880345,0.0024472371397610336,18682.739896511303,45.83325980286356,7.474311182783563,175.9525325030533
internal,phiusiil,phiusiil,r00,xgb,f_all,0.9940089256303164,35674,18912,0.9787734993738135,0.9790884403118967,0.9585954079487599,0.0004185273249665264,18720.73473669061,7.838419623552062,7.594713634058668,175.83213005177822
internal,phiusiil,phiusiil,r00,xgb,f_single,0.9943825333517584,35674,18912,0.9707019654705362,0.9798860896553826,0.960544570139874,0.0007723908291088924,18714.107378165932,14.465778148232042,7.237184965510824,176.18965872032607
internal,phiusiil,phiusiil,r00,xgb,f_stable,0.9934076729841703,35674,18912,0.9786535727151673,0.9776936616816871,0.955780734003151,0.0003934106397767993,18721.20513636663,7.368019947532144,8.111000391906458,175.31584329393044
internal,phiusiil,phiusiil,r00,xgb,f_mi,0.976897956205258,35674,18912,0.8970849541277475,0.8678048057804505,0.7367291419196226,0.00111953035872151,18707.605950090132,20.967206224030438,48.290942532145536,135.13590115369135
internal,phiusiil,phiusiil,r00,xgb,f_permutation,0.9938678918177346,35674,18912,0.9710245990946059,0.9784978426792439,0.9577235900139256,0.0007279046554377231,18714.940540723976,13.632615590187052,7.754628446114026,175.67221523972285
internal,phiusiil,phiusiil,r01,lr,f_all,0.9857824612761403,35674,18911,0.8762408153529849,0.9123992139653192,0.8283965344679265,0.003598106537287982,18659.348030871683,67.38076530353716,31.6215771740992,152.6496266506801
internal,phiusiil,phiusiil,r01,lr,f_single,0.978014593376778,35674,18911,0.8090447873544124,0.8363821191073758,0.6776929254849098,0.0049286872701581165,18634.430606345806,92.29818982941224,59.39191262213852,124.8792912026408
internal,phiusiil,phiusiil,r01,lr,f_stable,0.9779868747693309,35674,18911,0.8081305555639843,0.838564758488067,0.6822184030740026,0.005088886097868631,18631.430606345806,95.29818982941224,58.557997418914354,125.71320640586498
internal,phiusiil,phiusiil,r01,lr,f_mi,0.9757300417994688,35674,18911,0.867333653430189,0.8277289562026258,0.6566923045525968,0.001234392147345395,18703.612669203754,23.116126971465572,63.261722322403706,121.00948150237562
internal,phiusiil,phiusiil,r01,lr,f_permutation,0.9787397614257245,35674,18911,0.825564951237487,0.865413261685829,0.7358568176761691,0.005030294304511168,18632.527838969694,94.2009572055255,48.67398218892048,135.59722163585883
internal,phiusiil,phiusiil,r01,rf,f_all,0.9894496630780281,35674,18911,0.9360730919814778,0.9551525150862805,0.912040113586472,0.0017350834139111438,18694.236359644165,32.49243653105582,16.208474157711663,168.06272966706766
internal,phiusiil,phiusiil,r01,rf,f_single,0.989903638922968,35674,18911,0.954800893918579,0.9691081507859989,0.9394374700859137,0.0012211685139159533,18703.860304600687,22.86849157453238,11.159930293942892,173.1112735308364
internal,phiusiil,phiusiil,r01,rf,f_stable,0.98987519375701,35674,18911,0.9537068973446008,0.9690822508694088,0.9394339985396337,0.001269496800816282,18702.95527387872,23.773522296498584,11.160569999955047,173.11063382482428
internal,phiusiil,phiusiil,r01,rf,f_mi,0.9696364106505653,35674,18911,0.8243238569071905,0.8768563493735468,0.7592977396320804,0.00558504088498663,18622.139250206525,104.58954596869506,44.35449528134202,139.91670854343732
internal,phiusiil,phiusiil,r01,rf,f_permutation,0.991958095662426,35674,18911,0.9545524914694906,0.9640587347365375,0.9292295096323276,0.0011120401592528827,18705.903921702433,20.82487447278423,13.040963455320943,171.2302403694584
internal,phiusiil,phiusiil,r01,xgb,f_all,0.9927273604650475,35674,18911,0.9703246689696527,0.9806610592853564,0.9621315471933143,0.0008094286226015733,18711.570845879898,15.157950295321326,6.978065385669819,177.2931384391095
internal,phiusiil,phiusiil,r01,xgb,f_single,0.9936412362308107,35674,18911,0.9650534938994813,0.9810657144582301,0.9631780743898297,0.0010466454733695882,18707.128550249683,19.60024592553671,6.785220559332541,177.4859832654468
internal,phiusiil,phiusiil,r01,xgb,f_stable,0.9928390777945639,35674,18911,0.9718009866476518,0.9788937212508048,0.9584946490657019,0.0007072065640924242,18713.485130646586,13.243665528633736,7.648240981833025,176.6229628429463
internal,phiusiil,phiusiil,r01,xgb,f_mi,0.9816530233798113,35674,18911,0.8928322421422904,0.8598315396739293,0.7207409158856449,0.0010778365377862864,18706.54444364549,20.18435252973225,51.45940760875751,132.8117962160218
internal,phiusiil,phiusiil,r01,xgb,f_permutation,0.9932674776798069,35674,18911,0.971143412349841,0.9797758264117709,0.9603064000851042,0.0007547472615623659,18712.594848898287,14.13394727693435,7.314387440457017,176.9568163843223
internal,phiusiil,phiusiil,r02,lr,f_all,0.985273852407013,35674,18911,0.8736215667031595,0.9389196534143882,0.8824552519369221,0.004615945108145667,18640.76696381229,86.44377680737634,21.603462190561135,162.18579718977375
internal,phiusiil,phiusiil,r02,lr,f_single,0.9768595358197218,35674,18911,0.8274899194044227,0.8516043778019999,0.7075380375810534,0.004329281977053617,18646.135364679816,81.07537593984964,53.75136746989752,130.03789191043737
internal,phiusiil,phiusiil,r02,lr,f_stable,0.9767561634784532,35674,18911,0.8072202959450099,0.8542203361603959,0.714274435214573,0.005833762893781071,18617.96063349702,109.25010712264533,52.51328993794152,131.27596944239335
internal,phiusiil,phiusiil,r02,lr,f_mi,0.9753982458095505,35674,18911,0.8651619510814792,0.8478634831844889,0.6977540143797872,0.0020270480108092836,18689.249785339885,37.96095527977935,55.54956584781826,128.23969353251664
internal,phiusiil,phiusiil,r02,lr,f_permutation,0.9765827417015469,35674,18911,0.7562705441837889,0.9184463263288072,0.8508263049013122,0.013933652243697803,18466.27229866543,260.9384419542368,27.41652294121574,156.37273643911914
internal,phiusiil,phiusiil,r02,rf,f_all,0.9893438917709771,35674,18911,0.9269226512096844,0.9686754328124152,0.939879204575877,0.002528338951046811,18679.862004259696,47.3487363599709,11.049556464356176,172.73970291597868
internal,phiusiil,phiusiil,r02,rf,f_single,0.9886505848526881,35674,18911,0.9445705016614232,0.9770370018721721,0.9559537642674208,0.0018797605230765168,18692.008069162115,35.20267145755139,8.095225043782364,175.69403433655253
internal,phiusiil,phiusiil,r02,rf,f_stable,0.9894876455574649,35674,18911,0.9347669927717996,0.9823873950566033,0.9672668614108806,0.0024920712976739443,18680.541196247475,46.66954437218948,6.0159992984881026,177.7732600818468
internal,phiusiil,phiusiil,r02,rf,f_mi,0.9735071913325979,35674,18911,0.8774804328663892,0.8721437164922069,0.74649507669312,0.0022076437087062807,18685.86773164652,41.343008973145686,46.59148210384008,137.19777727649478
internal,phiusiil,phiusiil,r02,rf,f_permutation,0.9895684881225483,35674,18911,0.938650759051848,0.9779278449190495,0.9580421700102438,0.0021864801721448814,18686.264065655723,40.946674963943565,7.711398499023297,176.07786088131158
internal,phiusiil,phiusiil,r02,xgb,f_all,0.9924373737697193,35674,18911,0.981417464692369,0.9849764472852599,0.9703900297823375,0.00043713521181761044,18719.02441738581,8.186323233853805,5.441994496577973,178.3472648837569
internal,phiusiil,phiusiil,r02,xgb,f_single,0.9911354806119524,35674,18911,0.9536026553916527,0.9871204213771498,0.9759415790937611,0.001700736339461476,18695.36069277634,31.850047843325125,4.421679360218014,179.36758002011686
internal,phiusiil,phiusiil,r02,xgb,f_stable,0.9916763706615732,35674,18911,0.9584737237842681,0.987244865232658,0.9759694460047096,0.0014797155393935083,18699.499795877273,27.71094474239193,4.416557721293557,179.37270165904133
internal,phiusiil,phiusiil,r02,xgb,f_mi,0.9814273298491641,35674,18911,0.8931184267285932,0.8738101656509616,0.7491088536117877,0.0014885223098643349,18699.334869630722,27.87587098894337,46.11109797977273,137.67816140056215
internal,phiusiil,phiusiil,r02,xgb,f_permutation,0.9927017116119992,35674,18911,0.9709045091234789,0.987576075122029,0.9760885865644253,0.0009364363203673515,18709.673900302976,17.536840316689823,4.394660966061238,179.39459841427364
internal,phiusiil,phiusiil,r03,lr,f_all,0.9854332990760368,35674,18912,0.9021104363868797,0.8862810968963647,0.7739979160582199,0.0014357222654905579,18701.549399906413,26.88883577282939,41.48534126852111,142.0764230522364
internal,phiusiil,phiusiil,r03,lr,f_single,0.9762732417613321,35674,18912,0.8010596749345136,0.8609561526981968,0.7285066675711459,0.0065943621747525235,18604.93613098569,123.50210469355207,49.835795101962404,133.72596921879511
internal,phiusiil,phiusiil,r03,lr,f_stable,0.9760260359768742,35674,18912,0.7887089206922596,0.8727324166571535,0.7536287706219114,0.008163937307604438,18575.540440053814,152.8977956254272,45.22433754251601,138.3374267782415
internal,phiusiil,phiusiil,r03,lr,f_mi,0.9761441530072708,35674,18912,0.870090353592788,0.8391632420324173,0.6798099344117149,0.0014834503468802267,18700.655527482002,27.782708197243277,58.774653357364684,124.78711096339282
internal,phiusiil,phiusiil,r03,lr,f_permutation,0.9793112732153555,35674,18912,0.8203909095277657,0.8954421892881745,0.7975003636928868,0.006615985116537585,18604.531167055993,123.90706862324728,37.171190514845435,146.39057380591208
internal,phiusiil,phiusiil,r03,rf,f_all,0.9917693479190254,35674,18912,0.9322413597788026,0.975980386273535,0.9544105192225695,0.0024497466754994693,18682.558306374092,45.87992930515237,8.368485525972396,175.19327879478513
internal,phiusiil,phiusiil,r03,rf,f_single,0.9916256896067779,35674,18912,0.945872066554283,0.9814760435014578,0.9648769812161719,0.0019248942132563457,18692.387973296052,36.05026238318786,6.447243296230598,177.11452102452694
internal,phiusiil,phiusiil,r03,rf,f_stable,0.9920520929596103,35674,18912,0.9495544127395213,0.9806588891963992,0.9630495429786958,0.0017317645858972777,18696.00498959353,32.43324608571381,6.7826910832889125,176.7790732374686
internal,phiusiil,phiusiil,r03,rf,f_mi,0.9666060353628096,35674,18912,0.8887646659490589,0.891432767623934,0.7851076065734701,0.0022420713256021928,18686.447741337717,41.990494341528155,39.44602687648418,144.11573744427335
internal,phiusiil,phiusiil,r03,rf,f_permutation,0.9917900306199592,35674,18912,0.9499699410338533,0.9760268905082521,0.9536543312038154,0.0016005501873110784,18698.462430353084,29.975805326160376,8.507292732853134,175.05447158790437
internal,phiusiil,phiusiil,r03,xgb,f_all,0.9948125175295218,35674,18912,0.9673217429008028,0.98622807582965,0.9735166013270542,0.0010604496677544043,18708.577669574657,19.860566104584933,4.861339385615932,178.7004249351416
internal,phiusiil,phiusiil,r03,xgb,f_single,0.9944124127771988,35674,18912,0.9643031617315758,0.9876692729714417,0.9765644653910072,0.0012259194481238527,18705.478679013137,22.959556666105556,4.301868080626887,179.25989624013062
internal,phiusiil,phiusiil,r03,xgb,f_stable,0.9944409618473815,35674,18912,0.9661561406623755,0.9861925261745059,0.9734956961663696,0.001110643817357652,18707.63761154402,20.800624135221806,4.8651767737946034,178.69658754696292
internal,phiusiil,phiusiil,r03,xgb,f_mi,0.9779390366656355,35674,18912,0.9016114889818299,0.8905945414301556,0.7827750638115862,0.001585980951275078,18698.735289390323,29.702946288919108,39.8741925412092,143.6875717795483
internal,phiusiil,phiusiil,r03,xgb,f_permutation,0.9947815891111187,35674,18912,0.9724352177562993,0.9831622626600236,0.9670965103825393,0.0007719850624922567,18713.98016111749,14.458074561753211,6.039822606490813,177.52194171426672
internal,phiusiil,phiusiil,r04,lr,f_all,0.9877232009465484,35675,18912,0.9087708033228785,0.9573306166882036,0.9178308969828797,0.00316966360647235,18668.3225335189,59.360455202902834,15.145163487525757,169.17184779066972
internal,phiusiil,phiusiil,r04,lr,f_single,0.9755864506088716,35675,18912,0.7931232362009517,0.861379571038694,0.7300376196658142,0.007278477588426298,18591.373967805237,136.30902091656407,49.758659100744644,134.55835217745084
internal,phiusiil,phiusiil,r04,lr,f_stable,0.9784720068650767,35675,18912,0.835334787922698,0.8551950565902753,0.71437821740995,0.003988104229399482,18652.995036987628,74.68795173417415,52.644953322948524,131.67205795524694
internal,phiusiil,phiusiil,r04,lr,f_mi,0.9764096889964248,35675,18912,0.8609789571475059,0.8395572620030295,0.6810733948879456,0.0019588708818865284,18690.997875829995,36.685112891808814,58.78359867135512,125.53341260684036
internal,phiusiil,phiusiil,r04,lr,f_permutation,0.9743647529415761,35675,18912,0.8065835202162198,0.9119442517301779,0.8323554749260186,0.008466971465662847,18569.116231238317,158.56675748348704,30.899737818788758,153.41727345940672
internal,phiusiil,phiusiil,r04,rf,f_all,0.9886635951520464,35675,18912,0.9275342563805936,0.9759484700189267,0.9545945574459085,0.0026976174080551502,18677.16286507889,50.52012364291424,8.368995467333953,175.9480158108615
internal,phiusiil,phiusiil,r04,rf,f_single,0.9871622594066471,35675,18912,0.9507571458810262,0.9732724463884354,0.9480491199719504,0.0015042271950795921,18699.51229866934,28.170690052464792,9.575430940042207,174.74158033815326
internal,phiusiil,phiusiil,r04,rf,f_stable,0.9881928220006735,35675,18912,0.9525180997963048,0.976101019838545,0.9536937476459487,0.001491707968858792,18699.746754769265,27.93623395253755,8.53503003739263,175.78198124080285
internal,phiusiil,phiusiil,r04,rf,f_mi,0.9710196871165446,35675,18912,0.8507354952684352,0.8754866565428387,0.7547891317455127,0.003815818659835238,18656.22154651796,71.46144220384362,45.19653436959844,139.12047690859703
internal,phiusiil,phiusiil,r04,rf,f_permutation,0.9913406641612539,35675,18912,0.945408175707245,0.9778219734218895,0.957508714964757,0.0018647681209780392,18692.760202504654,34.92278621715115,7.831866663065899,176.48514461512957
internal,phiusiil,phiusiil,r04,xgb,f_all,0.9924661308015617,35675,18912,0.9815907446441369,0.9808156601504966,0.9619735799132219,0.00034225961222863306,18721.273259204143,6.4097295176606925,7.008916100004088,177.30809517819137
internal,phiusiil,phiusiil,r04,xgb,f_single,0.9932956949897511,35675,18912,0.9742366137650417,0.981387509603323,0.9634346502545452,0.0006596310478991705,18715.329627567233,12.353361154574035,6.739615981424148,177.57739529677133
internal,phiusiil,phiusiil,r04,xgb,f_stable,0.9929889103728243,35675,18912,0.9650415475367224,0.9860113810825073,0.9731830795634803,0.0011603173984655695,18705.952932317043,21.730056404761584,4.942814626544476,179.37419665165098
internal,phiusiil,phiusiil,r04,xgb,f_mi,0.9816066481075443,35675,18912,0.884268399453732,0.8595222811933256,0.7205147896394768,0.0014702272528256594,18700.149038809508,27.533949912298294,51.513878670109385,132.8031326080861
internal,phiusiil,phiusiil,r04,xgb,f_permutation,0.9936710588687827,35675,18912,0.9627653187222153,0.9855174241448409,0.9722849689827494,0.001250120693067592,18704.271124684394,23.411864037411057,5.1083516845821135,179.20865959361336
internal,phiusiil,phiusiil,r05,lr,f_all,0.9865473398738873,35674,18911,0.8919336757738323,0.9133017516740181,0.829354223875505,0.0027507205274687877,18675.996540326807,51.51414807898895,31.311675987542053,152.17763560666083
internal,phiusiil,phiusiil,r05,lr,f_single,0.9807620768721481,35674,18911,0.8001464108378777,0.8574647774142301,0.7214332986565627,0.006503743828102555,18605.711756350353,121.79893205544383,51.1140122625752,132.37529933162767
internal,phiusiil,phiusiil,r05,lr,f_stable,0.9798182503615496,35674,18911,0.8464312898082137,0.8477402321486915,0.6985091964646649,0.003028732167281766,18670.790074370707,56.72061403508771,55.3203399926817,128.16897160152118
internal,phiusiil,phiusiil,r05,lr,f_mi,0.9768401569813583,35674,18911,0.867740380077985,0.842323946607607,0.6863528597030115,0.0017049664877975435,18695.580910282195,31.929778123602187,57.55089785658478,125.9384137376181
internal,phiusiil,phiusiil,r05,lr,f_permutation,0.9806181182617195,35674,18911,0.8682599976244672,0.859455094387275,0.7211689340891336,0.002258745314583698,18685.210011384544,42.30067702125272,51.16252033506268,132.32679125914018
internal,phiusiil,phiusiil,r05,rf,f_all,0.989714514756483,35674,18911,0.9361120475527098,0.9684315822194356,0.9389279536260834,0.002064789187212244,18688.842326832975,38.668361572822015,11.206067746799182,172.2832438474037
internal,phiusiil,phiusiil,r05,rf,f_single,0.9905703547328046,35674,18911,0.9426277666047868,0.9803663181722262,0.9627843488474079,0.0020517125029553707,18689.087220577167,38.423467828632525,6.828674210519137,176.66063738368376
internal,phiusiil,phiusiil,r05,rf,f_stable,0.9906597694548023,35674,18911,0.9381715769845556,0.9825602875018309,0.967444039941993,0.0023234649383311722,18683.997973939062,43.512714466733144,5.97367069933207,177.5156408948708
internal,phiusiil,phiusiil,r05,rf,f_mi,0.9772895975666371,35674,18911,0.8931088720024232,0.8716179470143283,0.7446556781970086,0.0014197841683521604,18700.921665217753,26.58902318804442,46.852953827119514,136.63635776708338
internal,phiusiil,phiusiil,r05,rf,f_permutation,0.9904511217295413,35674,18911,0.950011110079656,0.970397475177071,0.9422571672325862,0.0014622168784443955,18700.12700618596,27.383682219834775,10.595192633991942,172.89411896021096
internal,phiusiil,phiusiil,r05,xgb,f_all,0.9934138025091275,35674,18911,0.9726173778196849,0.9861662543783831,0.9731627695319335,0.000830260775167439,18711.961970864682,15.548717541112293,4.9243449436805085,178.56496665052236
internal,phiusiil,phiusiil,r05,xgb,f_single,0.993129700240587,35674,18911,0.9693286326430999,0.9851798677165798,0.9713092078910184,0.0009494724578587225,18709.729432802902,17.78125560289615,5.264453693169436,178.22485790103343
internal,phiusiil,phiusiil,r05,xgb,f_stable,0.9930184311929151,35674,18911,0.960521006967326,0.985024457767997,0.971382226886723,0.0013333113507290374,18702.541085834047,24.96960257175082,5.251055487914285,178.2382561062886
internal,phiusiil,phiusiil,r05,xgb,f_mi,0.9826945574016706,35674,18911,0.8938727052964355,0.8685912331174268,0.7384744020126762,0.0012919357778226135,18703.31594731789,24.194741087906852,47.9871519389563,135.5021596552466
internal,phiusiil,phiusiil,r05,xgb,f_permutation,0.9940404411311184,35674,18911,0.9710336766379607,0.9852131043851213,0.9713030876864063,0.0008768789161636562,18711.088929130907,16.421759274892565,5.265576685300509,178.22373490890237
internal,phiusiil,phiusiil,r06,lr,f_all,0.9847771984446927,35674,18912,0.8853700022830997,0.8731415300626634,0.7481280487279782,0.0018449886026514562,18693.432365966553,34.5529194021294,46.348145236953954,137.66656939436257
internal,phiusiil,phiusiil,r06,lr,f_single,0.9742351489779371,35674,18912,0.7508194032076145,0.8578397557462273,0.726796327650636,0.011116816158181365,18519.789715938114,208.19556943056944,50.273495803595914,133.74121882772062
internal,phiusiil,phiusiil,r06,lr,f_stable,0.9753402319572576,35674,18912,0.7693983228568985,0.8521997047691883,0.713300319879861,0.00890091034148442,18561.289167466977,166.69611790170615,52.75695982219712,131.2577548091194
internal,phiusiil,phiusiil,r06,lr,f_mi,0.9756050947396033,35674,18912,0.8519385418779641,0.8254528119683803,0.6528228249700304,0.0019172010332699086,18692.07997262851,35.905312740172484,63.885708789646486,120.12900584167004
internal,phiusiil,phiusiil,r06,lr,f_permutation,0.9781967355436968,35674,18912,0.8655478359042605,0.8752274856811921,0.7534034201517531,0.0029484487893689988,18672.766779826718,55.21850554196571,45.377399269833795,138.6373153614827
internal,phiusiil,phiusiil,r06,rf,f_all,0.9910560086276471,35674,18912,0.9206447691704551,0.9609194448870342,0.9244807590688754,0.0026418692948071893,18678.508396089666,49.476889279016376,13.896651569114526,170.118063062202
internal,phiusiil,phiusiil,r06,rf,f_single,0.9914274682088163,35674,18912,0.9340057953877474,0.9778945955011025,0.9582064871213066,0.0024172961191018067,18682.714199219765,45.27108614891746,7.690621345813027,176.3240932855035
internal,phiusiil,phiusiil,r06,rf,f_stable,0.9915418721604952,35674,18912,0.9370435978467462,0.9811130660529017,0.9645751243981804,0.0023489922923768097,18683.993392281605,43.991893087077344,6.518698374718737,177.49601625659778
