source_dataset,target_dataset,repetition,model,feature_set,n_samples,source_threshold,source_threshold_macro_f1,oracle_target_threshold,oracle_target_macro_f1,threshold_regret,brier_score,log_loss,ece_15
iscx_url2016_binary,phiusiil,r09,rf,f_stable,234325,0.76,0.2916414752116082,1.0000000000000002,0.3650847411702546,0.07344326595864636,0.5800584578387284,19.870674976812637,0.5831855292260171
iscx_url2016_binary,phiusiil,r09,rf,f_mi,234325,0.82,0.2892048315567878,1.0000000000000002,0.3650847411702546,0.0758799096134668,0.5793480581405177,18.636127858877533,0.5830790225727125
iscx_url2016_binary,phiusiil,r09,rf,f_permutation,234325,0.74,0.2931372549019608,1.0000000000000002,0.3650847411702546,0.07194748626829378,0.5789079895198455,19.53524851767063,0.5814565216885755
iscx_url2016_binary,phiusiil,r09,xgb,f_all,234325,0.76,0.2946628258036163,0.9999203681945801,0.522293104265368,0.2276302784617517,0.5793326880220884,5.35364430249428,0.5802784111652505
iscx_url2016_binary,phiusiil,r09,xgb,f_single,234325,0.56,0.2953140224465001,0.9998975992202759,0.5827352079807524,0.2874211855342523,0.5792340248504243,5.1973506175871105,0.5802099966449391
iscx_url2016_binary,phiusiil,r09,xgb,f_stable,234325,0.57,0.2955152892648947,0.9998631477355957,0.5429700124829427,0.24745472321804807,0.5789087709818912,4.974881260836004,0.579834579952387
iscx_url2016_binary,phiusiil,r09,xgb,f_mi,234325,0.95,0.29181916266474855,0.9999158382415771,0.4205726943823654,0.12875353171761683,0.5821450822391571,5.292672616299005,0.5832209631238436
iscx_url2016_binary,phiusiil,r09,xgb,f_permutation,234325,0.95,0.2920331255683827,0.9999701976776123,0.5666752543521155,0.27464212878373284,0.5785653327821143,5.743826952318914,0.5799428749703988
phiusiil,iscx_url2016_binary,r00,lr,f_all,41108,0.92,0.2419034641894995,1.0000000000000002,0.44192234591365737,0.20001888172415785,0.7421643423586536,24.92973681831959,0.743681944156831
phiusiil,iscx_url2016_binary,r00,lr,f_single,41108,0.91,0.20785024931291463,1.0000000000000002,0.44192234591365737,0.23407209660074274,0.7668860409458363,25.85310111762907,0.7672935903354162
phiusiil,iscx_url2016_binary,r00,lr,f_stable,41108,0.91,0.20517448521899392,1.0000000000000002,0.44192234591365737,0.23674786069466344,0.7688543608030722,25.980897561142914,0.7693143861916255
phiusiil,iscx_url2016_binary,r00,lr,f_mi,41108,0.93,0.17194504338541364,1.0000000000000002,0.44192234591365737,0.2699773025282437,0.7919949313993784,27.179357525453057,0.7920742301559848
phiusiil,iscx_url2016_binary,r00,lr,f_permutation,41108,0.94,0.22869972144983464,1.0000000000000002,0.44192234591365737,0.21322262446382273,0.7523593191094277,25.196373321215432,0.7533405529168992
phiusiil,iscx_url2016_binary,r00,rf,f_all,41108,0.8,0.17207766051719972,1.0000000000000002,0.44192234591365737,0.2698446853964577,0.7918077207801387,26.94861411019428,0.791796442301424
phiusiil,iscx_url2016_binary,r00,rf,f_single,41108,0.71,0.17211100817658195,1.0000000000000002,0.44192234591365737,0.26981133773707544,0.7917420466454199,26.603971440009825,0.7917881403910896
phiusiil,iscx_url2016_binary,r00,rf,f_stable,41108,0.73,0.17211100817658195,1.0000000000000002,0.44192234591365737,0.26981133773707544,0.7916218821211786,26.97886606331065,0.791693197316427
phiusiil,iscx_url2016_binary,r00,rf,f_mi,41108,0.95,0.17194504338541364,1.0000000000000002,0.44192234591365737,0.2699773025282437,0.7919385874979431,27.195932749026564,0.7919692712510312
phiusiil,iscx_url2016_binary,r00,rf,f_permutation,41108,0.75,0.1720943346826979,1.0000000000000002,0.44192234591365737,0.26982801123095945,0.7917952581639853,26.966413396274536,0.7917431120449775
phiusiil,iscx_url2016_binary,r00,xgb,f_all,41108,0.89,0.17211100817658195,1.0000000000000002,0.44192234591365737,0.26981133773707544,0.7918778915872408,25.345585650202032,0.791883077467011
phiusiil,iscx_url2016_binary,r00,xgb,f_single,41108,0.82,0.17216102462895463,1.0000000000000002,0.44192234591365737,0.26976132128470276,0.7918784468462635,24.540851088608466,0.791886007973131
phiusiil,iscx_url2016_binary,r00,xgb,f_stable,41108,0.92,0.17207766051719972,1.0000000000000002,0.44192234591365737,0.2698446853964577,0.7918786584273343,26.33382913126748,0.7919022197927309
phiusiil,iscx_url2016_binary,r00,xgb,f_mi,41108,0.94,0.17197760141803972,0.9999977350234985,0.5184169234195481,0.3464393220015084,0.7920087996657439,9.51533426096443,0.7920450393253333
phiusiil,iscx_url2016_binary,r00,xgb,f_permutation,41108,0.86,0.17214435314966972,1.0000000000000002,0.44192234591365737,0.2697779927639876,0.7918780147508852,24.54102092535081,0.7918798263996064
phiusiil,iscx_url2016_binary,r01,lr,f_all,41159,0.86,0.2390485755665255,1.0000000000000002,0.44278074866310163,0.20373217309657612,0.7444243124248425,25.07407946749075,0.7457443831551234
phiusiil,iscx_url2016_binary,r01,lr,f_single,41159,0.94,0.2031075871176372,1.0000000000000002,0.44278074866310163,0.23967316154546442,0.7719678765886444,26.08297723303686,0.772457239590597
phiusiil,iscx_url2016_binary,r01,lr,f_stable,41159,0.94,0.20537925491403236,1.0000000000000002,0.44278074866310163,0.23740149374906927,0.7702674399515699,25.99114629164373,0.7707003468102852
phiusiil,iscx_url2016_binary,r01,lr,f_mi,41159,0.94,0.17004809815642077,1.0000000000000002,0.44278074866310163,0.27273265050668083,0.7947550507805532,27.276126743308428,0.7948360789566103
phiusiil,iscx_url2016_binary,r01,lr,f_permutation,41159,0.95,0.20500989530571256,1.0000000000000002,0.44278074866310163,0.23777085335738907,0.7706882560074433,25.981458058612827,0.7712092212097114
phiusiil,iscx_url2016_binary,r01,rf,f_all,41159,0.86,0.17018145161290324,1.0000000000000002,0.44278074866310163,0.27259929705019836,0.7944023747164365,26.576146719774066,0.7944330394172276
phiusiil,iscx_url2016_binary,r01,rf,f_single,41159,0.84,0.17019871428879882,1.0000000000000002,0.44278074866310163,0.27258203437430284,0.7945476280946463,27.175492655201843,0.7945705970805672
phiusiil,iscx_url2016_binary,r01,rf,f_stable,41159,0.85,0.17019871428879882,1.0000000000000002,0.44278074866310163,0.27258203437430284,0.7943145886961863,26.85023066268328,0.7944405993129445
phiusiil,iscx_url2016_binary,r01,rf,f_mi,41159,0.93,0.17011452536494878,1.0000000000000002,0.44278074866310163,0.2726662232981528,0.7942905838380535,26.22129420466171,0.7945053287738345
phiusiil,iscx_url2016_binary,r01,rf,f_permutation,41159,0.88,0.16843785356392435,1.0000000000000002,0.44278074866310163,0.2743428950991773,0.793556045829235,25.68949735566849,0.7937737601663061
phiusiil,iscx_url2016_binary,r01,xgb,f_all,41159,0.8,0.17031527173036606,1.0000000000000002,0.44278074866310163,0.2724654769327356,0.794636753040301,26.501609547707787,0.7946385497147165
phiusiil,iscx_url2016_binary,r01,xgb,f_single,41159,0.78,0.17034872001612578,1.0000000000000002,0.44278074866310163,0.27243202864697585,0.7946413696123201,26.383678667791546,0.7946562536091402
phiusiil,iscx_url2016_binary,r01,xgb,f_stable,41159,0.84,0.17031527173036606,1.0000000000000002,0.44278074866310163,0.2724654769327356,0.7946366776301678,26.365062056704733,0.7946475067784897
phiusiil,iscx_url2016_binary,r01,xgb,f_mi,41159,0.95,0.17008105819252328,0.999988317489624,0.5202470361924255,0.35016597799990223,0.7947519657427583,8.726543133842178,0.79480110001182
phiusiil,iscx_url2016_binary,r01,xgb,f_permutation,41159,0.85,0.17023163921537005,1.0000000000000002,0.44278074866310163,0.2725491094477316,0.7946412124321678,22.86784036943083,0.7946355909600764
phiusiil,iscx_url2016_binary,r02,lr,f_all,41236,0.84,0.23873982966428947,1.0000000000000002,0.44288474269424594,0.20414491302995647,0.7444869630203179,25.055413139423663,0.745879191260447
phiusiil,iscx_url2016_binary,r02,lr,f_single,41236,0.95,0.20448871453341524,1.0000000000000002,0.44288474269424594,0.2383960281608307,0.7712221940211154,26.01293685472786,0.7716422020371817
phiusiil,iscx_url2016_binary,r02,lr,f_stable,41236,0.94,0.20183227597834205,1.0000000000000002,0.44288474269424594,0.24105246671590388,0.7729908847570509,26.144578755360186,0.7734978644148502
phiusiil,iscx_url2016_binary,r02,lr,f_mi,41236,0.93,0.16980115583810432,1.0000000000000002,0.44288474269424594,0.27308358685614165,0.7950945471173977,27.2129155708737,0.7951825827594009
phiusiil,iscx_url2016_binary,r02,lr,f_permutation,41236,0.83,0.22160504782257748,1.0000000000000002,0.44288474269424594,0.22127969487166846,0.7575456053634997,25.399106924585436,0.7583002501783624
phiusiil,iscx_url2016_binary,r02,rf,f_all,41236,0.81,0.16995108597193986,1.0000000000000002,0.44288474269424594,0.2729336567223061,0.7948993259975632,26.88816929968,0.7949018655947416
phiusiil,iscx_url2016_binary,r02,rf,f_single,41236,0.85,0.16995158017783757,1.0000000000000002,0.44288474269424594,0.27293316251640837,0.7948316112964287,26.870182077779567,0.7949063750303719
phiusiil,iscx_url2016_binary,r02,rf,f_stable,41236,0.79,0.16998500040817846,1.0000000000000002,0.44288474269424594,0.2728997422860675,0.7947557581552362,26.898553114692294,0.7948279138805993
phiusiil,iscx_url2016_binary,r02,rf,f_mi,41236,0.95,0.1698006845178176,1.0000000000000002,0.44288474269424594,0.27308405817642833,0.7950658389350836,27.372394509727354,0.7950831332822981
phiusiil,iscx_url2016_binary,r02,rf,f_permutation,41236,0.82,0.16991766813615958,1.0000000000000002,0.44288474269424594,0.27296707455808633,0.794533640716361,26.242533187741554,0.7947369284760454
phiusiil,iscx_url2016_binary,r02,xgb,f_all,41236,0.91,0.16996779388083735,1.0000000000000002,0.44288474269424594,0.27291694881340856,0.7949768886568337,26.173811810807564,0.7949904787883296
phiusiil,iscx_url2016_binary,r02,xgb,f_single,41236,0.79,0.1701014329415553,1.0000000000000002,0.44288474269424594,0.2727833097526906,0.794983250005727,26.16054088279723,0.7949981386573185
phiusiil,iscx_url2016_binary,r02,xgb,f_stable,41236,0.8,0.1700847304123815,1.0000000000000002,0.44288474269424594,0.27280001228186446,0.7949750266385196,24.576999610877557,0.7949722627713918
phiusiil,iscx_url2016_binary,r02,xgb,f_mi,41236,0.94,0.16985082439152055,0.9999865293502808,0.5074450069040298,0.3375941825125093,0.7950853030281188,8.59680190254016,0.7951482669995548
phiusiil,iscx_url2016_binary,r02,xgb,f_permutation,41236,0.83,0.1700346187907576,1.0000000000000002,0.44288474269424594,0.27285012390348834,0.7949732802085518,24.695487137425793,0.7949884651252817
phiusiil,iscx_url2016_binary,r03,lr,f_all,41332,0.95,0.23661417432486112,1.0000000000000002,0.44225838663536016,0.20564421231049904,0.7472810291318738,25.216299336039427,0.748435036728568
phiusiil,iscx_url2016_binary,r03,lr,f_single,41332,0.88,0.31024278042155484,1.0000000000000002,0.44225838663536016,0.13201560621380531,0.687410726042388,21.599736263072906,0.690651529302981
phiusiil,iscx_url2016_binary,r03,lr,f_stable,41332,0.9,0.20578997740240987,1.0000000000000002,0.44225838663536016,0.2364684092329503,0.7688308286280803,25.956954205415272,0.7692802068711548
phiusiil,iscx_url2016_binary,r03,lr,f_mi,41332,0.92,0.17118919499428906,1.0000000000000002,0.44225838663536016,0.2710691916410711,0.7931174239466408,27.141065393732575,0.7931934022668714
phiusiil,iscx_url2016_binary,r03,lr,f_permutation,41332,0.94,0.22345372659717316,1.0000000000000002,0.44225838663536016,0.218804660038187,0.7562597439694541,25.37681509075226,0.7568670448463821
phiusiil,iscx_url2016_binary,r03,rf,f_all,41332,0.8,0.17133806487830305,1.0000000000000002,0.44225838663536016,0.2709203217570571,0.792961727031959,27.02455874772765,0.792860369708796
phiusiil,iscx_url2016_binary,r03,rf,f_single,41332,0.74,0.17133806487830305,1.0000000000000002,0.44225838663536016,0.2709203217570571,0.7927376474655473,25.970087094449482,0.7928274612949523
phiusiil,iscx_url2016_binary,r03,rf,f_stable,41332,0.76,0.17132145076889146,1.0000000000000002,0.44225838663536016,0.2709369358664687,0.7928204324551702,26.909214044647992,0.7928440264798873
phiusiil,iscx_url2016_binary,r03,rf,f_mi,41332,0.95,0.17118851390643486,1.0000000000000002,0.44225838663536016,0.2710698727289253,0.793054369794946,27.339045755301996,0.7930572823584525
phiusiil,iscx_url2016_binary,r03,rf,f_permutation,41332,0.85,0.1699568229741942,1.0000000000000002,0.44225838663536016,0.272301563661166,0.7928968751650839,26.79609857286739,0.7932287343246266
phiusiil,iscx_url2016_binary,r03,xgb,f_all,41332,0.74,0.17150416933932008,1.0000000000000002,0.44225838663536016,0.2707542172960401,0.7929594471861356,24.532005798460897,0.7929625023871322
phiusiil,iscx_url2016_binary,r03,xgb,f_single,41332,0.71,0.17152077612299305,1.0000000000000002,0.44225838663536016,0.2707376105123671,0.7929600581156813,24.791458889929977,0.7929625312073884
phiusiil,iscx_url2016_binary,r03,xgb,f_stable,41332,0.72,0.17150416933932008,1.0000000000000002,0.44225838663536016,0.2707542172960401,0.7929543476947502,26.339329357662137,0.7929650140987711
phiusiil,iscx_url2016_binary,r03,xgb,f_mi,41332,0.94,0.17125498766867844,0.9999887943267822,0.5023919878305346,0.3311370001618562,0.7930704626438118,8.714788050960504,0.7931269000475542
phiusiil,iscx_url2016_binary,r03,xgb,f_permutation,41332,0.84,0.1713546783215381,1.0000000000000002,0.44225838663536016,0.27090370831382204,0.7929694974544322,26.005485322087072,0.7929958199688671
phiusiil,iscx_url2016_binary,r04,lr,f_all,41209,0.81,0.21485762115975574,1.0000000000000002,0.4427752386618709,0.22791761750211517,0.7623923959806395,25.41205152679404,0.7635741087100058
phiusiil,iscx_url2016_binary,r04,lr,f_single,41209,0.77,0.27003795677384446,1.0000000000000002,0.4427752386618709,0.17273728188802645,0.718798608155549,22.29796970728726,0.7221114564351866
phiusiil,iscx_url2016_binary,r04,lr,f_stable,41209,0.94,0.1829738038522517,1.0000000000000002,0.4427752386618709,0.2598014348096192,0.7869087903136215,26.781598937104064,0.7874080800480995
phiusiil,iscx_url2016_binary,r04,lr,f_mi,41209,0.93,0.17006072905848754,1.0000000000000002,0.4427752386618709,0.2727145096033834,0.7947371310064593,27.307705211815893,0.7948184570794766
phiusiil,iscx_url2016_binary,r04,lr,f_permutation,41209,0.71,0.2644032479846071,1.0000000000000002,0.4427752386618709,0.17837199067726378,0.721552785829123,22.358314045733923,0.7248490414845927
phiusiil,iscx_url2016_binary,r04,rf,f_all,41209,0.79,0.17021062381700294,1.0000000000000002,0.4427752386618709,0.27256461484486794,0.7944467244005488,26.531241249669637,0.7944455898199108
phiusiil,iscx_url2016_binary,r04,rf,f_single,41209,0.87,0.1702111578719546,1.0000000000000002,0.4427752386618709,0.27256408078991634,0.794534141893779,27.09016519685661,0.7945563178813476
phiusiil,iscx_url2016_binary,r04,rf,f_stable,41209,0.86,0.1702111578719546,1.0000000000000002,0.4427752386618709,0.27256408078991634,0.7943717351770722,27.082378945382867,0.7944349959821666
phiusiil,iscx_url2016_binary,r04,rf,f_mi,41209,0.94,0.17006021791231143,1.0000000000000002,0.4427752386618709,0.27271502074955944,0.7944953640579031,26.958976562202604,0.7946050517064356
phiusiil,iscx_url2016_binary,r04,rf,f_permutation,41209,0.8,0.17019391474195042,1.0000000000000002,0.4427752386618709,0.2725813239199205,0.7943826661181411,27.09225097189923,0.7943870646043285
phiusiil,iscx_url2016_binary,r04,xgb,f_all,41209,0.9,0.17022733221915712,1.0000000000000002,0.4427752386618709,0.27254790644271376,0.7946211223115441,25.926104462830835,0.7946257195498405
phiusiil,iscx_url2016_binary,r04,xgb,f_single,41209,0.86,0.17022733221915712,1.0000000000000002,0.4427752386618709,0.27254790644271376,0.7946276084090709,26.212650649612684,0.7946505460299373
phiusiil,iscx_url2016_binary,r04,xgb,f_stable,41209,0.76,0.1703609752169274,1.0000000000000002,0.4427752386618709,0.2724142634449435,0.7946179077398605,26.77459345396213,0.7946321064763018
phiusiil,iscx_url2016_binary,r04,xgb,f_mi,41209,0.94,0.1700936461584936,0.9999895095825195,0.5100932562110388,0.33999961005254525,0.7947339096828975,8.758797398818865,0.7947882120893364
phiusiil,iscx_url2016_binary,r04,xgb,f_permutation,41209,0.73,0.17029415909960335,1.0000000000000002,0.4427752386618709,0.2724810795622675,0.7946258379124019,23.189947874669475,0.7946348553628512
phiusiil,iscx_url2016_binary,r05,lr,f_all,41352,0.86,0.2361955550246182,1.0000000000000002,0.4430031923061381,0.2068076372815199,0.7469217049790841,25.096521808254483,0.7483835069485164
phiusiil,iscx_url2016_binary,r05,lr,f_single,41352,0.94,0.22903075949008667,1.0000000000000002,0.4430031923061381,0.21397243281605144,0.753022163972464,25.19698983751458,0.7540208883137532
phiusiil,iscx_url2016_binary,r05,lr,f_stable,41352,0.95,0.204080833137025,1.0000000000000002,0.4430031923061381,0.2389223591691131,0.7717113450721185,26.060093439005474,0.7721097487240556
phiusiil,iscx_url2016_binary,r05,lr,f_mi,41352,0.93,0.16955560899018088,1.0000000000000002,0.4430031923061381,0.2734475833159572,0.7954718479803389,27.31153167838798,0.7955525299659122
phiusiil,iscx_url2016_binary,r05,lr,f_permutation,41352,0.95,0.2486844597782726,1.0000000000000002,0.4430031923061381,0.1943187325278655,0.7419959025838938,23.181726677694275,0.7445463030874859
phiusiil,iscx_url2016_binary,r05,rf,f_all,41352,0.81,0.16968857297753148,1.0000000000000002,0.4430031923061381,0.2733146193286066,0.7950752192158986,26.645787186658524,0.795137454894609
phiusiil,iscx_url2016_binary,r05,rf,f_single,41352,0.78,0.16968857297753148,1.0000000000000002,0.4430031923061381,0.2733146193286066,0.7951632823129211,27.024139439978462,0.7952436119977461
phiusiil,iscx_url2016_binary,r05,rf,f_stable,41352,0.74,0.16968857297753148,1.0000000000000002,0.4430031923061381,0.2733146193286066,0.7952767706893723,27.15398476950407,0.7953075003256069
phiusiil,iscx_url2016_binary,r05,rf,f_mi,41352,0.95,0.16953849861429088,1.0000000000000002,0.4430031923061381,0.2734646936918472,0.7953626185216165,27.09871670977365,0.7954095318717239
phiusiil,iscx_url2016_binary,r05,rf,f_permutation,41352,0.84,0.16937168568214686,1.0000000000000002,0.4430031923061381,0.27363150662399127,0.7952470680893059,27.0538876717034,0.7953238070952106
phiusiil,iscx_url2016_binary,r05,xgb,f_all,41352,0.8,0.16978859242305608,1.0000000000000002,0.4430031923061381,0.27321459988308205,0.7953570763523001,26.071300261960353,0.7953738679269408
phiusiil,iscx_url2016_binary,r05,xgb,f_single,41352,0.79,0.16985525866741613,1.0000000000000002,0.4430031923061381,0.273147933638722,0.7953538134713665,22.433622135826834,0.7953638205444198
phiusiil,iscx_url2016_binary,r05,xgb,f_stable,41352,0.7,0.16987192355562694,1.0000000000000002,0.4430031923061381,0.2731312687505112,0.7953565990294404,24.180568208245933,0.7953660195179155
phiusiil,iscx_url2016_binary,r05,xgb,f_mi,41352,0.94,0.1696052050283144,0.9999877214431763,0.4627287553441218,0.2931235503158074,0.7954676634947532,8.711629308420566,0.7955222512209962
phiusiil,iscx_url2016_binary,r05,xgb,f_permutation,41352,0.81,0.1697219154703343,1.0000000000000002,0.4430031923061381,0.27328127683580383,0.7953613917392425,26.39753678793624,0.7953722438618072
phiusiil,iscx_url2016_binary,r06,lr,f_all,41919,0.95,0.23474232275273124,1.0000000000000002,0.44317366701203476,0.2084313442593035,0.7502048053743064,25.270793178884087,0.7514943909924631
phiusiil,iscx_url2016_binary,r06,lr,f_single,41919,0.73,0.28788240513467334,1.0000000000000002,0.44317366701203476,0.15529126187736142,0.703785568222943,21.96548178567116,0.7072171555019259
phiusiil,iscx_url2016_binary,r06,lr,f_stable,41919,0.9,0.20254864063642003,1.0000000000000002,0.44317366701203476,0.24062502637561473,0.7725074371558595,26.10267774726085,0.7728997285977036
phiusiil,iscx_url2016_binary,r06,lr,f_mi,41919,0.93,0.16918082875500853,1.0000000000000002,0.44317366701203476,0.27399283825702625,0.7960194803345336,27.332288542902443,0.7960986342759496
phiusiil,iscx_url2016_binary,r06,lr,f_permutation,41919,0.88,0.2783709074967518,1.0000000000000002,0.44317366701203476,0.16480275951528295,0.716582837017641,22.280233260209222,0.720067148980996
phiusiil,iscx_url2016_binary,r06,rf,f_all,41919,0.79,0.1693121693121693,1.0000000000000002,0.44317366701203476,0.27386149769986545,0.795556297604538,26.055285083631745,0.79569696726205
phiusiil,iscx_url2016_binary,r06,rf,f_single,41919,0.72,0.16932863031071654,1.0000000000000002,0.44317366701203476,0.2738450367013182,0.7954969718807974,26.489631669949496,0.7956733121145644
phiusiil,iscx_url2016_binary,r06,rf,f_stable,41919,0.72,0.1693121693121693,1.0000000000000002,0.44317366701203476,0.27386149769986545,0.7957851531624984,27.042296271746654,0.7958312599676076
phiusiil,iscx_url2016_binary,r06,rf,f_mi,41919,0.95,0.16909811694747273,1.0000000000000002,0.44317366701203476,0.274075550064562,0.7957748395420898,26.882725015501876,0.795867137910579
phiusiil,iscx_url2016_binary,r06,rf,f_permutation,41919,0.77,0.1693121693121693,1.0000000000000002,0.44317366701203476,0.27386149769986545,0.7957714341442126,27.15266624771852,0.7958131616468022
phiusiil,iscx_url2016_binary,r06,xgb,f_all,41919,0.71,0.16949320442207869,1.0000000000000002,0.44317366701203476,0.27368046258995604,0.7959070362831215,26.25248909099764,0.7959212900351277
phiusiil,iscx_url2016_binary,r06,xgb,f_single,41919,0.7,0.16949320442207869,1.0000000000000002,0.44317366701203476,0.27368046258995604,0.7959028862828819,26.310195039289297,0.7959201099672443
phiusiil,iscx_url2016_binary,r06,xgb,f_stable,41919,0.75,0.16949320442207869,1.0000000000000002,0.44317366701203476,0.27368046258995604,0.7959077655003978,25.598958427196255,0.795896554265377
phiusiil,iscx_url2016_binary,r06,xgb,f_mi,41919,0.94,0.1692133896188834,0.9999891519546509,0.45333364531883047,0.28412025569994703,0.7960146597280885,8.78387580558914,0.796071235237572
phiusiil,iscx_url2016_binary,r06,xgb,f_permutation,41919,0.74,0.16947674994551543,1.0000000000000002,0.44317366701203476,0.27369691706651933,0.7959064083531491,23.521307410094966,0.795916235589973
phiusiil,iscx_url2016_binary,r07,lr,f_all,41233,0.86,0.23286200433833132,1.0000000000000002,0.4428424722319812,0.20998046789364988,0.7494010343701697,25.210424720074737,0.7508540030757869
phiusiil,iscx_url2016_binary,r07,lr,f_single,41233,0.92,0.20333459861109338,1.0000000000000002,0.4428424722319812,0.23950787362088782,0.7715443050493803,26.123483083590123,0.7718948231876442
phiusiil,iscx_url2016_binary,r07,lr,f_stable,41233,0.93,0.20626043868080002,1.0000000000000002,0.4428424722319812,0.23658203355118118,0.7695531000291769,25.932077944291372,0.7700037910638681
phiusiil,iscx_url2016_binary,r07,lr,f_mi,41233,0.93,0.16989499360357757,1.0000000000000002,0.4428424722319812,0.27294747862840363,0.7949772946656865,27.280218591050367,0.7950573312275947
phiusiil,iscx_url2016_binary,r07,lr,f_permutation,41233,0.93,0.2493139247028603,1.0000000000000002,0.4428424722319812,0.1935285475291209,0.7402992896574437,23.0990272049671,0.7428786189593635
phiusiil,iscx_url2016_binary,r07,rf,f_all,41233,0.85,0.17004488637507298,1.0000000000000002,0.4428424722319812,0.2727975858569082,0.7946483583416184,26.854928268396854,0.794663894090346
phiusiil,iscx_url2016_binary,r07,rf,f_single,41233,0.85,0.17004539489282308,1.0000000000000002,0.4428424722319812,0.27279707733915814,0.7947401718948116,27.16326067367342,0.7947671597276174
phiusiil,iscx_url2016_binary,r07,rf,f_stable,41233,0.84,0.1700281803542673,1.0000000000000002,0.4428424722319812,0.2728142918777139,0.7947805667785293,27.161859767549547,0.794746051401964
phiusiil,iscx_url2016_binary,r07,rf,f_mi,41233,0.94,0.1699112193747106,1.0000000000000002,0.4428424722319812,0.2729312528572706,0.7948217823682625,27.254785718949165,0.7948790429905143
phiusiil,iscx_url2016_binary,r07,rf,f_permutation,41233,0.83,0.170011473660903,1.0000000000000002,0.4428424722319812,0.2728309985710782,0.7945109302180537,27.01308343223217,0.7945952241815328
phiusiil,iscx_url2016_binary,r07,xgb,f_all,41233,0.88,0.17007829639917074,1.0000000000000002,0.4428424722319812,0.27276417583281043,0.7948496095858474,23.97217628419514,0.7948622413566319
phiusiil,iscx_url2016_binary,r07,xgb,f_single,41233,0.82,0.1701451083784491,1.0000000000000002,0.4428424722319812,0.2726973638535321,0.794840350424152,26.01519747239652,0.7948516519582614
phiusiil,iscx_url2016_binary,r07,xgb,f_stable,41233,0.69,0.17021190960133625,1.0000000000000002,0.4428424722319812,0.27263056263064495,0.7948372705047501,25.95784898884791,0.7948517947836127
phiusiil,iscx_url2016_binary,r07,xgb,f_mi,41233,0.94,0.16996134954505193,0.9999871253967285,0.549160357531923,0.3791990079868711,0.7949453723094247,8.618154221800582,0.7950031306485562
phiusiil,iscx_url2016_binary,r07,xgb,f_permutation,41233,0.69,0.17022860822667632,1.0000000000000002,0.4428424722319812,0.27261386400530485,0.7948388986587762,25.252376031054123,0.7948340566267925
phiusiil,iscx_url2016_binary,r08,lr,f_all,41850,0.95,0.2272128756809191,1.0000000000000002,0.44260198985096094,0.21538911417004183,0.7550767702699106,25.53532820383882,0.7564032551523509
phiusiil,iscx_url2016_binary,r08,lr,f_single,41850,0.9,0.20790025264832435,1.0000000000000002,0.44260198985096094,0.2347017372026366,0.7679616289437613,25.793317035849064,0.7685496045804414
phiusiil,iscx_url2016_binary,r08,lr,f_stable,41850,0.91,0.20518142294843467,1.0000000000000002,0.44260198985096094,0.23742056690252628,0.7697554956826537,25.98962969013488,0.7702041553326824
phiusiil,iscx_url2016_binary,r08,lr,f_mi,41850,0.93,0.17044992646467988,1.0000000000000002,0.44260198985096094,0.27215206338628106,0.794177651980329,27.27000516046858,0.7942567126763526
phiusiil,iscx_url2016_binary,r08,lr,f_permutation,41850,0.95,0.24912429644960798,1.0000000000000002,0.44260198985096094,0.19347769340135296,0.7409138745562482,23.18020944521367,0.7434394256861441
phiusiil,iscx_url2016_binary,r08,rf,f_all,41850,0.79,0.1706137656315028,1.0000000000000002,0.44260198985096094,0.2719882242194581,0.7939829119693113,26.929120643635734,0.7939689178784404
phiusiil,iscx_url2016_binary,r08,rf,f_single,41850,0.75,0.1706137656315028,1.0000000000000002,0.44260198985096094,0.2719882242194581,0.79388445993765,26.525532577919726,0.7939056208717994
phiusiil,iscx_url2016_binary,r08,rf,f_stable,41850,0.76,0.1706137656315028,1.0000000000000002,0.44260198985096094,0.2719882242194581,0.7938579308502641,27.042155422881038,0.7939501005599656
phiusiil,iscx_url2016_binary,r08,rf,f_mi,41850,0.95,0.17044936470494956,1.0000000000000002,0.44260198985096094,0.27215262514601135,0.7941194146471173,27.26554466609412,0.7941532072278089
phiusiil,iscx_url2016_binary,r08,rf,f_permutation,41850,0.74,0.1706137656315028,1.0000000000000002,0.44260198985096094,0.2719882242194581,0.7938434452937962,26.858886681202996,0.7939377291734652
phiusiil,iscx_url2016_binary,r08,xgb,f_all,41850,0.67,0.17076167076167076,1.0000000000000002,0.44260198985096094,0.2718403190892902,0.7940695816512355,24.95466243685765,0.7940772088269037
phiusiil,iscx_url2016_binary,r08,xgb,f_single,41850,0.7,0.17076167076167076,1.0000000000000002,0.44260198985096094,0.2718403190892902,0.7940682088642962,25.345202219036363,0.794087054352749
phiusiil,iscx_url2016_binary,r08,xgb,f_stable,41850,0.81,0.17071237491330626,1.0000000000000002,0.44260198985096094,0.2718896149376547,0.7940598395083024,23.495041194558635,0.7940693507485065
phiusiil,iscx_url2016_binary,r08,xgb,f_mi,41850,0.95,0.17049869182589392,0.9999881982803345,0.49996194881321243,0.3294632569873185,0.794169728424468,8.668877128882805,0.7942233150803985
phiusiil,iscx_url2016_binary,r08,xgb,f_permutation,41850,0.85,0.1706137656315028,1.0000000000000002,0.44260198985096094,0.2719882242194581,0.7940725990557808,24.22354617176195,0.7940586398479618
